Publisher Account ID,Publisher Account Name,Publisher App ID,Publisher App Name,Report Ad Spend (Unified)
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,67addcb2099d7cdb34172417,com.BMZGames.RaceXperience,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,695d0907012a302218f65336,fahadriaz.sports.livefootballtv.hd.streaming,$14
5bec0018c9af0a7962a96f4a,Rollic Games,64088679e1173435bb3ef5d8,BoosterUp,$14
58f71febd4e19c8f3b000fff,Soccer Manager Ltd,64d0ce9e901d44365f6d3bdd,Soccer Manager 2024 - iOS,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,65083a2f5946c49eb49f6dd3,1546650805,$14
5fc671cbba624b0015a61bf1,Saygames LTD,5d6237ba24d85c670800fd74,Twist Hit Android,$14
5fb510aa8072bf0015d8d59d,Tap2Play LLC,67126dc64e4ec01524136db8,HOP_ANDROID_Hole Puzzle,$14
561e8d956b8d90f61a003219,"Appodeal, Inc.",66bc099816d72e3cce1c5898,net.playwithworld.farkle.dice.android/758374,$14
604a7ccb4f898b00151e2797,FunCraft,6851ba1a8fb5e7c332791187,My Bad - Family Board Game,$14
65e71ba517069f0011a36cfa,Rounds,6899d7193f6852ed61a9e8ce,Contacts 2,$14
561e8d956b8d90f61a002a2f,BoomBit Games Ltd,6357ddd558c9a284a9665b68,Ship Ramp Jumping,$14
6297c4bc012073001b3df035,Yandex Inc.,67f91c4c27032a53848bb6dc,birds-avs_Пасьянс Косынка (Солитер) 2024,$14
5a8a9eca79a4da360300055d,Popcore GmbH,5e74c73877bcc20001f87862,Sandwich!,$14
65e71ba517069f0011a36cfa,Rounds,67c062b3ee9356aafba1ce49,Origami Diagram,$14
561e8d956b8d90f61a002a2f,BoomBit Games Ltd,6086bdf368d83bbc307cc10d,Camper Van Beach Resort,$14
6297c4bc012073001b3df035,Yandex Inc.,670d4ca7c81241f35a6260b0,hsmedia2019_ru.ngs.news,$14
5a9d60d3b1c1666c2e0056ba,Homa Games,64d1064b1acd31e87b5c6cee,Mega Harvester,$14
6297c4bc012073001b3df035,Yandex Inc.,6798e1b85c0575584f3231a1,olgakomarova27121988_oneui7,$14
65e71ba517069f0011a36cfa,Rounds,67d9862d6aaceed8cfc4d350,Call Log Editor,$14
59fb487bbe77065f5800afc3,Azur Games,60b4f076cf4957c21093e744,Preferance,$14
561e8d936b8d90f61a00146c,TabTale Ltd.,5979e70567c878dd71002669,Roller Skating Girls Google_TT,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6901fa31ff7e0f5f7810d49a,com.fishtappro.clicker,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6788c1067d85b2b0743ba80a,lockscreendrawing.withfriendstogether,$14
561e8d956b8d90f61a003219,"Appodeal, Inc.",69836189e6f73fe2b583f81c,space.hairrevivederby.freevee/775979,$14
65e71ba517069f0011a36cfa,Rounds,66e9510517237c03d551b35c,Task For Notion iOS,$14
65e71ba517069f0011a36cfa,Rounds,69455b880909df412ec5286c,Calculator 2,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,654136b095201dc8a91e456f,com.realistic.physics.mods.birchappsmcpe,$14
65e71ba517069f0011a36cfa,Rounds,67b88297def9e46cb8d325da,Text Repeater,$14
5fc618102e8dd2001579b65d,App Central ltd,65f0d64109143409c22e3c52,Coins Rush Launcher,$14
5ab5070d69e58f7fca39bfe6,Green Panda Games,62326c3c74db3897502144b6,Solitaire Android ORIGINAL,$14
56d55c72562b9c353800000d,Voodoo,620514f262ddd2117076bca7,Snaker.io ! IOS,$14
56d55c72562b9c353800000d,Voodoo,614d9d781838aa57a6b4690b,Candle Craft 3D,$14
561e8d926b8d90f61a00013e,Miniclip SA,60781e6aefcfe859f4cba8e5,Flip Rider Android,$14
561e8d956b8d90f61a003219,"Appodeal, Inc.",620849f6790a5016d3e0a114,com.csogames.client.android.app.texaspoker/723646,$14
65e71ba517069f0011a36cfa,Rounds,698de0d124c0803546b0da67,Mp3 To Video Convert,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6225b8f4431815d6a87ea79e,Nextgen: Truck Simulator,$14
5fc618102e8dd2001579b65d,App Central ltd,67324035136e386f160f89f6,Bat Fury launcher,$14
5bb6123fa4ae3604537ad781,Fugo Games,6984d7f2a890edd2b56e8d76,Words Of Wonders Search: Zen Android,$14
5fc671cbba624b0015a61bf1,Saygames LTD,5cb08f532dd2f50012df9954,Clean Road,$14
6297c4bc012073001b3df035,Yandex Inc.,68b050a389d8d99bf5d63d57,gordeichuktp_durak-cards-game,$14
6297c4bc012073001b3df035,Yandex Inc.,662cc728eb138087031cb6a2,mediaem_voennoedelo,$14
5c6a96f373ca3d6bbe3fff38,AppQuantum,6980cd37ae37fe79a7af1f4b,Animal Valley,$14
5a53889945eaab512501251e,AddApptr GmbH,693c1d40a5e39c9bec65ddbb,Scout24_MotoScout24_iOS,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,69d38b4e5c9606f21f6657eb,com.only.starsports.tvrhdstar.starsports,$14
56d55c72562b9c353800000d,Voodoo,5fd9c80f9b6e6b357d259bcd,City Takeover,$14
561e8d926b8d90f61a00013e,Miniclip SA,5d42a1a5fcb4900017e61b4c,Street Diver,$14
561e8d956b8d90f61a003219,"Appodeal, Inc.",6a2344d6b8d4818b17463ef9,com.eidoloncorp.gemsvalley/780424,$14
59e4bb543f0fa9a20900afa3,TabTale LTD,639aff898d63905731e44cc9,Wedding Dress DIY iOS_CL,$14
5e3692d21cd3cb0018dd4329,SuperSonic Studios,6016698a747b55d06ac4d411,Mad Dogs,$14
6297c4bc012073001b3df035,Yandex Inc.,67fd1b74cad65030e350e304,nurkzbackoffice_by-tut-nurkz-android,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,655e7b0a87876843d0b54ff1,1602955453,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,689b21d1a2f2d1661e5c5739,1669210469,$14
561e8d956b8d90f61a003219,"Appodeal, Inc.",5d38df3aa36aa60d4e5fc12c,com.sugargames.rainbowweb3/155291,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,696f535c23da243fb1207840,com.hbg.submarinesimulator,$14
59fb487bbe77065f5800afc3,Azur Games,625fa75f7a79f9c0cd8e0fc7,Cart Crash,$14
561e8d956b8d90f61a003219,"Appodeal, Inc.",695e3855c2964f188fd651e1,aiboy.companion.app/775350,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6a0ab90ca136bcb913bee609,com.thedasoooneapp.continthree,$14
6297c4bc012073001b3df035,Yandex Inc.,69c514db44691131e3af07f7,cutmaster017-gmail-com_rustore_com-ddup-zombiewaves-zw,$14
64a6b4fdcca9af0011fc86b7,Vira Games Inc,64afcf87f5edf073b3bd248d,DIY Factory,$14
5fc671cbba624b0015a61bf1,Saygames LTD,6360d64801775794dfecd10f,Town Mess - Building Adventure,$14
561e8d936b8d90f61a00146c,TabTale Ltd.,58fde0d8ade3682702000c9b,Dance Clash Google_TT,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,69b03f70987039d6bdff2c36,com.bennergames.fishcoin,$14
56d55c72562b9c353800000d,Voodoo,6893d0ccd7e7bd94fcb6e910,Knit N Loop,$14
6297c4bc012073001b3df035,Yandex Inc.,699dd9d17daf5ca1eb97dcc1,elbruskusaev_com-sokurapps-servers-tools,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,60f943e0a74730e9aa27b76d,CASE: Animatronics - Horror game,$14
5c05196699e4374b87bda3b9,Tripledot Studios,69ae5a9a60325948cddcebe2,Word Association Tiles,$14
6297c4bc012073001b3df035,Yandex Inc.,668e76734d981e89bb8b18bf,sibgatob-nail_onlineradiofmhouseradio,$14
643c740fc34c0300130c743e,VPNABLE LTD,643c749c1715525207ae240f,vpnify,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,62c6e3b67893a8c2c7cc7be9,AR Around Measurement iOS,$14
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,68f89c4c92e9fc5c74b185ad,6754192767,$14
561e8d956b8d90f61a0030cf,Ketchapp,560bb83b120cd8026d000130,Twist,$14
65e71ba517069f0011a36cfa,Rounds,69aab20960325948cddcbc44,Hear Clear,$13
5a53889945eaab512501251e,AddApptr GmbH,5a5392c2f8b645582500fb42,LiteGames_CrazyEightsFREE_Android,$13
6021599b8b3e5600159fcc76,HITAPPS GAMES LTD,64369b9808db3f3edf5d4473,Syllatiles Android,$13
56d55c72562b9c353800000d,Voodoo,62052210965be59863482ba9,Bumper.io IOS,$13
65e71ba517069f0011a36cfa,Rounds,681b2fcfae377462a5423800,Car Sounds iOS,$13
65e71ba517069f0011a36cfa,Rounds,67add2d4614e4f5986be10f4,Countdown iOS,$13
6297c4bc012073001b3df035,Yandex Inc.,678fabe85c0575584f3215b3,dubok79_ru-alexeydubinin-holidays,$13
561e8d936b8d90f61a001168,IsCool Entertainment,5b6810d13a5ab61db2c21c7f,Cannon Man,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,66694491d3c5ac7c6bb900c4,6449986515,$13
63d229657d9fc60014b1afdf,Paxie Games,69a8365fc3ba7f749f871b0e,Connect Tower,$13
5bec0018c9af0a7962a96f4a,Rollic Games,60813f9af79651f740c51a8f,Towing Race,$13
65e71ba517069f0011a36cfa,Rounds,67c19cb3ee9356aafba1d3c1,Truth Or Dare,$13
561e8d956b8d90f61a003219,"Appodeal, Inc.",59ca4bfc7b84999d7f000ba2,com.mobin.fastdic.1.0/23803,$13
56d55c72562b9c353800000d,Voodoo,665a3eb85bf07d965503e051,HexaBlast,$13
6297c4bc012073001b3df035,Yandex Inc.,6807659839da3f86ec09fccb,Playhop: Offline&Online Games,$13
65e71ba517069f0011a36cfa,Rounds,68f21fc09b4e835bc741f102,App Lock 4,$13
5dcf09394f6eed0018145e58,Unico Studio LLC,62a99c1f5398ffd89d7b0685,Kelime Gezmece Klasik iOS,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6567422e31ace18371fac225,bible.king.james.app,$13
64803209bfd9aa0011593484,Bluetile Games,66d05de5334673785d02fa74,Tilescapes - Onnect Match Game,$13
561e8d956b8d90f61a002a2f,BoomBit Games Ltd,6253e678d6d9787cd820ccff,Bridge Construction Simulator,$13
5bec0018c9af0a7962a96f4a,Rollic Games,638db11e3b184a0f0d3ff5d6,BallsnRopes,$13
561e8d956b8d90f61a0030cf,Ketchapp,5b8fe50b3db7773e41be5dde,Prince of Persia : Escape,$13
65e71ba517069f0011a36cfa,Rounds,695253edb734e584c6323751,Face Swap Photo AI,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,66b9bb538b82298c2add8ff2,6599849187,$13
561e8d956b8d90f61a003219,"Appodeal, Inc.",6706764cef3ddf40c49142a4,com.TGZS.TIMOKHA2/759244,$13
5fc671cbba624b0015a61bf1,Saygames LTD,63985f516c5db9742ed8d41a,Jess' Stories,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,65cc7b169a4122e9e0de7681,melon.smash,$13
65e71ba517069f0011a36cfa,Rounds,67a1e7b1ac670fb86b087554,Stopwatch Tabata,$13
6297c4bc012073001b3df035,Yandex Inc.,678629c152e0399f65349a0c,OXOTHuK76-yandex-ru_com-crosswordshop2,$13
5c6a96f373ca3d6bbe3fff38,AppQuantum,61cdc0e525c53d2d2ff07b03,Merge Hotel: Family Story,$13
65e71ba517069f0011a36cfa,Rounds,666851d69e6078cbc4eb7662,Intermittent iOS,$13
5cc173c6d788b30012b2ff51,Loop Games A.S.,688b3aa2b474a91081b227e9,Color Tap Blast,$13
5fb510aa8072bf0015d8d59d,Tap2Play LLC,68245783a288cde6eec34ea5,SOS_ANDROID_Soda Sandbox,$13
59fb487bbe77065f5800afc3,Azur Games,626c3d147ee5ae65e51dac2e,Protect Balls,$13
561e8d956b8d90f61a002a2f,BoomBit Games Ltd,610a896c4091446ef9cc6370,Baseball Club 2 ANDROID,$13
60abbe0138d6920017b43190,Newry Global Media sl,643d3a1a1715525207ae253d,GPS202-01 - Ultimate Truck Simulator,$13
5e3692d21cd3cb0018dd4329,SuperSonic Studios,69302b39e2188c0df83d3329,Emoji Solitaire - Card Game,$13
59e4bb543f0fa9a20900afa3,TabTale LTD,6203d3e50b6dd752967c834a,DIY Mini Journals iOS_CL,$13
56d55c72562b9c353800000d,Voodoo,5e6926814fb19e47fee6ac48,Good Slice Android,$13
6297c4bc012073001b3df035,Yandex Inc.,69cfc7a329183204e326f07c,lkxx1314520-gmail-com_com-DefaultCompany-LoversInc,$13
5bec0018c9af0a7962a96f4a,Rollic Games,655712b1b53dd79ca06f53b8,UnscrewPuzzle,$13
5a9d60d3b1c1666c2e0056ba,Homa Games,61a8d6a41fa86c8d47a9f8a4,Zookemon,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,664451af6e3e372b114a8c0e,1574856548,$13
5bb6123fa4ae3604537ad781,Fugo Games,67179f543fd713570bc5b27a,Sort Out iOS,$13
6297c4bc012073001b3df035,Yandex Inc.,67dd87a0afdbc3d8e16bc96a,snake-1s_com-qrgeneratorscanner-meteorainapp,$13
561e8d956b8d90f61a003219,"Appodeal, Inc.",5ab90f8f4a7f2166bec36df7,com.innovate.MalaysianSocial/103980,$13
5a6f56062c250d182f0056f3,Kwalee Ltd,638e016e3b184a0f0d3ff6b0,Cinema Tycoon 3D,$13
65e71ba517069f0011a36cfa,Rounds,694d1a71ef46c85a1b2e0d08,Love Letters,$13
561e8d956b8d90f61a003219,"Appodeal, Inc.",5ff145b845f97803984896b3,minecraft.mods.minecraft/696574,$13
56cb43391ba696884900000a,Ilyon Dynamics,6204bf183406890af54d4672,match3d.wood_i_1618,$13
561e8d956b8d90f61a003219,"Appodeal, Inc.",634c3f15d09ac4fd3cb2e656,com.chaloapps.memeswars/738493,$13
56d55c72562b9c353800000d,Voodoo,5e6a8ce364cc297a431a1886,Curvy Punch 3D2,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6628bef025850faf3515277a,com.fkgames.minitruckergame,$13
65e71ba517069f0011a36cfa,Rounds,66684b1cc9237f89a858927a,Spades iOS,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,67e3bbb081b834b129920d8e,com.funfuse.pusoy,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,681b1e1cae377462a54236e7,com.sandbox_arena.ragdoll_party,$13
561e8d966b8d90f61a00392d,WISE WAVE CORPORATION LIMITED,650da4bcd38855ef54aaf406,Poker Night iOS,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,65d5cf32d1b71b57183c2f1d,1561339804,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,69d5073e64290ae461b0a844,appshub.sports.livecrickettv.hd.streaming,$13
65e71ba517069f0011a36cfa,Rounds,6785172a0ed7c46339aa499c,Calendar Planner,$13
65e71ba517069f0011a36cfa,Rounds,679cca16ffda0af1dd8c6462,Stopwatch X,$13
609aaa8981be8d00154c407d,Sotec Consulting sl,6278fb37dbdc9ece34f3c11c,GPS173-01 - Zumba Classic: Marble Shooter,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,69ce150656a0d4dc28e2603a,com.shooterhero,$13
609aaa8981be8d00154c407d,Sotec Consulting sl,6225e2071de58ea1a0d58b61,GPS124-01 - GPS Navigation: Road Map Route,$13
65e71ba517069f0011a36cfa,Rounds,69472d6b8301764ca7d4e090,Sudoku Masters,$13
6297c4bc012073001b3df035,Yandex Inc.,699ef248646fe7483852276f,soloforge_com-soloforge-madpursuit,$13
65e71ba517069f0011a36cfa,Rounds,667a862d4d981e89bb8adbe7,Everyday Wishes iOS,$13
59e4bb543f0fa9a20900afa3,TabTale LTD,69df40acb6a93be17be95512,Sand Out Blitz Google_CL,$13
5fc671cbba624b0015a61bf1,Saygames LTD,638f0db3e40e9e17b67ee743,Army Defence,$13
56d55c72562b9c353800000d,Voodoo,5f3e6b86f503650001352cb2,Demolish!,$13
65e71ba517069f0011a36cfa,Rounds,693938864ec2844d253115b3,Photo Video Album,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,68e36bbf7446ba296ffa5e41,crosshair.customaiming.customscope,$13
627b73f7023d420018e2f038,Chardonnay Partners LLC,62a1baed698f1572fd6afb0b,Join Blocks iOS,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,68651df0e9fbfd9368a215ae,com.zelemine.anime.mods,$13
5fc671cbba624b0015a61bf1,Saygames LTD,5d41b947a529430227613f2c,Neon Splash,$13
5dcf09394f6eed0018145e58,Unico Studio LLC,6061b5847cfd8a3feb378005,Word Voyage,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6554f7c9d1c31fd96c34141b,1613980485,$13
65e71ba517069f0011a36cfa,Rounds,68887d785f7b35e31f0664a6,AutoCap,$13
6155ad11120d4a0017386a18,Agave Games,69f9de2841d4695486a1b081,Find Em All! Hidden Objects,$13
6297c4bc012073001b3df035,Yandex Inc.,69fb1a378c67ff57b8fe9b18,maximklochkov_rustore_com-mgames-hoodhustle,$13
5a9d60d3b1c1666c2e0056ba,Homa Games,60ddded97a6be5a6bd8ffa4d,Tape Thrower,$13
65e71ba517069f0011a36cfa,Rounds,69a8b263c3ba7f749f8722a2,GCamGo,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,65cf0ba8d63f23ff92212c8f,com.smart.switch.copy.all.data.phoneclone,$13
561e8d956b8d90f61a003219,"Appodeal, Inc.",5ac5d0123a2fa066a8fd7755,com.innovate.ChinaSocial/103887,$13
59e4bb543f0fa9a20900afa3,TabTale LTD,63f744c366cd2da8034b9ab5,Idle Push Up iOS_CL,$13
5fc671cbba624b0015a61bf1,Saygames LTD,6140af439a740dc389fe4340,Betrayal 3D iOS,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,69ef5e7e1beedcc0ffe762f0,com.artech.security,$13
561e8d956b8d90f61a003219,"Appodeal, Inc.",63cdd184c96ecc576940c285,biz.softwareits.torrentsearchengine/741805,$13
65e71ba517069f0011a36cfa,Rounds,68551ed753ef1303f912ad6b,Cards and Nfc,$13
561e8d956b8d90f61a003219,"Appodeal, Inc.",6a19ebd4d00aa26f135d5a72,com.backrooms.extract/780011,$13
59e4bb543f0fa9a20900afa3,TabTale LTD,6139dfc4fbc85362558efce2,String Pull Google_CL,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,69ca978c8a916d2a31154ef5,6760224570,$13
5dcf09394f6eed0018145e58,Unico Studio LLC,698a3821d7a2e8d17c5f2fa6,Family Sort,$13
561e8d956b8d90f61a003219,"Appodeal, Inc.",698e318a3630b752386a7e9f,com.uk.real.gangster.town.auto/776366,$13
561e8d956b8d90f61a003219,"Appodeal, Inc.",66389778eb138087031ccbc4,com.mobiloids.wordmix/758897,$13
561e8d936b8d90f61a00146c,TabTale Ltd.,59563efdaff2c75c64000475,Stylist Girl iOS_TT,$13
561e8d976b8d90f61a00402a,Gameloft - Master Account,616ea5162d78d8c9555fe49e,Sniper Champions,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,66d0848620321015a24eaffb,cloner.infocus.phone.clone,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6576dbc7cc59ff71f1fbdde6,1637061913,$13
5bec0018c9af0a7962a96f4a,Rollic Games,5ee383c09501a400018c6f23,Repair My Car,$13
60240068eca1f300150d7e56,BoomHits Sp. z o.o.,60801ea8302afdf093bcfe11,Traffic Control ANDROID,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6614ef35c5f237ebf7b4bc89,org.united_family.ufwallet,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,684002473faecb187b28ca7e,cat.from.hell2,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,69aa9d3c60325948cddcbaf3,com.star.sports.one.live2,$13
65e71ba517069f0011a36cfa,Rounds,6879409e28d514326f543c25,Satellite View GP,$13
561e8d926b8d90f61a00013e,Miniclip SA,697cfd298a0253803d28cf6d,Pixel Pop,$13
65e71ba517069f0011a36cfa,Rounds,67b5d06d2363a440422ff847,Find Phone,$13
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,65a513aa6c7debc0a6b15097,app.real.flashlight,$13
561e8d956b8d90f61a0030cf,Ketchapp,5a8ea8a32025a4ec49001cd2,Horizon,$13
5fc671cbba624b0015a61bf1,Saygames LTD,69a82c8b04a54c218b0a045a,Idle Space - Ship Crafting RPG,$12
5efd8ef70165690015e8b224,Blackout Lab SL,626aa19bb45d11d2ed9417d2,Backgammon - Android,$12
65e71ba517069f0011a36cfa,Rounds,67b8805ddef9e46cb8d325cd,Tracking My Phone,$12
56d55c72562b9c353800000d,Voodoo,62fe04e2222ac5abcd50a819,Card Battle ANDROID,$12
65e71ba517069f0011a36cfa,Rounds,6819ee9f2886e3f37cbcf839,App To Cloud iOS,$12
5a9d60d3b1c1666c2e0056ba,Homa Games,5e85db08adfc4700016d19be,NERF Epic Pranks!,$12
561e8d966b8d90f61a00392d,WISE WAVE CORPORATION LIMITED,65a795e13133fb3ba24a53d1,Keno by Pokerist,$12
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,67e3c63da5c1d8ec127a4365,6742880162,$12
65e71ba517069f0011a36cfa,Rounds,67a4901db7c0c84dcaf1ea64,Learn Korean,$12
65e71ba517069f0011a36cfa,Rounds,68d10559de947550fd243dd4,Knowledge Quiz Unity,$12
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,697882b79557abdc3c8dced2,com.morph.mods.minecraft.addons,$12
56d55c72562b9c353800000d,Voodoo,690a28c4771d8693d9bdaf83,Dice Lords,$12
65e71ba517069f0011a36cfa,Rounds,67b34bea390c720c73a0d7bd,True Love Frames,$12
56d55c72562b9c353800000d,Voodoo,5cf5210fcec2440017dc602b,Dig this!,$12
65e71ba517069f0011a36cfa,Rounds,67b8306f1be9345ad181b1f5,Business Card Scanner,$12
6297c4bc012073001b3df035,Yandex Inc.,67fd10f8d6a5719f4ffe3158,birds-avs_Sudoku: Puzzle Number Games,$12
57ab0b38c6ebd5c83300007e,Good Job Games (Azur),5fdd12e208ce2898be7d16a9,Perfect Wax 3D iOS,$12
561e8d966b8d90f61a00392d,WISE WAVE CORPORATION LIMITED,6818cabce2a5963c5d519e66,Plinko by Pokerist,$12
65e71ba517069f0011a36cfa,Rounds,6798e1d35c0575584f3231a6,USB Connector,$12
561e8d956b8d90f61a003219,"Appodeal, Inc.",63c8377d709d92f43b721c81,com.mixapplications.ventoy_app/740744,$12
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6793a5079fe5d49d4b56c846,com.D_One_Games.SchoolboyPrisonEscape,$12
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6850013bd1432abf30523e45,com.workdigital.radiomusic,$12
5c05196699e4374b87bda3b9,Tripledot Studios,66a355901ea687af3dbfd269,Piper's Pet Cafe: Solitaire,$12
5fc671cbba624b0015a61bf1,Saygames LTD,6304ea68a8522898ec94b598,Shackled Cubes iOS,$12
65e71ba517069f0011a36cfa,Rounds,67bc4d68c96b4c09d8bd497f,Intermittent Fasting,$12
5a9d60d3b1c1666c2e0056ba,Homa Games,6040ddc92fe4702586a662d3,Z Escape,$12
59e4bb543f0fa9a20900afa3,TabTale LTD,613f309b47200414f1f66803,Pole Star iOS_CL,$12
6297c4bc012073001b3df035,Yandex Inc.,66c30751e2d733cb76cdc907,sergej-alexeev_sbits_currencyconverter,$12
561e8d956b8d90f61a003219,"Appodeal, Inc.",5ab4ff6fd714de3604fb4de1,com.mingle.asianmingle/103876,$12
5a9d60d3b1c1666c2e0056ba,Homa Games,65bcf7f325cdf63cf9a28beb,Survivor Z,$12
56cb43391ba696884900000a,Ilyon Dynamics,62aad712163a955f792f017b,com.ilyon.shooter_a_1600,$12
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,62c3ef90df2217b137fc2a30,Doom Z Day: Horror Shooter,$12
57ab0b38c6ebd5c83300007e,Good Job Games (Azur),5f4139301878520001e6557d,House Life 3D,$12
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,695b6ce0012a302218f63642,com.rv.survival.longdrive,$12
561e8d956b8d90f61a003219,"Appodeal, Inc.",65cbd2189a4122e9e0de7528,com.AB.RCDHDSE/756870,$12
5c05196699e4374b87bda3b9,Tripledot Studios,683d38e143752d422dfd051a,Mahjong Bloom,$12
65e71ba517069f0011a36cfa,Rounds,69cae3528a916d2a31155292,Pdf Scanner App,$12
65e71ba517069f0011a36cfa,Rounds,6936a7f2ec2fa34b121fe315,AI Photo Enhancer,$12
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,66d17246a6cf59778900a5c6,in.mcash.app,$12
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,677ce452d7a0b145879afbec,ca.pinterest.saver.downloader.pin,$12
5eb3c48aa80eba00159907c3,Matchingham Games Limited,64a6cd43831ce850a70645c8,Rocket Attack_Android (MİL),$12
561e8d956b8d90f61a003219,"Appodeal, Inc.",65277b334168a1c19383def7,com.kadax.rldropsimulator/749242,$12
60abbe0138d6920017b43190,Newry Global Media sl,69c3b80efc715c15d6ae9a0c,GPS226-01 - MeowTalk Cat Translator,$12
561e8d926b8d90f61a00013e,Miniclip SA,633317ed536f4724ecdc380e,Matchday Manager,$12
619376d458dde20017d66610,MATRYOSHKA GAMES (CY) LTD,623ab4f156e1b8e981816d72,Farming Fever,$12
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,6a26c1c579b3d1c1f073787a,oxy.sports.livecrickettv.hd.streaming,$12
5eb3c48aa80eba00159907c3,Matchingham Games Limited,67c03d91d4e1c44a52e44a31,What am I_Android,$12
5735de0ebcd1970756000054,PLAYGENDARY LIMITED,5a5f75ce4cac71960c00413c,Dictator iOS (MAX),$12
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,69d771a2de1ae099c68c8c29,com.addons.maps.mods.mcpe,$12
6297c4bc012073001b3df035,Yandex Inc.,68c91c12269b0d62a033419a,blinkya_com-blinkmap-blink,$12
65e71ba517069f0011a36cfa,Rounds,67b728502363a440422ffe7f,Gallery Max,$12
561e8d956b8d90f61a0030cf,Ketchapp,5b363b6b0929761c5b3d1919,Fruit master,$12
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,69fc4a048c67ff57b8febbb3,6757225815,$12
5fc671cbba624b0015a61bf1,Saygames LTD,63cfbc662bf1c4f1e1e76476,Idle Inn Empire－Tycoon Game,$12
5fc671cbba624b0015a61bf1,Saygames LTD,68e3bd127724be505b759a53,Wool Sort,$12
561e8d956b8d90f61a003219,"Appodeal, Inc.",61718532790a5016d3e0997f,com.antiway.mastersofmadness/494890,$12
65e71ba517069f0011a36cfa,Rounds,67bc7577fb32c9bf51ceeb40,StoryLight,$12
65e71ba517069f0011a36cfa,Rounds,690dfd5eb08c2c75c9e1c7c3,Girly Lock Screen Wallpaper,$12
6297c4bc012073001b3df035,Yandex Inc.,677fc58ca18672e70722c430,Alex-kozyukov_wifimonitoring,$12
59fb487bbe77065f5800afc3,Azur Games,5f5f2b2125d8a70001459bd1,Do Not Fall,$12
62f2190969aa39001bb4b1fe,Take Top KZ,69dfef5967d7824cc773eab2,Crash X: Car Games Mobile,$12
5b5ec3e8337f272131edc824,MadBox,5c655f607ba3842bffdbf4ac,Sausage Flip,$12
5c657afed9e6e60012bab5d9,gamestudiopsv@gmail.com,65663087abfc44749627dd1c,1662065581,$12
