market_id,am_user_region,is_managed
1641007599,EMEA,Yes
1641040786,APAC,Yes
1641112726,EMEA,Yes
1641229429,-,Yes
1641250955,EMEA,Yes
1641506195,-,No
1641675039,-,No
1641675214,APAC,Yes
1642478675,APAC,Yes
1642873657,EMEA,Yes
1643013597,-,No
1643416039,EMEA,Yes
1643466865,-,No
1643510519,EMEA,Yes
1643518922,-,No
1643880405,-,Yes
1644139993,-,No
1644499551,EMEA,Yes
1644667808,APAC,Yes
1644671333,EMEA,Yes
1644846445,-,No
1645240186,-,No
1645306236,EMEA,Yes
1645499451,-,No
1645521235,-,Yes
1658783602,EMEA,Yes
1659293094,EMEA,Yes
1659329129,APAC,Yes
1659342322,-,No
1659412925,-,Yes
1660005840,-,No
1660013020,Americas,Yes
1660507282,APAC,Yes
1660512387,APAC,Yes
1660614297,-,No
1661114221,-,No
1661259827,-,No
1661510918,-,No
1661752821,-,No
1662128796,EMEA,Yes
1662758641,APAC,Yes
1663169209,APAC,Yes
1663477610,-,No
1663522162,-,No
1663604694,APAC,Yes
1663872796,-,No
1663942664,-,No
1663958329,-,No
1664324139,Americas,Yes
1664430208,-,No
1664708246,-,No
1665091356,APAC,Yes
1665907765,-,No
1665982889,EMEA,Yes
1666079454,-,Yes
1666195364,EMEA,Yes
1666636976,Americas,Yes
1666903635,Americas,Yes
1667251496,Americas,Yes
1667557021,-,Yes
1668123799,EMEA,Yes
1668176193,EMEA,Yes
1668326026,-,No
1669193551,-,No
1669204406,APAC,Yes
1669466518,EMEA,Yes
1669867448,EMEA,Yes
1670102445,EMEA,Yes
1670411974,-,No
1670523517,-,No
1670612450,EMEA,Yes
1670670715,-,Yes
1670815805,APAC,Yes
1670891705,EMEA,Yes
1671113694,APAC,Yes
1671330588,EMEA,Yes
1672313057,-,No
1672368370,EMEA,Yes
1672762490,EMEA,Yes
1673675970,-,No
301152770,-,No
341089820,-,Yes
348787472,-,Yes
356336433,-,No
362890121,-,Yes
364502845,-,Yes
373909230,APAC,Yes
378161776,EMEA,Yes
380161808,-,No
384365348,-,No
387944315,Americas,Yes
388062475,-,No
395672275,APAC,Yes
418044512,Americas,Yes
422515548,-,Yes
427157971,-,No
432750508,Americas,Yes
433592592,-,No
434829018,-,No
440279995,APAC,Yes
448999087,-,No
454730846,Americas,Yes
457130897,-,No
457446957,-,Yes
463768717,-,No
466873868,EMEA,Yes
467329677,-,No
471303390,EMEA,Yes
490979419,-,No
505446332,-,No
513474544,Americas,Yes
527051690,-,No
534342529,Americas,Yes
549019596,EMEA,Yes
550946484,Americas,Yes
575849081,-,No
578252579,-,Yes
587369846,-,Yes
588937297,-,No
590210633,-,No
593048150,-,No
597928938,Americas,Yes
600674056,Americas,Yes
602991338,APAC,Yes
616583799,APAC,Yes
618091469,-,No
624533261,-,Yes
638301139,-,No
638334589,-,No
640441905,-,No
6443397568,APAC,Yes
6443416575,EMEA,Yes
6443447108,APAC,Yes
6443466892,-,No
6443479615,-,No
6443498135,-,No
6443555191,EMEA,Yes
6443563905,EMEA,Yes
6443582515,EMEA,Yes
6443582961,EMEA,Yes
6443603736,APAC,Yes
6443648458,-,No
6443697602,EMEA,Yes
6443760470,-,No
6443770387,EMEA,Yes
6443774278,APAC,Yes
6443791168,EMEA,Yes
6443792311,EMEA,Yes
6443795895,-,No
6443815531,-,No
6443835355,EMEA,Yes
6443889466,APAC,Yes
6443894073,EMEA,Yes
6443895581,EMEA,Yes
6443911855,-,Yes
6443915404,EMEA,Yes
6443933564,APAC,Yes
6443950122,EMEA,Yes
6443968137,EMEA,Yes
6444107954,EMEA,Yes
6444123249,-,No
6444165956,EMEA,Yes
6444254230,-,No
6444327022,-,No
6444336977,-,No
6444461591,EMEA,Yes
6444492702,EMEA,Yes
6444505402,APAC,Yes
6444669813,-,No
6444674771,EMEA,Yes
6444687282,EMEA,Yes
6444722992,EMEA,Yes
6444795301,-,No
6444812698,EMEA,Yes
6444832814,EMEA,Yes
6444842957,APAC,Yes
6444861935,EMEA,Yes
6444895544,-,No
6445807412,EMEA,Yes
6445851340,EMEA,Yes
6445937968,-,No
6445938702,-,No
6445972302,APAC,Yes
6446115774,-,No
6446244134,EMEA,Yes
6446253658,-,No
6446306789,APAC,Yes
6446358509,EMEA,Yes
6446709410,Americas,Yes
6446716465,APAC,Yes
6446891631,EMEA,Yes
6446992813,Americas,Yes
6447053495,APAC,Yes
6447110104,EMEA,Yes
6447154983,-,No
6447186447,-,No
6447191495,EMEA,Yes
6447232515,-,No
6447290553,APAC,Yes
6447300192,EMEA,Yes
6447337409,EMEA,Yes
6447418608,Americas,Yes
6447434082,APAC,Yes
6447538220,APAC,Yes
6447845553,EMEA,Yes
6447911434,EMEA,Yes
6448006311,APAC,Yes
6448006748,-,Yes
6448081136,APAC,Yes
6448185657,EMEA,Yes
6448195469,EMEA,Yes
6448415340,APAC,Yes
6448484908,EMEA,Yes
6448735170,-,No
6448773878,Americas,Yes
6448938048,-,No
6448940301,APAC,Yes
6448941703,-,Yes
6449069509,APAC,Yes
6449182113,APAC,Yes
6449244841,EMEA,Yes
6449256872,EMEA,Yes
6449282116,-,No
6449293050,-,No
6449434210,-,No
6449457179,APAC,Yes
6449541718,-,No
6449595519,-,No
6449642802,EMEA,Yes
6449672681,EMEA,Yes
6449713393,-,No
6449987565,APAC,Yes
6450025138,APAC,Yes
6450046960,EMEA,Yes
6450099614,APAC,Yes
6450140383,APAC,Yes
6450166102,EMEA,Yes
6450172002,-,No
6450273326,-,No
6450404387,APAC,Yes
6450412107,EMEA,Yes
6450421763,APAC,Yes
6450450272,Americas,Yes
6450641803,APAC,Yes
6450673427,EMEA,Yes
6450704164,APAC,Yes
6450773862,APAC,Yes
6450916775,-,No
6450925612,EMEA,Yes
6450973094,-,No
6450975412,EMEA,Yes
6451107811,-,No
6451235645,-,No
6451380839,EMEA,Yes
6451400111,-,No
6451410153,APAC,Yes
6451442142,-,No
6451919770,EMEA,Yes
6452627183,EMEA,Yes
6452628712,-,No
6452801120,EMEA,Yes
6453887657,-,No
6453889809,Americas,Yes
6454935245,Americas,Yes
6455889034,Americas,Yes
6456751444,-,No
6457210569,APAC,Yes
6458926778,-,No
6458984641,-,No
6459410250,EMEA,Yes
6459479258,EMEA,Yes
6459738460,-,No
6460822833,-,Yes
6462423140,EMEA,Yes
6462847997,APAC,Yes
6463131973,Americas,Yes
6463197021,APAC,Yes
6463394958,APAC,Yes
6463492243,EMEA,Yes
6463505497,APAC,Yes
6463616121,-,No
6463772070,APAC,Yes
6463857598,-,No
6463866104,Americas,Yes
6464049923,EMEA,Yes
6464595006,-,No
6465081332,APAC,Yes
6465898279,-,No
6466982460,APAC,Yes
6467041463,-,No
6467384725,APAC,Yes
6467504434,-,No
6467890447,EMEA,Yes
6468238880,-,No
6468263545,-,No
6468484582,-,No
6468541130,APAC,Yes
6468567467,APAC,Yes
6468571577,-,No
6468661964,EMEA,Yes
6468945720,APAC,Yes
6469025878,-,No
6469589140,-,No
6469689973,EMEA,Yes
6469767467,-,No
6470199946,-,No
6470201608,EMEA,Yes
6470271137,APAC,Yes
6470434167,APAC,Yes
6470904037,-,Yes
6470904690,APAC,Yes
6470919687,APAC,Yes
6471081766,-,No
6471243539,-,No
6471383437,EMEA,Yes
6471398131,-,No
6471408981,EMEA,Yes
6471584646,EMEA,Yes
6471585774,EMEA,Yes
6471659071,-,No
6471679383,EMEA,Yes
6471840344,-,No
6471957671,-,No
6471974307,EMEA,Yes
6471992115,-,No
6472042954,-,No
6472051359,Americas,Yes
6472172967,-,No
6472216007,EMEA,Yes
6472251743,APAC,Yes
6472271931,EMEA,Yes
6472430756,APAC,Yes
6472629015,APAC,Yes
6472696406,APAC,Yes
6472698518,APAC,Yes
6472714641,-,No
6472786147,EMEA,Yes
6472888744,Americas,Yes
6473256797,EMEA,Yes
6473402924,APAC,Yes
6473719676,-,No
6473773817,APAC,Yes
6473836744,-,No
6473855240,-,No
6473889053,Americas,Yes
6474034692,-,No
6474101043,-,No
6474220984,-,Yes
6474333096,-,No
6474530141,EMEA,Yes
6474655280,Americas,Yes
6474658210,APAC,Yes
6474667725,EMEA,Yes
6474681724,EMEA,Yes
6474897322,APAC,Yes
6474990513,APAC,Yes
6475002515,APAC,Yes
6475327717,APAC,Yes
6475328057,APAC,Yes
6475328355,-,No
6475573507,APAC,Yes
6475616896,-,No
6475655147,APAC,Yes
6475668812,APAC,Yes
6475700817,-,Yes
6475751363,-,No
6475806932,APAC,Yes
6475878046,-,No
6476139156,-,No
6476143686,EMEA,Yes
6476167922,-,No
6476258144,APAC,Yes
6476366940,-,No
6476374348,-,No
6476617899,-,No
6476685958,-,No
6476732051,-,No
6476797266,APAC,Yes
6476908818,APAC,Yes
6476911291,-,No
6476922970,EMEA,Yes
6476978176,-,No
6477146957,Americas,Yes
6477341267,APAC,Yes
6477372530,Americas,Yes
6477394168,EMEA,Yes
6477413486,-,No
6477542009,EMEA,Yes
6477714643,-,No
6477741060,-,No
6477753862,EMEA,Yes
6477912858,-,No
6478014390,EMEA,Yes
6478036307,-,No
6478077420,APAC,Yes
6478086844,-,No
6478143720,APAC,Yes
6478361339,APAC,Yes
6478535678,EMEA,Yes
6478536448,APAC,Yes
6478594789,Americas,Yes
6478650161,Americas,Yes
6478746115,-,No
6478760464,EMEA,Yes
6478815270,-,No
6478946734,APAC,Yes
6478971501,EMEA,Yes
6479024426,Americas,Yes
6479047409,-,No
6479229672,-,No
6479233698,Americas,Yes
6479285414,APAC,Yes
6479398269,APAC,Yes
6479404655,-,No
6479560695,APAC,Yes
6479597923,APAC,Yes
6479642579,Americas,Yes
6479649436,EMEA,Yes
6479693511,-,Yes
6479863681,EMEA,Yes
6479996316,-,Yes
6480037790,-,Yes
6480046686,Americas,Yes
6480050254,APAC,Yes
6480171672,-,No
6480221279,EMEA,Yes
6480279660,APAC,Yes
6480400926,APAC,Yes
6480410032,EMEA,Yes
6480434901,Americas,Yes
6480446232,Americas,Yes
6480576130,-,No
6480591925,APAC,Yes
6482290011,-,No
6482296491,Americas,Yes
6482853930,-,No
6483807999,-,No
6483931000,EMEA,Yes
648842302,-,No
649264704,-,Yes
6498893347,EMEA,Yes
6499106870,-,No
6499198504,-,No
6499241466,APAC,Yes
6499257603,-,No
6499304362,APAC,Yes
6499507553,APAC,Yes
6502376790,-,No
6502546373,APAC,Yes
6502638921,EMEA,Yes
6502684901,APAC,Yes
6502698243,EMEA,Yes
6502699835,-,No
6502749386,EMEA,Yes
6502761384,-,Yes
6502911541,-,No
6503001517,-,No
6503137325,-,No
6503159875,-,No
6503243073,APAC,Yes
6503285459,-,Yes
6503332571,-,No
6503363375,-,No
6503490148,APAC,Yes
6503627303,APAC,Yes
6503712932,EMEA,Yes
6503954879,-,No
6504009833,-,No
6504046183,EMEA,Yes
6504266914,APAC,Yes
6504282943,APAC,Yes
6504484379,APAC,Yes
6504517755,APAC,Yes
6504531327,-,Yes
6504608124,-,No
6504747481,-,No
6504903997,Americas,Yes
6504962320,APAC,Yes
6511233724,EMEA,Yes
6514311150,EMEA,Yes
652945710,-,No
6532615077,-,No
654671575,EMEA,Yes
6547844225,-,No
655645841,-,No
6560108859,APAC,Yes
6587564086,-,No
6590625919,Americas,Yes
659336346,-,No
6618138053,APAC,Yes
6621227599,-,No
6621264234,-,No
6630373472,APAC,Yes
6636473965,APAC,Yes
6636482757,-,Yes
6648779168,APAC,Yes
6651830614,APAC,Yes
6670245726,APAC,Yes
667461862,Americas,Yes
667645433,-,No
6680193708,EMEA,Yes
668159524,Americas,Yes
6689494845,-,No
6689519370,-,No
6711344072,APAC,Yes
6711354362,-,No
6720738519,-,No
6730113951,APAC,Yes
6736453115,-,No
6736644478,-,Yes
6736681920,-,No
6736703281,-,No
6736977440,-,No
6737011572,APAC,Yes
6737122420,-,No
6737162666,-,No
6737589556,Americas,Yes
6737821790,-,Yes
6738115805,APAC,Yes
6738379788,APAC,Yes
6738574112,-,No
6738641402,-,No
6738763583,-,No
6738836070,-,No
6738839375,Americas,Yes
6739433003,-,No
6739489378,APAC,Yes
6739521579,-,No
6739538105,APAC,Yes
6739570538,-,No
6739613693,APAC,Yes
6739668469,APAC,Yes
6739779986,-,No
6739795643,-,Yes
6740018698,-,No
6740202911,-,No
6740526672,Americas,Yes
6740610914,-,No
6740832454,Americas,Yes
6740897513,APAC,Yes
6740903798,-,No
6741476723,-,No
6741585261,-,No
6741753645,-,No
6741884222,-,No
6742142972,-,No
6742187856,APAC,Yes
6742829886,Americas,Yes
6742874842,APAC,Yes
6743066302,APAC,Yes
6743142993,APAC,Yes
6743346488,APAC,Yes
6743428414,APAC,Yes
6743488042,APAC,Yes
6743693794,-,No
6743744722,-,No
6743745577,APAC,Yes
6744015138,-,No
6744084538,-,Yes
6744131143,-,No
6744382521,-,No
6744525753,APAC,Yes
6744557623,APAC,Yes
6744635698,APAC,Yes
6744677667,-,No
6744684740,-,No
6744722843,-,No
6744826748,-,No
6744922885,-,No
6745133025,-,No
6745498566,APAC,Yes
6745504767,APAC,Yes
6745539079,APAC,Yes
6745540487,-,No
6745782913,APAC,Yes
6745930699,-,No
6746178032,APAC,Yes
6746295219,APAC,Yes
6746395397,-,No
6746524439,-,No
6746798684,-,No
6746828567,APAC,Yes
6746851840,APAC,Yes
6747014139,APAC,Yes
6747024378,APAC,Yes
6747029349,-,No
6747574521,APAC,Yes
6747578086,-,No
6747692754,APAC,Yes
6747732287,APAC,Yes
6747889505,-,No
6748014924,APAC,Yes
6748047311,APAC,Yes
6748190676,APAC,Yes
6748447511,-,No
6748527694,EMEA,Yes
6748612420,-,No
6748623923,APAC,Yes
6748680679,APAC,Yes
6748681094,APAC,Yes
6748945284,APAC,Yes
6749062308,-,No
6749139403,EMEA,Yes
6749534116,Americas,Yes
6749576583,APAC,Yes
6749762011,APAC,Yes
6749852114,APAC,Yes
6749899452,Americas,Yes
6751024070,-,No
6751173142,-,No
6751909777,Americas,Yes
6751940284,APAC,Yes
6751958839,EMEA,Yes
6751991448,APAC,Yes
6752017697,-,No
6752467052,Americas,Yes
6752532674,APAC,Yes
6752557249,APAC,Yes
6752842589,APAC,Yes
6752885262,APAC,Yes
6752947137,EMEA,Yes
6753070857,-,No
6753674471,-,No
6753703810,Americas,Yes
6753888276,APAC,Yes
6753929117,-,No
6753937623,EMEA,Yes
6754054039,-,No
6754129633,-,No
6754545469,APAC,Yes
6754669447,APAC,Yes
6754680372,APAC,Yes
6754833079,-,No
6754842007,-,No
6754972762,-,No
6755016764,-,No
6755058203,-,No
6755168047,APAC,Yes
6755174303,APAC,Yes
6755241954,-,No
6755308429,-,No
6755456417,-,No
6755534889,-,No
6755705025,APAC,Yes
6755751984,-,No
6756244685,APAC,Yes
6756433200,-,No
6756615357,-,No
6756862998,-,No
6757215928,APAC,Yes
6757394217,-,No
6757699707,-,No
6757699774,EMEA,Yes
6757749185,Americas,Yes
6757894940,APAC,Yes
6758430578,-,No
6758611964,APAC,Yes
6758689897,APAC,Yes
6759697773,APAC,Yes
677577549,APAC,Yes
685358784,-,No
690541689,Americas,Yes
706099830,-,No
708971715,-,No
711410889,-,No
718153412,-,No
720063540,-,Yes
721639879,-,No
730280555,APAC,Yes
736071203,-,No
739067593,-,No
739934239,-,No
749046891,-,Yes
749124884,-,Yes
763352892,-,No
775402833,Americas,Yes
791934029,APAC,Yes
809844915,-,No
815036863,-,No
834878585,APAC,Yes
839599050,-,No
843259680,-,No
853672305,-,No
853680597,-,No
854574906,-,No
859154447,-,Yes
860620713,EMEA,Yes
860809977,-,No
876388313,-,No
888622674,EMEA,Yes
889854362,-,No
890812807,-,No
891278325,EMEA,Yes
892331870,EMEA,Yes
894389269,-,No
894532288,-,No
895942435,EMEA,Yes
896180361,-,No
901793885,-,No
901864337,-,No
911152486,EMEA,Yes
917561971,Americas,Yes
917800400,-,No
919979642,EMEA,Yes
920335551,EMEA,Yes
920761536,-,No
921098848,EMEA,Yes
922830533,EMEA,Yes
924807961,-,No
927006017,-,No
933081417,-,No
936603225,-,No
937261650,-,No
946509094,EMEA,Yes
950830884,-,No
951750534,-,No
952315863,-,No
956078948,-,No
956219729,EMEA,Yes
957197231,-,No
959619034,Americas,Yes
961576733,-,No
963929502,-,No
965137032,-,No
967185651,-,Yes
969456511,EMEA,Yes
969488951,-,No
972627326,-,No
972627811,-,No
974772739,-,No
976995149,-,No
978866413,Americas,Yes
979474617,EMEA,Yes
979633999,-,Yes
981143928,-,Yes
981400832,-,No
981796690,-,Yes
986695287,APAC,Yes
986999895,-,No
990247742,APAC,Yes
994788581,APAC,Yes
995864179,APAC,Yes
adad.qhuiwi.qdaj,-,No
adult.coloring.games.happy.art.color,APAC,Yes
ai.generated.art.maker.image.picture.photo.generator.painting,-,No
ai.mirare.photoeditor,APAC,Yes
ai.projectx.clickx.gp,APAC,Yes
alice.music.downloader.download.music.mp3.song.app,-,Yes
alk.crichub.live.sports.live.cricket.tv.hd,EMEA,Yes
and.brainworks.blockjam,APAC,Yes
and.brainworks.sortgoods,APAC,Yes
and.lihuhu.tileconnect3d,APAC,Yes
app.ardrawing.drawanime.aidrawing.trace.sketch,-,No
app.ebeat.android,EMEA,Yes
app.lock.fingerprint.vault.calculator.photo.hide.locker,APAC,Yes
athena.studio.colorisland.pixel.art.puzzle,-,Yes
ball.sort.puzzle.color.sorting.puzzle.games.free.bubble,APAC,Yes
ball.sorting.color.tube.puzzle.games,APAC,Yes
ballz.star,-,No
beat.photoretouch.beautycamera.photoeditor,-,No
block.amaze.android,-,No
block.jam.color.puzzle3d.slide,APAC,Yes
block.puzzle.special.secret.game,APAC,Yes
boom.ghostdetector.ghosttracker,-,No
br.anime.tv.animetv.animes.online,-,Yes
br.com.appstarsbiblia.bibliasagradaemaudio,-,No
br.com.blackmountain.photo.blackwhite,EMEA,Yes
br.com.blackmountain.photo.text,EMEA,Yes
br.com.music.wlisten2.app,EMEA,Yes
br.com.tapps.donotdisturb,-,No
br.com.tapps.donotdisturb2,-,No
br.com.tapps.moneytree,-,No
brainrot.tiles.piano.rhythm.music.game,APAC,Yes
casual.idol.live.dress.up,APAC,Yes
casual.merge.brainzoot.war.fight,APAC,Yes
cc.bubble.match,-,No
cc.bubble.scapes,-,No
cc.stix.hashb,EMEA,Yes
classic.klondike.solitaire.cardgame.patience.lite,APAC,Yes
cn.wps.moffice,APAC,Yes
co.vulcanlabs.psremote,-,No
codes.stable.apps.messenger,-,No
collagemaker.photoeditor.postcreator,-,No
color.sketch.art.puzzle,EMEA,Yes
coloring.sticker.number.color.stickers,-,No
com.AlexandrJanashvili.RoadHills,EMEA,Yes
com.Bike.Parkour.Obby.Game,APAC,Yes
com.BlackTemple.SodaSandbox,EMEA,Yes
com.Bravestars.Stickman.Fight.ShadowOfDeath2,APAC,Yes
com.CrashTime.RampJumpCarCrash,EMEA,Yes
com.CrazySeven.TrapMonster,-,No
com.DNSstudio.BattlefrontEuropeWW2,APAC,Yes
com.Endoscope.scope,EMEA,Yes
com.Garawell.BridgeRace,EMEA,Yes
com.HGS.Passenger.Bus.Real.Bus.Games,-,No
com.HonestChronicle.ViragoMobile,-,No
com.MARSBARS.DrawandRide,-,No
com.Mekogames.DC,-,No
com.Monster.Survival.Challenge,APAC,Yes
com.Multicast.ArtPuzzleWorld,-,No
com.NolodinGames.CatSimulator,EMEA,Yes
com.Pizzart.CrowdSort,EMEA,Yes
com.PlayChi.CrowdSortPuzzle,-,No
com.Polystation.BuildABabe,EMEA,Yes
com.RoshanGames.HorseShoe3D,EMEA,Yes
com.RotabGames.WaterSortMaster3D,-,No
com.SPSoftwareProductions.TheRealJuggle,Americas,Yes
com.Slbazer.Craftsman4,-,No
com.Smiley.Tile.Match,APAC,Yes
com.SmyrnaGames.MyPerfectCasino,EMEA,Yes
com.Stannum.IndieJonasthegreattombraider,EMEA,Yes
com.StarLegion.EnergyFight,EMEA,Yes
com.UnityUserco.EscapeHauntedHouseOnline,EMEA,Yes
com.YovoGames.paintinganimals,-,No
com.ZenithGames.MergeBattle,-,No
com.abi.cat.life.sim,APAC,Yes
com.abi.merge.master.run,APAC,Yes
com.accurate.radar.local.weather.forecast,APAC,Yes
com.actionfit.athena,APAC,Yes
com.adoreapps.photo.editor,APAC,Yes
com.aesar.krios,APAC,Yes
com.afternoonproducts.swipewipe,EMEA,Yes
com.agedstudio.serenity.word,APAC,Yes
com.ai.link.connect.dots,-,No
com.ai.photo.myphoto.editor.app,APAC,Yes
com.ai.photoeditor.fx,APAC,Yes
com.aiartgenerator.aiphotogenerator.photoenhancer,APAC,Yes
com.alarabs.alanime,APAC,Yes
com.alphaquest.pet,-,No
com.amb.monster.runner.building.trainer,APAC,Yes
com.amharic.keyboard.ethiopia.voicetyping,EMEA,Yes
com.an.lunchbox.diy.organizegame,-,No
com.an.prankcall.simulatedcall.sound.video.prank,-,No
com.an.shootingball.billiards3d,-,No
com.andrea.monsterchase,EMEA,Yes
com.andreyrebrik.sudoku,-,No
com.androidaccordion.free,-,No
com.animals.playground.online.puzzle.animalplayground,-,No
com.anime.girly.pink.cute.kawaii.wallpapers.backgrounds.uhd4k,APAC,Yes
com.answer.answermaster,APAC,Yes
com.app.tap.tap,EMEA,Yes
com.appadvisory.drawclimber,EMEA,Yes
com.applocker.photovault,-,No
com.applylabs.whatsmock.free,-,No
com.appmind.radios.cl,EMEA,Yes
com.appmind.radios.my,EMEA,Yes
com.appsuite.photo.compressor.reduce.size,EMEA,Yes
com.appynation.occw,EMEA,Yes
com.aquasort.puzzle,-,No
com.arabicplus.cartoonanime,APAC,Yes
com.ardrawing.traceart,-,No
com.arrow.escape.puzzle,-,No
com.art.pixel.bible.games.paint.color.by.numbers,-,No
com.arthome.squareart,-,No
com.artlife.color.number.coloring.book,EMEA,Yes
com.artlife.color.number.coloring.games,EMEA,Yes
com.artoon.callbreakplay,Americas,Yes
com.as.statusaverforwhatsapp.statusdownloader,APAC,Yes
com.atesgamestudio.actionballs,EMEA,Yes
com.audio.editor.music.edit.sound.ringtone.free,EMEA,Yes
com.augustgame.color.brick.stack.blast.sort,-,No
com.babuyo.footy.tc.android,-,No
com.bacon.bcn03b.bike.racing,APAC,Yes
com.bacon.zdb01.parking.academy,APAC,Yes
com.baiwang.squarephoto,-,No
com.baiwang.styleinstabox,-,No
com.ball.bubb8le,-,Yes
com.balls.connect.puzzle,EMEA,Yes
com.banix.drawsketch.animationmaker,APAC,Yes
com.bbg.car.parking.driving.games,-,No
com.bbqsort.skewer.puzzle,-,No
com.bbumgames.spadesroyale,EMEA,Yes
com.beautyphoto.beautysweet.photo.editor.beautycamera.selfie,-,No
com.become.acat.simulator.mr,APAC,Yes
com.benfei.colorwatersort,APAC,Yes
com.benqu.wuta,-,No
com.best.photo.app.glasses,EMEA,Yes
com.bestgameevobase.baseexploro,EMEA,Yes
com.bgs.ultimate.wild.horse.family.simulator.games,-,No
com.bianca.apps.brokenscreenprank,-,No
com.bigcake.android.bpdaily,APAC,Yes
com.bigdream.radar.speedcam.mapbox,-,No
com.bigduckgames.flowwarps,Americas,Yes
com.bigrig.anime.high.school.girls.sim.free,-,No
com.billion.gaming.studio.single.mom.simulator.virtual.happy.family,-,No
com.binibambini.acad.drawing,-,No
com.bitmango.go.blocktrianglepuzzletangram,APAC,Yes
com.blackcircleapps.cowboybingo,-,No
com.blast.game.saudani.wonder.puzzle,APAC,Yes
com.blazelight.steal.n.catchy.memerot.dont.wake,Americas,Yes
com.blink.beautycam.facemakeup.photoeditor,-,No
com.bloadve.android.cknture,APAC,Yes
com.bloc94kcolor.journey,-,Yes
com.block.challenger,APAC,Yes
com.block1010.shoot2048.free,APAC,Yes
com.blossom.match.flower.sort.game,-,No
com.blu.wsp,Americas,Yes
com.blue.monster.ragdoll,-,No
com.blue.ship.land,APAC,Yes
com.blued.international.qy,APAC,Yes
com.blyts.chinchon,Americas,Yes
com.bm.steal.brainrot.go.tung.sahur.tralalero.bombardino,-,No
com.bodapps.termuxlearn,-,No
com.bonbongame.two.player.games.with.friends,-,No
com.bonc.paintmyroom,-,No
com.bonnie.colorblocks3d,EMEA,Yes
com.boost.samsung.remote,APAC,Yes
com.bp.birdmatch,APAC,Yes
com.braintest.happy.ending,EMEA,Yes
com.bravestars.dressup.diy.paper.doll,APAC,Yes
com.brawlaid.boxsimulatorbrawlstars,-,No
com.briqzen.game.happy.merge.balls,APAC,Yes
com.bu.man,-,No
com.bubadu.pixie,-,No
com.bubbleshooter.bubblepopstar,APAC,Yes
com.bubblesort.puzzle,EMEA,Yes
com.build.craft.master.block.world,APAC,Yes
com.buildingworld.pixel,-,No
com.bus.sort.color.car.parkingjam,-,No
com.calculatorapp.simplecalculator.calculator,APAC,Yes
com.callbreak.card.game.player.tash,APAC,Yes
com.car.away.jam2,-,No
com.card.stress.need,-,No
com.cascade.badminton.game,-,No
com.castle.build.idle,-,No
com.casual.acrylic.nails.simulator,APAC,Yes
com.cat.cattery.browser.catterybrowser,APAC,Yes
com.catchycoconutgames.idlemailtycoon,EMEA,Yes
com.catlab.forge2global,APAC,Yes
com.cats.winter_holidays_adventures,-,Yes
com.cc.car.racing.city.drifting.driving.games,-,No
com.cc.real.bike.driving.moto.racing.games,-,No
com.cdt.monster.band,APAC,Yes
com.cdtg.ragdoll.playground2,APAC,Yes
com.cem.led.running,-,No
com.cem.ranking.filter,-,No
com.charging.fun,EMEA,Yes
com.chef.mix.survive.wasd2025,APAC,Yes
com.chesspuzzle.bellejigsaw.casual.gp,APAC,Yes
com.chihuahua.babyescape,APAC,Yes
com.chocolate.man.simulator.game,Americas,Yes
com.christmas.santa.clause.fakecall.prankcall,APAC,Yes
com.cleverapps.hustlemerge,-,Yes
com.cloverfi.windowgarden,-,No
com.codestudio.voicenote,-,No
com.codigames.idle.fitness.gym.tycoon,-,Yes
com.collectcards.solitairegame,-,No
com.color.block.jam3d.candy.jelly,APAC,Yes
com.color.by.numbers.coloring.events,APAC,Yes
com.color.by.numbers.dark.skull,APAC,Yes
com.color.pin.block,APAC,Yes
com.color.seat.away,APAC,Yes
com.colorhole.game,EMEA,Yes
com.coloring.book.coloring.game.paint.by.number.color.page,APAC,Yes
com.coloring.book.paint.by.number.christmas,APAC,Yes
com.coloring.book.paint.by.number.sing2,APAC,Yes
com.coloring.color.pixel.art.number,-,No
com.coloring.game.black.app.by.number,APAC,Yes
com.coloring.games.paint.by.number.magic.color,APAC,Yes
com.colortime.coloringbook,EMEA,Yes
com.colortime.oilpaint,-,No
com.community.mbox.ng,APAC,Yes
com.compressphotopuma,-,No
com.cookapps.berserkidle,-,No
com.cookapps.my.dream.garden.home.design.mydreamgarden,-,No
com.craftman.sprankyman,-,No
com.craftopia.sprunki,-,No
com.crazy.bird.city.pranks.games,-,No
com.crazy.restaurant.madness.cooking.chef,APAC,Yes
com.crazylabs.horse.rider,EMEA,Yes
com.creative.sandbox.number.drawning.coloring,APAC,Yes
com.creaturecorp.supermarketcashier.android,EMEA,Yes
com.cross.stitch.color.by.number,APAC,Yes
com.cs.steal.a.brainrot.online.game,-,No
com.cscmobi.merge.plant,APAC,Yes
com.cube.color.escape,APAC,Yes
com.cube.dash.safa.go.game,APAC,Yes
com.cueclub.ballspin.trace,APAC,Yes
com.custom.pickmeup,EMEA,Yes
com.cwh5game.kllandlord,-,No
com.cyberjoy.galaxydefense,APAC,Yes
com.cyberjoy.geometrytower,APAC,Yes
com.daily.bloodpressure.sugar.tracker,APAC,Yes
com.daily.challenge.quiz.game,APAC,Yes
com.dailyapps.surveypanda,-,No
com.darkrealms.horrorcraft,-,No
com.dav.watersort,-,No
com.ddu.ai,-,No
com.dead.force.zombie,-,No
com.deepgames.release.becamethedevil,-,No
com.degucigames.trucksimulatordriveeurope,-,No
com.dessertadventure.row,-,No
