blocklist_id,exchange,source_app_id,applies_to,blocklist_created_at_date,blocklist_expires_at_date,blocklist_origin,blocklist_reason_code,blocklist_comment,is_auto_blocklist,blocklist_creator_email,campaign_id,campaign_group_id,app_id,customer_id,block_level,is_indefinite
12302733,All exchanges,1595520620,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1671651176,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6453160745,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1318207091,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.D_One_Games.SchoolboyPrisonEscape,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.huaweiwatchapp.andro,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,6755886420,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,1553882885,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.GMA.Ball.Sort.Puzzle,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,1488473484,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.ming.calculator2me,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.sa.sky.rolling.ball,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.gametov.carforsale,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,water.sort.color.games.tile.match.puzzle,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.quizchamp.newapp,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1225336402,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.tnk.muniverse,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,top.setapp.playground3d,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.mingle.BBWPlusSingles,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.sh.tricky.relax.ticktock.mini.challenges.puzzle.games,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,1474134013,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,1546650805,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.girlsfakevideo.chat.fakevideocall.prankapp,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.garden.fill.dg,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12304613,All exchanges,games.joker.crash.plane,all,2026-05-30,2026-06-30,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12304608,All exchanges,app.luckymoneygames,all,2026-05-30,2026-06-30,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12327625,All exchanges,6762755312,all,2026-06-02,2026-07-02,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12361376,All exchanges,6770461809,all,2026-06-04,2026-07-04,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12361404,All exchanges,6767514519,all,2026-06-04,2026-07-04,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12380230,All exchanges,6762138431,all,2026-06-05,2026-07-05,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12380216,All exchanges,6758395198,all,2026-06-05,2026-07-05,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12397691,All exchanges,6770506348,all,2026-06-06,2026-07-06,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12402322,All exchanges,1510302638,all,2026-06-06,2026-07-06,internal,traffic-quality,High new device and cellular mismatch rate ABL,Yes,-,None,None,None,None,global,False
12407010,All exchanges,6450046909,all,2026-06-07,2026-07-07,internal,traffic-quality,High new device and cellular mismatch rate ABL,Yes,-,None,None,None,None,global,False
12407009,All exchanges,1597135694,all,2026-06-07,2026-07-07,internal,traffic-quality,High new device and cellular mismatch rate ABL,Yes,-,None,None,None,None,global,False
12435423,All exchanges,com.click.rushpro,all,2026-06-10,2026-07-10,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12435414,All exchanges,com.za.babygirl.livewallpaper.mobiletheme,all,2026-06-10,2026-07-10,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12442223,All exchanges,games.joker.crash.rocket,all,2026-06-11,2026-07-11,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12452622,VUNGLE,6757699795,all,2026-06-12,2026-06-26,internal,traffic-quality,Spend gate source app <> exchange ABL hourly,Yes,-,None,None,None,None,global,False
12462160,VUNGLE,io.moinmoin,all,2026-06-12,2026-06-26,internal,traffic-quality,Spend gate source app <> exchange ABL hourly,Yes,-,None,None,None,None,global,False
12479952,All exchanges,1456469321,all,2026-06-13,2026-07-13,internal,traffic-quality,High new device and cellular mismatch rate ABL,Yes,-,None,None,None,None,global,False
12464017,All exchanges,6547850826,all,2026-06-13,2026-07-13,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12463990,All exchanges,6756654730,all,2026-06-13,2026-07-13,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12464007,All exchanges,6502975294,all,2026-06-13,2026-07-13,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12544840,All exchanges,com.qrbarcode.scanner.easy,all,2026-06-15,2026-07-15,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12551523,All exchanges,6754526279,all,2026-06-16,2026-07-16,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12564189,VUNGLE,1370702757,all,2026-06-17,2026-07-01,internal,traffic-quality,Spend gate source app <> exchange ABL hourly,Yes,-,None,None,None,None,global,False
12718595,VUNGLE,com.flyclops.domino.android,all,2026-06-18,2026-07-02,internal,traffic-quality,Spend gate source app <> exchange ABL hourly,Yes,-,None,None,None,None,global,False
12820692,VUNGLE,6742443033,all,2026-06-19,2026-07-03,internal,traffic-quality,Spend gate source app <> exchange ABL,Yes,-,None,None,None,None,global,False
12820691,All exchanges,com.sensnet.bullitt.app,all,2026-06-19,2026-07-19,internal,traffic-quality,High new device and cellular mismatch rate ABL,Yes,-,None,None,None,None,global,False
12773150,VUNGLE,com.LandmarkGames.TopDogsBestInShow,all,2026-06-19,2026-07-03,internal,traffic-quality,Spend gate source app <> exchange ABL hourly,Yes,-,None,None,None,None,global,False
12778174,VUNGLE,6754846125,all,2026-06-19,2026-07-03,internal,traffic-quality,Spend gate source app <> exchange ABL hourly,Yes,-,None,None,None,None,global,False
13034619,All exchanges,6762511629,all,2026-06-21,2026-07-21,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
13036978,All exchanges,com.community.oneroom,all,2026-06-21,2026-06-28,internal,traffic-quality,Android US Install gate,Yes,-,None,None,None,None,global,False
13036977,All exchanges,com.community.oneroom,all,2026-06-21,2026-06-28,internal,traffic-quality,Android US Install gate,Yes,-,None,None,None,None,global,False
13036971,All exchanges,com.utorrent.client,all,2026-06-21,2026-06-28,internal,traffic-quality,Android US Install gate,Yes,-,None,None,None,None,global,False
13036972,All exchanges,com.utorrent.client,all,2026-06-21,2026-06-28,internal,traffic-quality,Android US Install gate,Yes,-,None,None,None,None,global,False
13034648,All exchanges,6754846125,all,2026-06-21,2026-07-21,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
13103814,VUNGLE,com.snax.puzzle,all,2026-06-23,2026-07-07,internal,traffic-quality,Spend gate source app <> exchange ABL,Yes,-,None,None,None,None,global,False
6178758,All exchanges,com.craftgames.plntcrft,all,2024-03-22,,internal,traffic-quality,DoubleVerify blocklist,No,matt.johnson@liftoff.io,None,None,None,None,global,True
6724196,VUNGLE,com.purplekiwii.vegaskeno,all,2024-09-06,,internal,traffic-quality,Install farming fraud,No,plaw@liftoff.io,None,None,None,None,global,True
8299290,All exchanges,com.miniworldgame.creata.vn,all,2025-02-04,,internal,traffic-quality,"Fraudulent apps: Poor ROAS (<5%), high spend DV IVT, high reject rates, low RPI / high % easy target events",No,plaw@liftoff.io,None,None,None,None,global,True
8299290,All exchanges,com.kaigames.coinsortingmaster,all,2025-02-04,,internal,traffic-quality,"Fraudulent apps: Poor ROAS (<5%), high spend DV IVT, high reject rates, low RPI / high % easy target events",No,plaw@liftoff.io,None,None,None,None,global,True
8308574,All exchanges,com.hotplay.bricksballs,all,2025-02-07,,internal,traffic-quality,Fraudulent apps,No,plaw@liftoff.io,None,None,None,None,global,True
8306199,All exchanges,com.hotplay.puzzletown,all,2025-02-07,,internal,traffic-quality,Fraudulent apps,No,plaw@liftoff.io,None,None,None,None,global,True
8412369,All exchanges,6739602896,all,2025-03-17,,internal,traffic-quality,Install farming apps,No,plaw@liftoff.io,None,None,None,None,global,True
8710925,All exchanges,com.sh.mini.antistress.relaxing.games,all,2025-06-21,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8710932,All exchanges,com.sh.twoplayergame.mini.challenge,all,2025-06-21,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8710981,All exchanges,com.sh.coloring.page.asmr.drawing,all,2025-06-21,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8756114,All exchanges,com.yg.fashionqueen,all,2025-07-09,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8756126,All exchanges,com.yg.extreme.moto,all,2025-07-09,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8756117,All exchanges,com.yg.boxing.annoying,all,2025-07-09,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8790439,All exchanges,6741891149,all,2025-07-30,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8791288,All exchanges,6736975291,all,2025-07-30,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8791151,All exchanges,6742486483,all,2025-07-30,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8790728,All exchanges,6747032146,all,2025-07-30,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8790950,All exchanges,6747108147,all,2025-07-30,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8790442,All exchanges,6478573014,all,2025-07-30,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8791071,All exchanges,6740225830,all,2025-07-30,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
8790980,All exchanges,6743500417,all,2025-07-30,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
9654729,All exchanges,6753068081,all,2025-10-09,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
9664826,All exchanges,6748047201,all,2025-10-10,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
10349733,All exchanges,machinist.enigma.match3free.android,all,2025-11-19,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
10349735,All exchanges,candy.craze.match3.free.android,all,2025-11-19,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
10349664,All exchanges,ridmik.keyboard,all,2025-11-19,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
10360738,All exchanges,6754758331,all,2025-11-20,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
10391190,All exchanges,com.rayole.games.aqua.blast,all,2025-11-25,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
10921502,All exchanges,1543659588,all,2026-01-28,,internal,traffic-quality,"High BR volume and CTRs, fake apps as confirmed via app-ads.txt / sellers.json",No,plaw@liftoff.io,None,None,None,None,global,True
10921502,All exchanges,1035199024,all,2026-01-28,,internal,traffic-quality,"High BR volume and CTRs, fake apps as confirmed via app-ads.txt / sellers.json",No,plaw@liftoff.io,None,None,None,None,global,True
11508493,All exchanges,com.cloverhall.bingoblitz.luckypot,all,2026-03-26,,internal,traffic-quality,"Fraudulent bundles
https://liftoffio.slack.com/archives/C02QR6T98SU/p1774378444334859?thread_ts=1774282238.086299&cid=C02QR6T98SU",No,plaw@liftoff.io,None,None,None,None,global,True
11508493,All exchanges,com.mister.pdfreader.element,all,2026-03-26,,internal,traffic-quality,"Fraudulent bundles
https://liftoffio.slack.com/archives/C02QR6T98SU/p1774378444334859?thread_ts=1774282238.086299&cid=C02QR6T98SU",No,plaw@liftoff.io,None,None,None,None,global,True
11508493,All exchanges,puzzle.crush.one.game.BoxColor,all,2026-03-26,,internal,traffic-quality,"Fraudulent bundles
https://liftoffio.slack.com/archives/C02QR6T98SU/p1774378444334859?thread_ts=1774282238.086299&cid=C02QR6T98SU",No,plaw@liftoff.io,None,None,None,None,global,True
11508493,All exchanges,com.berserkgoods.crunchmatch.fjord.horn,all,2026-03-26,,internal,traffic-quality,"Fraudulent bundles
https://liftoffio.slack.com/archives/C02QR6T98SU/p1774378444334859?thread_ts=1774282238.086299&cid=C02QR6T98SU",No,plaw@liftoff.io,None,None,None,None,global,True
11508493,All exchanges,com.match3.game.patch.panic.terraform,all,2026-03-26,,internal,traffic-quality,"Fraudulent bundles
https://liftoffio.slack.com/archives/C02QR6T98SU/p1774378444334859?thread_ts=1774282238.086299&cid=C02QR6T98SU",No,plaw@liftoff.io,None,None,None,None,global,True
11508493,All exchanges,com.xphygame.gellerylike,all,2026-03-26,,internal,traffic-quality,"Fraudulent bundles
https://liftoffio.slack.com/archives/C02QR6T98SU/p1774378444334859?thread_ts=1774282238.086299&cid=C02QR6T98SU",No,plaw@liftoff.io,None,None,None,None,global,True
11718223,VUNGLE,6757612442,all,2026-04-09,2026-07-08,internal,traffic-quality,Exchange level install farming ABL,Yes,-,None,None,None,None,global,False
11742604,VUNGLE,6755705057,all,2026-04-10,2026-07-09,internal,traffic-quality,Exchange level install farming ABL,Yes,-,None,None,None,None,global,False
11764463,All exchanges,com.hemzstudios.slimemerge,all,2026-04-13,,internal,traffic-quality,High UUIDv4 noncompliance (Malformed GAID investigation),No,matt.johnson@liftoff.io,None,None,None,None,global,True
11764463,All exchanges,com.gbd.amy.secret.game,all,2026-04-13,,internal,traffic-quality,High UUIDv4 noncompliance (Malformed GAID investigation),No,matt.johnson@liftoff.io,None,None,None,None,global,True
11764463,All exchanges,com.matryoshka.farminggame,all,2026-04-13,,internal,traffic-quality,High UUIDv4 noncompliance (Malformed GAID investigation),No,matt.johnson@liftoff.io,None,None,None,None,global,True
11800714,All exchanges,com.rayolesoftware.tapnearn,all,2026-04-19,,internal,traffic-quality,Fraudulent Developers ABL,Yes,-,None,None,None,None,global,True
11972167,VUNGLE,com.PerfectAppsFree.frasesbonitasdebuenosdias,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,com.draw.sketch.ardrawing.paint.cartoon,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,1639646894,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,1450824654,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,com.funstage.gta.ma.bookofradeluxe,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,octohide.vpn,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
11972167,VUNGLE,com.studionum43.drift_hunters_car_tuning,all,2026-05-07,,internal,traffic-quality,"High user CTR + poor d7 ROAS
notes: removed managed pubs: 805603214, com.lordix.addonsforminecraftpe, jp.ponta.myponta (prior id: 10912556)",No,matt.johnson@liftoff.io,None,None,None,None,global,True
12261722,All exchanges,1596465490,all,2026-05-26,2026-06-26,internal,traffic-quality,High new device and cellular mismatch rate ABL,Yes,-,None,None,None,None,global,False
12281931,All exchanges,6444597135,all,2026-05-28,2026-06-28,internal,traffic-quality,View Master Click Signals ABL,Yes,-,None,None,None,None,global,False
12302733,All exchanges,6749212052,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,6445977629,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.hts.color.mobilephonecase.diy.games,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.TGZS.TIMOKHA4,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,ball.cash.blitz.billiards.offline.pool,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6755376667,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.ImaginativeGames.WealthUpRun,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,1556385751,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.DefaultCompany.DrawOnePartGame,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.mortician.empire.idle,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,com.sandbox_arena.ragdoll_party,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6746231749,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6496203618,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6756250965,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,6755577882,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.talkingjuan.trollcat.happyjuan,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
12302741,All exchanges,1481457207,all,2026-05-29,,internal,traffic-quality,"Non-performant apps tied to suspicious Bigo seller IDs
https://docs.google.com/spreadsheets/d/1hy0o3hLjgKEPRYm8tAQA1X8gUphfhikgS3Wb3sd6eJE/edit?gid=63260040#gid=63260040",No,plaw@liftoff.io,None,None,None,None,global,True
12302733,All exchanges,com.baedalyakgook_user,all,2026-05-29,,internal,traffic-quality,Fraudulent apps identified via adhoc analysis: https://docs.google.com/document/d/1-lQ0h3WdTkYkWIO027QYvBxUVF2yRJrMh6-rKZaWeog,No,plaw@liftoff.io,None,None,None,None,global,True
