campaign_id,dest_app_id,dest_app_name,customer_id,customer_name,campaign_group_id,campaign_group_name,campaign_name,revenue_30d,daily_revenue
74041,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,fc6c0a30-2a14-48d4-90ff-49621fac5e3c,196.84069800000003,2.1871
75901,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,b7d88039-b094-49e9-8f9e-1b4c09baf2bc,196.70252099999993,2.1856
77338,11576,shawn-A8-6pp-423-BR (iOS),2777,LUNAMOBI HK TECH LIMITED,nan,,shawn-A8-6pp-423-BR,196.658851,2.1851
77646,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1002.0,MU,dd9c8ee9-71e5-4684-a02a-0e1564ca1b17,196.65039699999997,2.185
70948,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,51d7b769-4f44-4a17-948c-14d105e3c4b1,196.577408,2.1842
77055,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,7a584796-c0e7-437b-b360-0861449e50b2,196.48612599999998,2.1832
69130,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,f2f9a91e-e27b-4cf7-8c6c-032a74b18b21,196.43541500000003,2.1826
75076,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1002.0,MU,64ae66d1-f824-4978-803e-8efe00b9c8e1,196.39988,2.1822
76064,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,f9923322-3990-4876-848a-ff2953a92ef0,196.02811499999999,2.1781
56397,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,69bb890f-a0f4-4f12-9b4a-c3dde5c764d9,195.98801300000002,2.1776
68603,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,996.0,EE,6f06ad1e-acf6-4647-89f3-022e98ac9bd5,195.914103,2.1768
74654,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1091.0,MD,8b0183fa-4f41-458a-b8b8-2f0fe401234e,195.790522,2.1755
70102,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,983.0,SE,22b81864-436b-4e56-86ed-673e86c6ad21,195.429943,2.1714
71803,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,983.0,SE,28e1c984-c68e-416e-86c0-afe62652603b,195.38280899999998,2.1709
53212,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,876.0,MX,1797ef56-7ab7-4eb8-95f9-2e1c9d809b35,195.2063,2.169
63949,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1034.0,IE,5ec60295-17d3-4c57-b17a-025349c8f7b3,195.150243,2.1683
78596,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,990.0,IL,c3844e57-35cb-423f-8139-93a023861afa,195.13087700000003,2.1681
76463,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,1a74488f-0238-4c09-9ec3-71f272ec69e9,195.077235,2.1675
68387,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,94fbcbeb-569a-41a6-9544-b96c84d28aa3,195.072722,2.1675
66954,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,bebd3ada-c474-4edb-8303-024b582cefa7,194.97475599999999,2.1664
74992,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,edbf174a-3679-4c18-9ed0-f06473bb7d83,194.764624,2.1641
73542,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,37cee508-930c-4a06-9a04-c3e7fdd86d9d,194.718818,2.1635
75146,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,608efcd5-43c8-453f-8322-ebdb20687b18,194.67390600000002,2.163
76844,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,837cec58-9d20-4087-8341-89385a46011d,194.66556300000005,2.163
77377,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,5dce9352-07bf-444b-a173-85b2eb20de30,194.500664,2.1611
71186,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,910.0,SA,6b664e9e-560c-4e4a-8aee-da30eb1393d9,194.41177,2.1601
77446,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,0c04a341-7229-4b87-97c0-3d79e954837b,194.330555,2.1592
72682,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,075c16ac-fce9-4401-bb2d-cec872f41233,194.26693699999998,2.1585
57271,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,892.0,ES,0881e416-475a-4e86-835a-3d8771d7b1da,194.202022,2.1578
78640,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,990.0,IL,4a144c52-e756-4df2-935c-33962f9ed01a,194.112041,2.1568
76572,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,456d58f5-17ee-44e9-8485-0ff236fcb542,194.10718000000003,2.1567
77128,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,875.0,UK,bf2e43b5-2aa8-4871-a8e2-65c2bb0b4f27,194.01720999999998,2.1557
73172,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,5c966902-d7be-418f-988c-3ed33f956e11,193.782729,2.1531
73099,11212,Bonbon Breeze-ID (Android),2688,Adogtech,1127.0,Mi,LRlOZjVB1nOnGCpmoTFP_RDY_LIFT_sub3_sub4_sub5_sub6,193.76488100000003,2.1529
74064,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,892.0,ES,d4d8856b-36f3-4ef1-aac5-74efcab823b4,193.668364,2.1519
77044,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,cc39af8b-2e81-4c97-a609-8329e86172e1,193.61122,2.1512
71956,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,8e4f278b-829c-4e41-aca9-5ec9612010ce,193.56538400000002,2.1507
74864,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,43c4c36b-4a87-4a36-8276-5f6ff0ad0702,193.24283,2.1471
71294,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,988.0,AT,c5147f76-f8f7-4cd4-9e4b-f2343620157d,193.11200899999997,2.1457
76373,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,94134395-22de-4224-9d92-dc70a8037565,192.76613999999998,2.1418
78886,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,850.0,CA,1c9f1bbb-1e30-465b-8c78-baf58b82c449,192.46451799999997,2.1385
72982,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,59376ca4-fc05-4a5d-aa92-ce4fee51da10,192.327698,2.137
68018,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,dcd7ab9e-b00c-4942-ba0e-3911d194e20c,192.233948,2.1359
71619,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,8c324c08-67bf-48bd-b3ab-56c03e7f5678,192.159912,2.1351
70114,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,2283e7ed-4d59-48ee-9976-e313a0a3ea27,192.040796,2.1338
76384,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,eb39febc-215a-4550-8fd2-813026f014e4,191.975135,2.1331
76803,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1091.0,MD,89c51abb-d04c-4839-991b-877fc381847f,191.97048,2.133
71552,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,2f5bcc74-060b-4ece-ad8a-fd5fd883e83c,191.74421099999998,2.1305
66192,6719,MEXC-Buy & Sell Bitcoin (Android),2684,MEXC,nan,,Liftoff - MEXC - UA - AOS - WW - ETH launchpad - Mar'26,191.711996,2.1301
72985,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,26056be6-bb33-4dae-8a77-d8a3a1eceb97,191.69217400000002,2.1299
78899,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,8b5a8cde-7061-48e1-ac96-6786230fcea8,191.54230300000003,2.1282
78563,11707,tf-okmm76-02-IN (Android),2777,LUNAMOBI HK TECH LIMITED,nan,,okmm-wm002-tfd,191.42555800000005,2.127
69796,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,36d0b2c6-e274-4656-8bef-98d7ec8b3120,191.36237299999996,2.1262
78396,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,990.0,IL,5db28bbe-0fbe-47e6-b7dc-3f21f489d558,191.06990100000002,2.123
75702,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,974.0,CZ,3492ca55-c10c-49b7-9597-0962b747237f,190.94379199999997,2.1216
66190,6718,MEXC-Buy & Sell Bitcoin. (iOS),2684,MEXC,nan,,Liftoff - MEXC - UA - iOS - WW - ETH launchpad - Mar'26,190.71718099999998,2.1191
64701,5476,MONOPOLY GO! (iOS),137,"Scopely, Inc",318.0,Scopely USA,monopoly-Liftoff-iOS-AR-roas-20260303,190.45910300000003,2.1162
70787,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,3cfa4e39-dc1e-412b-8168-59d74fc1355e,190.34681099999995,2.115
69129,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,fa6642ef-3695-4d3f-824b-7e64f9a4911d,190.31320200000002,2.1146
67080,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,889.0,PL,39168d62-a460-4053-b205-32744a261bdc,190.18856899999997,2.1132
78662,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,68f6607d-ac49-437d-ab12-6e958aa2c3f9,190.047413,2.1116
72372,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,8ed915d9-b6cb-4dcd-bd1c-9baf59f8b25a,190.00712799999997,2.1112
67263,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,991.0,AZ,ed70a683-62ba-46ce-931c-3ee8bf50cf96,189.803665,2.1089
69607,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,986.0,HN,e20fbd09-4464-4ef9-b1b3-8239cdc8701e,189.645699,2.1072
68312,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,861.0,FR,1c06d51d-3905-4aa3-9f1f-1ecd4cbb26d3,189.607351,2.1067
76821,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,892.0,ES,9a8db969-758b-4185-8e8a-af6d32c6c4fc,189.583901,2.1065
65148,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,850.0,CA,6f7ca1f4-100c-482d-9b5c-5983b6a127b6,189.418012,2.1046
72986,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,05510ebd-86b8-4ac1-9ee3-31fe5b81359e,189.37676400000004,2.1042
72582,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,855.0,US,90863bb2-8365-4d56-af78-5da83452d9e9,189.19595399999997,2.1022
74412,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,0138cf4f-fc44-4c3f-a327-74170d779df2,189.108825,2.1012
71783,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,861.0,FR,c09d07db-5312-42f4-b9cc-bb3612c50d86,188.978394,2.0998
67448,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,877552ed-bbf5-4f4b-92b3-5c2a1080ab70,188.87074899999996,2.0986
78024,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,cf1e9864-f39c-4dbd-bfb4-4a54988d24ea,188.814464,2.0979
78623,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,e035c889-956d-4e10-a840-db2dda590f68,188.71279600000003,2.0968
68903,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,807b054e-fe89-40fb-a5bf-e56ddeda8d58,188.648843,2.0961
70258,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,b135a606-785b-4063-b569-be07d47b66f8,188.56948699999995,2.0952
72566,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,f741b4f5-9591-4320-875d-6826ecc56c06,188.36925200000002,2.093
69942,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1002.0,MU,42e504f3-850e-4499-b18c-0b12d57bb078,188.269679,2.0919
77428,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,ff991fc4-b5c9-4186-b0a3-5c4f409a59e5,188.16837999999998,2.0908
68780,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1001.0,MA,060554f9-ca44-414e-a173-b2bb88ffb15d,188.14022599999998,2.0904
76230,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,845478a4-511b-4e84-ab59-6cb8097aa1af,188.090425,2.0899
71315,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,029de5aa-632e-4560-be07-ecdf11418932,188.073629,2.0897
70878,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,8e2989df-563a-4cc2-a8eb-ef9358aa2434,188.06743999999995,2.0896
71930,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,994.0,LT,86fc0eae-e853-4823-be8b-d218d2dac60b,188.03578599999997,2.0893
69924,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,020f42cb-89fb-4e5a-bc5d-7c1de3052de0,188.02063,2.0891
73381,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,4ea4a366-b06d-4092-b4d3-e8eb4558e044,188.00550199999998,2.089
71848,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1001.0,MA,f77f1838-9548-4733-9bc6-2fefd7712bd9,188.003481,2.0889
73535,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,968.0,PT,f7843eaf-664f-4321-bf39-d634380c4833,187.98140500000002,2.0887
78153,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,855d2e14-92be-4eeb-a425-8b3b01b4723b,187.81050299999998,2.0868
77219,11553,RR-IND777-050-ID (Android),2777,LUNAMOBI HK TECH LIMITED,nan,,RR-IND777-050-ID,187.76738099999997,2.0863
68719,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,991.0,AZ,e2010489-ef6b-41bb-ab56-4c95e20eee0f,187.68267099999997,2.0854
78586,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,52f6efe8-c5b8-409a-9dbe-e24587af8bbf,187.662933,2.0851
60842,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,325f1e83-3194-4dd9-82b9-c5c85d3708fa,187.596984,2.0844
65257,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1034.0,IE,8b6a5443-19ec-4bbc-a055-f388cb28cf2b,187.576483,2.0842
72819,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1002.0,MU,619bfe29-571c-4611-a1ee-586b5fb931e6,187.46606300000002,2.083
66106,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,40601175-2ffb-418b-9e2b-0c8d3d69af9f,187.431839,2.0826
71683,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,2a9e59f2-4f42-454c-884f-c29152927627,187.38975699999997,2.0821
71057,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,631b0572-91b5-4324-b05c-38bb20139888,187.36383,2.0818
78583,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,9d51a130-f4bf-44e1-94eb-637026ab919d,187.36120400000001,2.0818
77082,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,889.0,PL,a4e1e05b-5252-4051-9f29-2494bf3e310f,187.30357099999998,2.0812
76980,11527,A8-OK222-DSP-01-AD001-LIFTOFF (Android),2981,TYR Asia,nan,,A8-OK222-DSP-01-AD001-LIFTOFF,187.10417500000003,2.0789
73677,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,7bdaa5c2-3890-4d85-afc2-b173fec315e7,187.08189800000002,2.0787
71520,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,861.0,FR,cc6547eb-f8e6-4a43-9c14-72c2be773d5a,186.994045,2.0777
68446,10912,MM-dm025 (Android),2631,Yi Wu Shi Ying Qiu Dian Zi Shang Wu,1059.0,yiwu_HK,YM-MM-dm025-20260328,186.95082000000002,2.0772
75643,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,dfed193e-03ae-433d-ad69-bb80f5ff9e1a,186.451329,2.0717
73387,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,ceb7df01-157a-47cd-89fc-11ee9cdb6b6c,186.44212800000003,2.0716
78729,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,62cdbc19-aa1e-4990-b089-203a7df30503,186.39397300000002,2.071
68254,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,ba7b7cfe-8cf8-46e1-bb1e-d3bee33bf1d8,186.27169,2.0697
69471,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,861.0,FR,5e8f08d1-f499-48c3-af86-6fd74540b360,186.13106,2.0681
68795,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1001.0,MA,b439aaa8-a1af-4e07-9ca5-0cbef42c8051,185.90500400000002,2.0656
69467,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,861.0,FR,0a7f1fff-aef7-4f93-82b4-b6c3fdd3e160,185.851397,2.065
70606,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,bf3dc74c-592f-4d01-8d4b-3b1155f73cb4,185.60231799999997,2.0622
75699,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,DE_Android_Vungle-0522-Test-A2W Dual Tracking-1,185.55981100000002,2.0618
69801,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,890.0,IT,3bf1768d-2b2c-42a8-a185-5a8216e0d41e,185.387891,2.0599
48169,3505,DHgate (Android),1161,DHgate.com,nan,,DHgate - All - Android -AF_PUR90D-251027,185.119859,2.0569
71791,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,861.0,FR,d15e4d24-c5c0-46e6-aef5-7e6ec712cef6,185.114003,2.0568
78574,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,3b013fa8-95e4-48a2-9558-3b75e0960f9e,185.06677000000002,2.0563
70923,11068,Shawn-80m026-Android-MM (Android),2777,LUNAMOBI HK TECH LIMITED,nan,,Shawn-80m026-Android-MM,185.007057,2.0556
77960,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,990.0,IL,3acaafd1-76bd-4dbe-a87d-1b8f06ecdb88,184.954706,2.0551
77635,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,c81bced7-1f7b-4802-bbf2-048abaf12e64,184.626003,2.0514
75254,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,64130341-7ecc-4d34-9057-ad6efe929393,184.31780600000002,2.048
67480,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,8350ee42-ca35-461b-aaa3-950ecd2e88b8,184.260287,2.0473
70514,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,983.0,SE,c4aca2d4-8d39-46c1-ad23-24cebc2286b1,184.12742100000003,2.0459
75704,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,888.0,DE,DE_Android_Vungle-0522-Test-A2W Dual Tracking-2,184.08819799999998,2.0454
76351,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,2d562580-06dc-4687-88ce-97fdecd43a07,183.931576,2.0437
71137,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,f370dfcb-32b9-452f-8557-cdbf270d0aad,183.871762,2.043
75081,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,b0874b56-a31d-40fb-b64a-5f0009c2a33c,183.71481699999998,2.0413
69470,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,7ed5268e-7d75-464e-8b04-d96d5e95036c,183.646276,2.0405
72216,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,983.0,SE,0d596b05-222f-4135-9c7f-5f2fcdc020eb,183.641118,2.0405
69387,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,890.0,IT,fb5711b4-ea82-4f39-a5f4-6ce3305e15cf,183.60066600000002,2.04
78904,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,861.0,FR,87ac1384-33ce-4f68-b059-9f955b21bd0e,183.327,2.037
77192,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,94b7ee41-e8c9-491b-8a23-edfe3e55c335,183.25625399999998,2.0362
71368,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,8d7e880f-da03-41fe-af75-cef6b6bbd060,183.101421,2.0345
78881,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,850.0,CA,f2cf9941-bc24-4a04-901e-be76f366bc91,183.015245,2.0335
68421,10892,DM999-dm043 (Android),2948,Madhouse Co. Limited,966.0,森高迪,DM999-dm043-lift,182.79440400000001,2.031
76621,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,427fe2dd-63d4-4652-86f1-d1e3ced582b9,182.42865000000003,2.027
71993,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,993.0,AM,5682249f-9c75-4a87-8c07-6beec453bb24,182.383325,2.0265
71522,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,861.0,FR,8f94db33-3612-4f89-8d97-1493ee7fa4ce,182.27207399999998,2.0252
67874,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,53efc372-6a2b-47c7-bb47-9a468a4563b7,182.158481,2.024
74678,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,992.0,GE,ebf70f39-3b7f-4dd7-a701-c36d4317923e,182.14713899999998,2.0239
73578,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,a7c3166e-c881-4354-b6d4-9da5cd175218,182.023811,2.0225
78708,11723,wmxx009-MM (Android),2948,Madhouse Co. Limited,966.0,森高迪,D-xx000-wmxx009-lift,182.010565,2.0223
72648,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,de44bca2-f49b-4c22-9c24-852eed7c5b93,181.998748,2.0222
78666,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,c59edab5-b6bb-4297-a3b4-a97a24869ecf,181.97755899999999,2.022
71165,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,79982e9a-7fb6-4812-b14b-bc48dc056faf,181.856051,2.0206
68816,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,862.0,BE,383a344a-9d71-4bc1-90f5-ecfe93ef37e2,181.804573,2.0201
78650,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,968.0,PT,b350399d-eda3-4291-8f96-07eb27570973,181.764198,2.0196
77731,11596,ace777013-MM (Android),2948,Madhouse Co. Limited,966.0,森高迪,ace777013-MM-lift,181.6692,2.0185
77003,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,986.0,HN,ea062700-8a97-42eb-998b-a438e92a676c,181.557278,2.0173
70622,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,995.0,LV,6d97e388-6837-44cc-a893-f17b6a574e24,181.472547,2.0164
75710,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,974.0,CZ,670ce33c-1b3b-4df4-a394-687170233797,181.39535800000004,2.0155
72244,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,889.0,PL,a19e6e22-8190-40d1-bdd7-ed29407a9214,181.263249,2.014
68316,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,861.0,FR,a4f049e5-a8a6-43b4-81da-7c9ffd3c2fbf,181.249178,2.0139
69635,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,84e1f058-3434-40b0-89db-65d0c1ff8578,181.190744,2.0132
74300,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,f2d6bfde-954d-4a5f-b4f9-07b1489e8902,181.08770599999997,2.0121
73893,11259,shawn-GL-333OK-21-BD (Android),2777,LUNAMOBI HK TECH LIMITED,nan,,shawn-GL-333OK-21-BD,181.03118099999998,2.0115
75969,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,80ec4efe-5a20-4dea-b44a-3fb06b64428d,181.02663900000005,2.0114
72601,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1073.0,KZ,c4893ed5-3e82-47b4-ba6d-04f8e62fe3e2,180.910672,2.0101
69588,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,992.0,GE,f66dbad2-efcf-4429-afd2-378d3887215c,180.82462900000002,2.0092
70077,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,5f61e20d-9f5b-45ab-995a-aee91c162811,180.74785400000002,2.0083
74500,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,898ae40f-a1a5-4e63-a880-6425d845e321,180.552152,2.0061
77870,8436,Mahjong Wonders™ (Android),2951,Nebula Studio / HURELAX PTE LTD,nan,,Mahjong_FT_AND_WW_新Native_通投_0610,180.531734,2.0059
57879,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,892.0,ES,68111cf4-51de-4071-98af-0086581779b1,180.52697200000003,2.0059
78580,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,a054caa6-38e9-4845-9278-09ab454ef19b,180.40313799999998,2.0045
62962,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,891.0,CH,d283a5d4-6992-4bb4-adf1-81344347464b,180.29563500000003,2.0033
75246,2793,BIGO LIVE - Livestream (Android),1121,BIGO,199.0,BIGO Live,BIGOLIVE-UA-BD-Android-260518-dyf-UAC2.5-inroomchat,180.250753,2.0028
78344,11679,tf-7853-CO (Android),2777,LUNAMOBI HK TECH LIMITED,nan,,tf-7853-CO,180.22825400000008,2.0025
67794,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,993.0,AM,583887c3-6a0b-4603-b218-23e0b77daac6,180.105392,2.0012
72480,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,855.0,US,768f9611-0de5-4fae-94f0-9c709f3d242b,180.078036,2.0009
58139,6716,Kraken: Buy Crypto & Bitcoin (iOS),2686,Kraken,nan,,evergreen_kraken_kraken_es_dsp_liftoff_dir|ios_acq_2026_q1_x_per_mobile-dsp,179.83240599999996,1.9981
72441,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,530987ff-67d7-47af-b71c-1c251561ae82,179.796395,1.9977
71821,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,908.0,CO,d5b29870-1da5-4b52-856a-ebaa95212f55,179.64664,1.9961
68386,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,1001.0,MA,070826fb-5c21-4c36-8be3-1748c09c2c19,179.482433,1.9942
64579,8304,Temu: Shop Like a Billionaire (iOS),2725,Temu,861.0,FR,4fbcbd8a-67a5-4400-8514-a6f34f14d32e,179.45937800000002,1.994
68426,10895,MM-dm023 (Android),2631,Yi Wu Shi Ying Qiu Dian Zi Shang Wu,1059.0,yiwu_HK,YM-MM-dm023-20260328,179.259161,1.9918
49594,9392,SP1.games (Android),2948,Madhouse Co. Limited,886.0,Macan,SP1.games,179.24606799999998,1.9916
69625,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,979.0,NG,ae57ce78-e534-4778-be3a-8f4c91d0e9fc,179.14171,1.9905
72458,6926,Temu: Shop Like a Billionaire (Android),2725,Temu,909.0,ZA,291dd91c-9bc6-4b41-94d6-c678e90753f1,178.98684599999999,1.9887
