market_id,exchange,revenue
6754384144,INMOBI,0.0
1602508478,UNMATCHED,0.0
com.wood.block.sudoku.puzzle.bm,TAURUSX,0.0
314716233,RHEBUS,0.0
com.king.farmheroessaga,PUBMATIC,0.0
993090598,INDEX,0.0
6446669987,SMAATO,0.0
com.king.farmheroessaga,ADCOLONY,0.0
382002079,PUBMATIC,0.0
1579356887,RHEBUS,0.0
6498883328,DISPLAYIO,0.0
6504324020,VERVE,0.0
6743441683,DOUBLECLICK,0.0
1089225191,VERVE,0.0
399355755,A9TAM,0.0
com.lenovo.anyshare.gps,CRITEO,0.0
1602508478,MOBILEFUSE,0.0
314716233,OPENX,0.0
1643481036,BIGO,0.0
com.lenovo.anyshare.gps,MAILRU,0.0
com.amelosinteractive.snake,RHEBUS,0.0
com.metropcs.metrozone,INDEX,0.0
399355755,MOPUB,0.0
1491074310,APPODEAL,0.0
1503251395,TAURUSX,0.0
com.fc.goods.sort.matching.puzzle.triplemaster,SMAATO,0.0
6498883328,LINE,0.0
1132762804,APPODEAL,0.0
314716233,MOPUB,0.0
1089225191,CRITEO,0.0
1491074310,CRITEO,0.0
1503251395,SMAATO,0.0
1643481036,RHEBUS,0.0
1089225191,DOUBLECLICK,0.0
com.lenovo.anyshare.gps,OPENX,0.0
6446669987,DISPLAYIO,0.0
850417475,INDEX,0.0
1452526406,MOPUB,0.0
1132762804,APPLOVIN,0.0
382002079,CRITEO,0.0
301987699,UNMATCHED,0.0
com.free.vpn.super.hotspot.open,APPLOVIN,0.0
com.flightradar24free,INMOBI,0.0
468996152,MOBILEFUSE,0.0
6446669987,UNITY,0.0
com.amelosinteractive.snake,TAPJOY,0.0
1491074310,UNMATCHED,0.0
com.bstar.intl,SMAATO,0.0
314716233,PUBMATIC,0.0
com.lenovo.anyshare.gps,APPODEAL,0.0
382002079,ADVLION,0.0
399355755,ADVLION,0.0
6446669987,UNMATCHED,0.0
1389111413,TAPJOY,0.0
399355755,PUBMATIC,0.0
6452119853,MOBILEFUSE,0.0
1389111413,PUBMATIC,0.0
1602508478,RHEBUS,0.0
6755425214,UNMATCHED,0.0
1452526406,OPENX,0.0
314716233,APPNEXUS,0.0
1132762804,DOUBLECLICK,0.0
6498883328,CRITEO,0.0
314716233,AOLONE,0.0
1389111413,MOPUB,0.0
382002079,RHEBUS,0.0
314716233,MOBILEFUSE,0.0
1643481036,UNMATCHED,0.0
1491074310,ADVLION,0.0
6751270213,UNMATCHED,0.0
defense.roguelike.cell.shoot.survivor,ZMATICOO,0.0
1644847077,A9TAM,0.0
1028294311,APPLOVIN,0.0
382002079,INDEX,0.0
301987699,SMAATO,0.0
993090598,OPENX,0.0
com.nebula.mahjongtile,TAURUSX,0.0
1389111413,SMAATO,0.0
993090598,PUBMATIC,0.0
1644847077,VERVE,0.0
1491074310,UNITY,0.0
382002079,TRIPLELIFT,0.0
1089225191,SMAATO,0.0
1589762792,MOBILEFUSE,0.0
1389111413,LINE,0.0
1644847077,SMAATO,0.0
6449206831,SMAATO,0.0
314716233,MOBFOX,0.0
1389111413,RUBICON,0.0
1503251395,UNMATCHED,0.0
1589762792,ADVLION,0.0
com.nebula.mahjongtile,A9TAM,0.0
1132762804,A9TAM,0.0
1644847077,UNMATCHED,0.0
6452119853,RHEBUS,0.0
1389111413,VERVE,0.0
382002079,MOBILEFUSE,0.0
1089225191,IRONSOURCE,0.0
1589762792,RHEBUS,0.0
1132762804,UNMATCHED,0.0
6748950306,CRITEO,0.0
com.aws.android,INNERACTIVE_DIRECT,0.0
6452119853,DOUBLECLICK,0.0
1491074310,SMAATO,0.0
382002079,UNMATCHED,0.0
301987699,RUBICON,0.0
com.flightradar24free,MINTEGRAL,0.0
6751270213,A9TAM,0.0
1643481036,SMAATO,0.0
com.king.farmheroessaga,INMOBI,0.0
com.gamma.scan,ACUITYADS,0.0
1452526406,UNMATCHED,0.0
6754384144,UNMATCHED,0.0
382002079,SMAATO,0.0
1644847077,INMOBI,0.0
1589762792,UNMATCHED,0.0
com.lenovo.anyshare.gps,TOPON,0.0
1589762792,PUBMATIC,0.0
850417475,MOBILEFUSE,0.0
6452119853,CRITEO,0.0
1491074310,MOBILEFUSE,0.0
1602508478,CRITEO,0.0
1589762792,CRITEO,0.0
399355755,UNMATCHED,0.0
1028294311,UNMATCHED,0.0
1589762792,UNITY,0.0
1644847077,MOBILEFUSE,0.0
1389111413,MOBFOX,0.0
6740043080,VERVE,0.0
1132762804,RUBICON,0.0
1503251395,INNERACTIVE_DIRECT,0.0
382002079,DISPLAYIO,0.0
com.lenovo.anyshare.gps,INMOBI,0.0
com.lenovo.anyshare.gps,SMAATO,0.0
382002079,VERVE,0.0
1602508478,ADVLION,0.0
premium.gotube.adblock.utube,TAURUSX,0.0
com.storymatrix.drama,RHEBUS,0.0
1207472156,PUBMATIC,0.0
605569663,CRITEO,0.0
1146465836,MOBFOX,0.0
1207472156,OPENX,0.0
388627783,ADVLION,0.0
1442749804,PUBMATIC,0.0
388627783,SMAATO,0.0
com.storymatrix.drama,BIGO,0.0
6504421808,UNMATCHED,0.0
1206967173,INNERACTIVE_DIRECT,0.0
6504421808,MINTEGRAL,0.0
6702018773,UNMATCHED,0.0
1146465836,OPENX,0.0
892521917,MOPUB,0.0
6446890186,CHARTBOOST,0.0
1442749804,LINE,0.0
1442749804,MOBFOX,0.0
6752376239,INMOBI,0.0
com.easybrain.number.puzzle.game,CHARTBOOST,0.0
6752973567,UNMATCHED,0.0
1146465836,PUBMATIC,0.0
1146465836,UNMATCHED,0.0
1207472156,DISPLAYIO,0.0
6752376239,UNMATCHED,0.0
6446890186,DOUBLECLICK,0.0
892521917,PUBMATIC,0.0
892521917,MINTEGRAL,0.0
605569663,ADCOLONY,0.0
1206967173,MOPUB,0.0
1442749804,ACUITYADS,0.0
892521917,MOBILEFUSE,0.0
1206967173,ADVLION,0.0
6446890186,SMAATO,0.0
388627783,MOBFOX,0.0
1207472156,INDEX,0.0
1206967173,TAPJOY,0.0
847492141,RUBICON,0.0
1207472156,TAPJOY,0.0
com.easybrain.crossword.puzzles,MOBILEFUSE,0.0
608206510,MINTEGRAL,0.0
com.miui.videoplayer,ZMATICOO,0.0
com.miui.videoplayer,INMOBI,0.0
605569663,UNMATCHED,0.0
847492141,CHARTBOOST,0.0
605569663,DISPLAYIO,0.0
com.storymatrix.drama,TAURUSX,0.0
847492141,OPENX,0.0
1206967173,UNMATCHED,0.0
com.easybrain.number.puzzle.game,SMAATO,0.0
1146465836,ADCOLONY,0.0
1207472156,ACUITYADS,0.0
1207472156,CRITEO,0.0
1206967173,MOBFOX,0.0
847492141,ADCOLONY,0.0
351331194,UNMATCHED,0.0
1207472156,TRIPLELIFT,0.0
1206967173,MINTEGRAL,0.0
892521917,MOBFOX,0.0
605569663,A9TAM,0.0
com.sled.surfers.game,DOUBLECLICK,0.0
1442749804,INDEX,0.0
com.easybrain.number.puzzle.game,MOPUB,0.0
1207472156,SMAATO,0.0
1207472156,UNMATCHED,0.0
1206967173,TRIPLELIFT,0.0
388627783,UNMATCHED,0.0
com.easybrain.number.puzzle.game,INDEX,0.0
1442749804,SMAATO,0.0
1146465836,SMAATO,0.0
605569663,SMAATO,0.0
892521917,CRITEO,0.0
892521917,SMAATO,0.0
892521917,RHEBUS,0.0
1207472156,DOUBLECLICK,0.0
388627783,PUBMATIC,0.0
6702018773,SMAATO,0.0
605569663,PUBMATIC,0.0
1206967173,ADCOLONY,0.0
6702018773,MOBILEFUSE,0.0
550928207,UNMATCHED,0.0
6446890186,UNMATCHED,0.0
550928207,SMAATO,0.0
351331194,INNERACTIVE_DIRECT,0.0
1442749804,CRITEO,0.0
1207472156,ADVLION,0.0
1207472156,MOPUB,0.0
com.easybrain.number.puzzle.game,RHEBUS,0.0
1146465836,TAPJOY,0.0
351331194,MOPUB,0.0
1206967173,AOLONE,0.0
com.easybrain.number.puzzle.game,OPENX,0.0
com.easybrain.number.puzzle.game,CRITEO,0.0
1146465836,RUBICON,0.0
351331194,PUBMATIC,0.0
com.flightradar24free,ADVLION,0.0
1442749804,A9TAM,0.0
847492141,UNMATCHED,0.0
550928207,RUBICON,0.0
351331194,RUBICON,0.0
1206967173,APPODEAL,0.0
351331194,INMOBI,0.0
892521917,UNMATCHED,0.0
1206967173,SMAATO,0.0
com.easybrain.number.puzzle.game,PANGLE,0.0
1442749804,MOBILEFUSE,0.0
351331194,VERVE,0.0
550928207,IRONSOURCE,0.0
892521917,RUBICON,0.0
6702018773,RHEBUS,0.0
847492141,MOPUB,0.0
6446890186,RHEBUS,0.0
388627783,RUBICON,0.0
605569663,MOPUB,0.0
6446890186,MOBILEFUSE,0.0
608206510,ADCOLONY,0.0
1667538256,DOUBLECLICK,0.0
1638253339,PANGLE,0.0
1638253339,UNMATCHED,0.0
6446354191,SMAATO,0.0
6446354191,MOBILEFUSE,0.0
1600871388,ACUITYADS,0.0
1667538256,SMAATO,0.0
1638253339,LINE,0.0
1667538256,RHEBUS,0.0
1600871388,TAURUSX,0.0
6446354191,UNMATCHED,0.0
1667538256,CHARTBOOST,0.0
6502341730,MOBILEFUSE,0.0
puzzle.yarn.fever.unravel.puzzle,DOUBLECLICK,0.0
com.flightradar24free,TRIPLELIFT,0.0
6446354191,APPODEAL,0.0
1638253339,VERVE,0.0
1445472541,SMAATO,0.0
1600871388,CHARTBOOST,0.0
1638253339,SMAATO,0.0
6502341730,RHEBUS,0.0
1667538256,MOBILEFUSE,0.0
6446354191,CRITEO,0.0
1600871388,UNMATCHED,0.0
1638253339,ADPOPCORN,0.0
com.ludo.king,TAURUSX,0.0
com.ig.screwdom,DOUBLECLICK,0.0
1633296501,UNMATCHED,0.0
1667538256,UNMATCHED,0.0
jp.naver.linemanga.android,DISPLAYIO,0.0
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,BIGO,0.0
com.mobilityware.Spades,CHARTBOOST,0.0
358899126,TRIPLELIFT,0.0
1633296501,MINTEGRAL,0.0
398157427,UNMATCHED,0.0
1635289326,SMAATO,0.0
com.applabstudios.ai.mail.homescreen.inbox,BIGO,0.0
498477945,VERVE,0.0
6444407009,UNMATCHED,0.0
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,CHARTBOOST,0.0
6444407009,MOBILEFUSE,0.0
1557392270,MOBILEFUSE,0.0
jp.gocro.smartnews.android,INDEX,0.0
kidultlovin.word.zen,RHEBUS,0.0
1635289326,A9TAM,0.0
com.flow.mobile,TAURUSX,0.0
727296976,OPENX,0.0
1445472541,MOBFOX,0.0
com.flightradar24free,VERVE,0.0
468996152,MOPUB,0.0
1635289326,MOBILEFUSE,0.0
kidultlovin.word.zen,TAURUSX,0.0
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,RHEBUS,0.0
com.mobilityware.spider,MOPUB,0.0
1514542157,OPERA,0.0
6446891577,DOUBLECLICK,0.0
jp.naver.linemanga.android,LINE,0.0
632064380,DOUBLECLICK,0.0
at.ner.SolitaireKlondike,BIGO,0.0
6737214802,MINTEGRAL,0.0
at.ner.SolitaireKlondike,PUBMATIC,0.0
jp.gocro.smartnews.android,PUBMATIC,0.0
632064380,APPODEAL,0.0
com.mobilityware.spider,APPNEXUS,0.0
6746331323,SMAATO,0.0
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,SMAATO,0.0
jp.gocro.smartnews.android,RHEBUS,0.0
6746465127,UNMATCHED,0.0
com.tranzmate,INMOBI,0.0
1514542157,MOBILEFUSE,0.0
358899126,SMAATO,0.0
6444407009,SMAATO,0.0
632064380,A9TAM,0.0
6547858927,MOBILEFUSE,0.0
358899126,MOBFOX,0.0
6547858927,UNMATCHED,0.0
579581125,PUBMATIC,0.0
632064380,ADVLION,0.0
632064380,VERVE,0.0
jp.naver.linemanga.android,UNITY,0.0
com.ludo.king,MOBFOX,0.0
498477945,ACUITYADS,0.0
com.tranzmate,PUBMATIC,0.0
6444946155,UNMATCHED,0.0
com.mobilityware.spider,PUBMATIC,0.0
jp.gocro.smartnews.android,MOPUB,0.0
358899126,UNMATCHED,0.0
1544750895,UNMATCHED,0.0
358899126,CHARTBOOST,0.0
579581125,ADVLION,0.0
6446891577,UNMATCHED,0.0
1557392270,ACUITYADS,0.0
1514542157,CRITEO,0.0
1635289326,UNMATCHED,0.0
com.flow.mobile,RHEBUS,0.0
1445472541,UNMATCHED,0.0
632064380,TRIPLELIFT,0.0
6446197181,UNMATCHED,0.0
358899126,OPENX,0.0
356928178,OPENX,0.0
356928178,SMAATO,0.0
6636495643,VERVE,0.0
632064380,SMAATO,0.0
6444407009,DOUBLECLICK,0.0
kidultlovin.word.zen,APPLOVIN,0.0
com.mobilityware.spider,INMOBI,0.0
579581125,TRIPLELIFT,0.0
1514542157,RHEBUS,0.0
1635289326,VERVE,0.0
498477945,UNITY,0.0
jp.naver.linemanga.android,MINTEGRAL,0.0
1445472541,TAURUSX,0.0
com.loomgames.pixelflow,DOUBLECLICK,0.0
com.mobilityware.spider,BIGO,0.0
1514542157,ADVLION,0.0
358899126,ACUITYADS,0.0
1470373330,TAURUSX,0.0
1514542157,MOBFOX,0.0
6746465127,MINTEGRAL,0.0
live.shorttv.apps,IRONSOURCE,0.0
358899126,MOBILEFUSE,0.0
kidultlovin.word.zen,DISPLAYIO,0.0
1390423469,MOPUB,0.0
jp.gocro.smartnews.android,CHARTBOOST,0.0
6547858927,SMAATO,0.0
358899126,PUBMATIC,0.0
1635289326,CRITEO,0.0
6444312211,SMAATO,0.0
com.mobilityware.Spades,BIGO,0.0
579581125,RUBICON,0.0
1470373330,UNMATCHED,0.0
jp.gocro.smartnews.android,A9TAM,0.0
6636495643,UNMATCHED,0.0
358899126,RUBICON,0.0
6446891577,SMAATO,0.0
1390423469,OPERA,0.0
6737214802,UNMATCHED,0.0
com.mobilityware.Spades,SMAATO,0.0
1073936461,UNMATCHED,0.0
jp.naver.linemanga.android,VERVE,0.0
6737214802,VERVE,0.0
358899126,MOPUB,0.0
com.mobilityware.spider,AOLONE,0.0
com.mobilityware.Spades,INNERACTIVE_DIRECT,0.0
727296976,ADVLION,0.0
632064380,UNMATCHED,0.0
498477945,IRONSOURCE,0.0
6446891577,MOBILEFUSE,0.0
com.mobilityware.spider,DISPLAYIO,0.0
jp.naver.linemanga.android,OPERA,0.0
632064380,MOPUB,0.0
com.mobilityware.Spades,MOBILEFUSE,0.0
358899126,APPODEAL,0.0
com.flow.mobile,BIGO,0.0
6737214802,BIGO,0.0
632064380,PUBMATIC,0.0
1635289326,DOUBLECLICK,0.0
com.mobilityware.Spades,INMOBI,0.0
727296976,INMOBI,0.0
727296976,APPODEAL,0.0
6741703805,SMAATO,0.0
com.mobilityware.Spades,DISPLAYIO,0.0
358899126,A9TAM,0.0
com.mobilityware.spider,OPENX,0.0
com.mobilityware.spider,SMAATO,0.0
6502341730,CRITEO,0.0
com.mobilityware.spider,CRITEO,0.0
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,CRITEO,0.0
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,TAURUSX,0.0
com.applabstudios.ai.mail.homescreen.inbox,MINTEGRAL,0.0
jp.naver.linemanga.android,BIGO,0.0
com.mobilityware.spider,PANGLE,0.0
632064380,OPERA,0.0
1390423469,UNMATCHED,0.0
632064380,OPENX,0.0
358899126,ADCOLONY,0.0
1390423469,BIGO,0.0
1073936461,PUBMATIC,0.0
727296976,INNERACTIVE_DIRECT,0.0
com.ludo.king,TRIPLELIFT,0.0
6502341730,SMAATO,0.0
jp.naver.linemanga.android,PANGLE,0.0
727296976,ADCOLONY,0.0
6746331323,UNMATCHED,0.0
com.ig.screwdom,SMAATO,0.0
418987775,A9,0.0
418987775,MOBILEFUSE,0.0
1562817072,MINTEGRAL,0.0
6751533084,UNMATCHED,0.0
418987775,MOPUB,0.0
418987775,RUBICON,0.0
1562817072,A9TAM,0.0
418987775,SMAATO,0.0
6502341730,UNMATCHED,0.0
com.ig.screwdom,VERVE,0.0
418987775,OPENX,0.0
com.ezt.pdfreader.pdfviewer,INMOBI,0.0
1500855883,BIGO,0.0
1562817072,SMAATO,0.0
1562817072,UNMATCHED,0.0
418987775,UNITY,0.0
1445472541,DOUBLECLICK,0.0
418987775,MOBFOX,0.0
1562817072,LINE,0.0
1562817072,CHARTBOOST,0.0
418987775,PUBMATIC,0.0
com.ezt.pdfreader.pdfviewer,INNERACTIVE_DIRECT,0.0
418987775,ACUITYADS,0.0
1086101495,UNMATCHED,0.0
727296976,SMAATO,0.0
com.playit.videoplayer,SMAATO,0.0
6502597181,SMAATO,0.0
easy.sudoku.puzzle.solver.free,DISPLAYIO,0.0
1562817072,MOBILEFUSE,0.0
1500855883,UNMATCHED,0.0
1562817072,RHEBUS,0.0
1531594277,UNMATCHED,0.0
418987775,TRIPLELIFT,0.0
418987775,A9TAM,0.0
418987775,ADVLION,0.0
418987775,RHEBUS,0.0
1562817072,PUBMATIC,0.0
1562817072,OPERA,0.0
1086101495,MOPUB,0.0
com.newreading.goodreels,TAURUSX,0.0
puzzle.yarn.fever.unravel.puzzle,SMAATO,0.0
6444312211,DOUBLECLICK,0.0
com.easybrain.crossword.puzzles,SMAATO,0.0
608206510,SMAATO,0.0
468996152,ADVLION,0.0
1562817072,MOPUB,0.0
com.playit.videoplayer,MOBFOX,0.0
com.Beauchamp.Messenger.external,BIGO,0.0
418987775,AOLONE,0.0
easy.sudoku.puzzle.solver.free,TRIPLELIFT,0.0
com.ludo.king,INDEX,0.0
easy.sudoku.puzzle.solver.free,PUBMATIC,0.0
easy.sudoku.puzzle.solver.free,SMAATO,0.0
1073936461,SMAATO,0.0
com.Beauchamp.Messenger.external,APPODEAL,0.0
com.Gamnest.CandyRace,TAURUSX,0.0
easy.sudoku.puzzle.solver.free,MOBILEFUSE,0.0
easy.sudoku.puzzle.solver.free,RUBICON,0.0
1544750895,OPERA,0.0
398157427,MOPUB,0.0
com.Beauchamp.Messenger.external,VERVE,0.0
easy.sudoku.puzzle.solver.free,MOBFOX,0.0
6444312211,CRITEO,0.0
easy.sudoku.puzzle.solver.free,ACUITYADS,0.0
easy.sudoku.puzzle.solver.free,CRITEO,0.0
1544750895,VERVE,0.0
com.zynga.words3,PUBMATIC,0.0
417571834,FLURRY,0.0
1545567989,TAURUSX,0.0
com.zynga.words3,TRIPLELIFT,0.0
com.pieyel.scrabble,OPERA,0.0
jigsaw.puzzle.game.banana,SMAATO,0.0
com.zynga.words3,RHEBUS,0.0
com.ludo.king,ADCOLONY,0.0
com.ig.screwdom,INMOBI,0.0
608206510,RUBICON,0.0
jigsaw.puzzle.game.banana,TAURUSX,0.0
com.eyecon.global,ADCOLONY,0.0
jigsaw.puzzle.game.banana,DISPLAYIO,0.0
1545567989,TRIPLELIFT,0.0
553834731,OPENX,0.0
jigsaw.puzzle.game.banana,MOBILEFUSE,0.0
com.niam.smartswitch.phonecloneapp.easytransfer,PANGLE,0.0
417571834,OPENX,0.0
1463509237,INNERACTIVE_DIRECT,0.0
1545567989,OPERA,0.0
1545567989,SMAATO,0.0
1545567989,OPENX,0.0
jigsaw.puzzle.game.banana,RUBICON,0.0
6444312211,UNMATCHED,0.0
com.duolingo,IRONSOURCE,0.0
553834731,TRIPLELIFT,0.0
417571834,SMAATO,0.0
417571834,A9TAM,0.0
1545567989,CRITEO,0.0
com.zynga.words3,CRITEO,0.0
417571834,UNMATCHED,0.0
com.zynga.words3,ACUITYADS,0.0
1545567989,UNMATCHED,0.0
jigsaw.puzzle.game.banana,CRITEO,0.0
com.pieyel.scrabble,UNITY,0.0
com.pieyel.scrabble,TAPJOY,0.0
398157427,SMAATO,0.0
6444312211,MOBILEFUSE,0.0
417571834,MOPUB,0.0
1545567989,MOPUB,0.0
553834731,UNMATCHED,0.0
553834731,INDEX,0.0
553834731,ADVLION,0.0
553834731,MINTEGRAL,0.0
jp.naver.linemanga.android,DOUBLECLICK,0.0
com.pieyel.scrabble,BIGO,0.0
1545567989,ADVLION,0.0
1545567989,RHEBUS,0.0
1545567989,RUBICON,0.0
417571834,ACUITYADS,0.0
com.pieyel.scrabble,CRITEO,0.0
com.ludo.king,SMAATO,0.0
com.eyecon.global,APPLOVIN,0.0
com.zynga.words3,RUBICON,0.0
jigsaw.puzzle.game.banana,INNERACTIVE_DIRECT,0.0
com.zynga.words3,BIGO,0.0
com.pieyel.scrabble,MOPUB,0.0
com.pieyel.scrabble,ACUITYADS,0.0
com.zynga.words3,MOBILEFUSE,0.0
com.pieyel.scrabble,SMAATO,0.0
1545567989,INDEX,0.0
417571834,ADVLION,0.0
jigsaw.puzzle.game.banana,ACUITYADS,0.0
com.pieyel.scrabble,MOBILEFUSE,0.0
com.zynga.words3,ADCOLONY,0.0
727296976,RUBICON,0.0
com.ig.screwdom,TAURUSX,0.0
com.loomgames.pixelflow,VERVE,0.0
553834731,MOBILEFUSE,0.0
553834731,PUBMATIC,0.0
1545567989,MOBILEFUSE,0.0
417571834,INMOBI,0.0
com.pieyel.scrabble,TRIPLELIFT,0.0
1545567989,ACUITYADS,0.0
398157427,INDEX,0.0
jigsaw.puzzle.game.banana,PUBMATIC,0.0
417571834,RUBICON,0.0
553834731,RHEBUS,0.0
jp.naver.linemanga.android,IRONSOURCE,0.0
727296976,UNMATCHED,0.0
1445472541,APPLOVIN,0.0
jp.naver.linemanga.android,ADCOLONY,0.0
jp.naver.linemanga.android,TAPJOY,0.0
jp.naver.linemanga.android,RUBICON,0.0
727296976,TAPJOY,0.0
997362197,APPODEAL,0.0
com.supercell.hayday,ADVLION,0.0
com.blockchainvault,TAPJOY,0.0
997362197,CHARTBOOST,0.0
428312806,UNMATCHED,0.0
1499081620,VERVE,0.0
445338486,MOPUB,0.0
com.snaptube.premium,SMAATO,0.0
com.ludo.king,PUBMATIC,0.0
997362197,ADVLION,0.0
445338486,UNMATCHED,0.0
com.ibragunduz.applockpro,TAURUSX,0.0
997362197,UNMATCHED,0.0
445338486,ADVLION,0.0
1660171117,SMAATO,0.0
com.snaptube.premium,MINTEGRAL,0.0
com.blockchainvault,APPLOVIN,0.0
727296976,PUBMATIC,0.0
1499081620,LIFTOFF,0.0
1499081620,INDEX,0.0
445338486,OPENX,0.0
1499081620,MOBILEFUSE,0.0
com.blockchainvault,SMAATO,0.0
com.pixel.art.coloring.color.number,MOBILEFUSE,0.0
com.GybeGames.ColorBlockJam,CRITEO,0.0
6479528256,UNMATCHED,0.0
6467129396,SMAATO,0.0
1197354394,MOPUB,0.0
com.GybeGames.ColorBlockJam,APPLOVIN,0.0
6450917563,CRITEO,0.0
com.miui.cleaner,VERVE,0.0
com.viber.voip,OPERA,0.0
com.blockchainvault,DOUBLECLICK,0.0
kr.co.psynet,ADVLION,0.0
com.pixel.art.coloring.color.number,ACUITYADS,0.0
com.miui.cleaner,INMOBI,0.0
428312806,PUBMATIC,0.0
6733244789,UNMATCHED,0.0
1423046460,CRITEO,0.0
428312806,RUBICON,0.0
com.pixel.art.coloring.color.number,MOPUB,0.0
com.pixel.art.coloring.color.number,BIGO,0.0
6739069151,MOBILEFUSE,0.0
com.GybeGames.ColorBlockJam,CHARTBOOST,0.0
6450917563,VERVE,0.0
1660171117,MOBILEFUSE,0.0
com.ludo.king,OPENX,0.0
608206510,UNMATCHED,0.0
608206510,TRIPLELIFT,0.0
com.miui.cleaner,ZMATICOO,0.0
1197354394,PUBMATIC,0.0
428312806,APPLOVIN,0.0
com.pixel.art.coloring.color.number,MOBFOX,0.0
com.viber.voip,SMAATO,0.0
com.supercell.hayday,UNITY,0.0
com.miui.cleaner,CRITEO,0.0
com.supercell.hayday,TAURUSX,0.0
com.pixel.art.coloring.color.number,DOUBLECLICK,0.0
com.inmobi.weather,RHEBUS,0.0
1423046460,TAPJOY,0.0
1521236603,IRONSOURCE,0.0
1197354394,ACUITYADS,0.0
6450917563,UNMATCHED,0.0
445338486,SMAATO,0.0
1660171117,PUBMATIC,0.0
com.pixel.art.coloring.color.number,ADVLION,0.0
com.inmobi.weather,PUBMATIC,0.0
1644099880,SMAATO,0.0
kr.co.psynet,ADPOPCORN,0.0
com.miui.cleaner,SMAATO,0.0
445338486,A9TAM,0.0
1423046460,SMAATO,0.0
com.pixel.art.coloring.color.number,PUBMATIC,0.0
com.ibragunduz.applockpro,PUBMATIC,0.0
com.pixel.art.coloring.color.number,TRIPLELIFT,0.0
com.pixel.art.coloring.color.number,TAPJOY,0.0
6758326278,UNMATCHED,0.0
6450917563,CHARTBOOST,0.0
com.inmobi.weather,INNERACTIVE_DIRECT,0.0
428312806,MOPUB,0.0
997362197,MOPUB,0.0
com.viber.voip,CRITEO,0.0
997362197,SMAATO,0.0
com.pixel.art.coloring.color.number,APPNEXUS,0.0
1423046460,MOPUB,0.0
445338486,APPODEAL,0.0
1499081620,ADVLION,0.0
com.ibragunduz.applockpro,SMAATO,0.0
6739069151,RHEBUS,0.0
com.miui.cleaner,BIGO,0.0
6467129396,MOBILEFUSE,0.0
1423046460,OPENX,0.0
kr.co.psynet,MINTEGRAL,0.0
6450917563,SMAATO,0.0
6450917563,MOBILEFUSE,0.0
445338486,PUBMATIC,0.0
com.pixel.art.coloring.color.number,RHEBUS,0.0
997362197,RUBICON,0.0
1423046460,ADCOLONY,0.0
com.viber.voip,ACUITYADS,0.0
1660171117,DOUBLECLICK,0.0
1499081620,TAPJOY,0.0
com.viber.voip,RHEBUS,0.0
6504279468,UNMATCHED,0.0
997362197,OPERA,0.0
kr.co.psynet,PUBMATIC,0.0
1197354394,UNMATCHED,0.0
1197354394,MOBFOX,0.0
com.supercell.hayday,OPENX,0.0
com.ibragunduz.applockpro,RUBICON,0.0
com.snaptube.premium,MOBFOX,0.0
1196764367,ADCOLONY,0.0
445338486,ACUITYADS,0.0
com.snaptube.premium,BIGO,0.0
com.litatom.app,VERVE,0.0
com.inmobi.weather,SMAATO,0.0
com.pixel.art.coloring.color.number,CHARTBOOST,0.0
com.inmobi.weather,MOBILEFUSE,0.0
com.grindrapp.android,TRIPLELIFT,0.0
1660171117,CRITEO,0.0
1197354394,RUBICON,0.0
com.inmobi.weather,A9TAM,0.0
com.miui.cleaner,OPERA,0.0
1660171117,DISPLAYIO,0.0
com.dramawave.app,MINTEGRAL,0.0
com.handmark.expressweather,SMAATO,0.0
428312806,IRONSOURCE,0.0
com.supercell.hayday,BIGO,0.0
com.outfit7.mytalkingangela2,PUBMATIC,0.0
6450917563,APPLOVIN,0.0
997362197,TAURUSX,0.0
1196764367,ACUITYADS,0.0
997362197,MAILRU,0.0
1499081620,OPERA,0.0
997362197,OPENX,0.0
com.snaptube.premium,ADVLION,0.0
com.handmark.expressweather,INNERACTIVE_DIRECT,0.0
1196764367,MOBFOX,0.0
com.supercell.hayday,MINTEGRAL,0.0
com.supercell.hayday,INNERACTIVE_DIRECT,0.0
com.easybrain.sudoku.android,RUBICON,0.0
com.snaptube.premium,APPODEAL,0.0
997362197,VERVE,0.0
com.easybrain.sudoku.android,OPENX,0.0
com.snaptube.premium,VERVE,0.0
com.snaptube.premium,ACUITYADS,0.0
428312806,TRIPLELIFT,0.0
1660171117,UNMATCHED,0.0
com.easybrain.sudoku.android,ADCOLONY,0.0
1196764367,TRIPLELIFT,0.0
com.snaptube.premium,OPERA,0.0
com.miui.cleaner,TAPPX,0.0
445338486,INDEX,0.0
428312806,SMAATO,0.0
1499081620,UNMATCHED,0.0
com.handmark.expressweather,RHEBUS,0.0
com.easybrain.sudoku.android,RHEBUS,0.0
1624606445,CRITEO,0.0
com.litatom.app,TAURUSX,0.0
com.easybrain.sudoku.android,SMAATO,0.0
1196764367,MOBILEFUSE,0.0
com.handmark.expressweather,A9TAM,0.0
com.handmark.expressweather,INDEX,0.0
com.easybrain.sudoku.android,CHARTBOOST,0.0
kr.co.psynet,TAURUSX,0.0
