market_id,ad_format,exchange,revenue
video.downloader.videodownloader,native,MINTEGRAL,8.798208000000102
jigsaw.puzzle.game.banana,interstitial,A9TAM,8.634208000000008
1342112505,native,MINTEGRAL,8.570090000000096
water.sort.puzzle.game.color.sorting.free,banner,APPODEAL,8.361226000000013
com.ludo.king,mrec,MINTEGRAL,8.206246999999994
1342112505,banner,BIGO,8.204355999999997
com.callapp.contacts,mrec,VERVE,7.838557999999738
6465991018,native,INNERACTIVE_DIRECT,7.716116999999986
com.sec.android.app.samsungapps,mrec,DOUBLECLICK,7.696304999999999
1509453185,mrec,VERVE,7.656278
com.miui.player,mrec,PANGLE,7.522138999999954
com.fc.goods.sort.matching.puzzle.triplemaster,banner,PANGLE,7.431932000000029
com.ecffri.arrows,native,VUNGLE,7.420199000000073
com.miui.player,mrec,DOUBLECLICK,7.390146000000041
6465991018,banner,MINTEGRAL,7.351620999999991
6465991018,native,CHARTBOOST,7.3493080000000015
993090598,mrec,DOUBLECLICK,7.318525999999677
com.miui.global.packageinstaller,native,DOUBLECLICK,7.182532999999996
com.michatapp.im,banner,DOUBLECLICK,7.055011000000063
com.UCMobile.intl,native,MINTEGRAL,6.908894000000014
com.miniclip.carrom,banner,PANGLE,6.785728000000042
1502447854,interstitial,APPODEAL,6.732354000000004
com.aws.android,mrec,APPODEAL,6.705256999999993
kjv.bible.kingjamesbible,interstitial,A9TAM,6.663069000000002
com.playit.videoplayer,native,MINTEGRAL,6.633738000000002
6471572249,banner,PANGLE,6.570927000000022
com.netshort.abroad,native,VUNGLE,6.548176000000172
993090598,mrec,INMOBI,6.363995999999913
1589762792,interstitial,PANGLE,6.290856000000007
com.playit.videoplayer,interstitial,UNITY,6.290831999999998
281940292,mrec,DOUBLECLICK,6.240394999999965
1584596271,interstitial,PANGLE,6.161148
1357464684,mrec,DOUBLECLICK,6.0979610000000015
com.ludo.king,interstitial,A9TAM,6.024038000000002
1584596271,native,BIGO,5.933823000000015
1407852246,banner,PANGLE,5.23928700000007
com.UCMobile.intl,banner,PANGLE,4.99389199999999
com.ludo.king,mrec,VUNGLE,4.951353999999971
jigsaw.puzzle.game.banana,banner,PANGLE,4.885248000000052
651510680,banner,UNITY,4.5932379999999835
com.vincentb.MobControl,native,INMOBI,4.56170299999991
com.lemon.lvoverseas,banner,DOUBLECLICK,4.406120000000017
com.vincentb.MobControl,banner,INNERACTIVE_DIRECT,4.385355999999995
solitaire.patience.card.games.klondike.free,interstitial,IRONSOURCE,4.3225059999999935
1212951043,interstitial,BIGO,4.257963999999999
1407852246,interstitial,VERVE,4.231462000000002
com.weaver.app.prod,interstitial,IRONSOURCE,4.153712999999999
com.michatapp.im,banner,INMOBI,4.130202000000003
1584596271,banner,BIGO,3.951869999999995
1080465358,banner,DOUBLECLICK,3.9195049999999907
6465991018,banner,INNERACTIVE_DIRECT,3.734207999999998
videoplayer.videodownloader.downloader,interstitial,UNITY,3.6924240000000084
com.miui.player,interstitial,DOUBLECLICK,3.6377089999999956
1212951043,banner,DOUBLECLICK,3.626338000000028
1498889847,interstitial,PANGLE,3.589235
water.sort.puzzle.game.color.sorting.free,interstitial,A9TAM,3.5365179999999987
com.ludo.king,mrec,INMOBI,3.532619000000088
com.naver.linewebtoon,interstitial,MINTEGRAL,3.413023000000003
com.weaver.app.prod,native,DOUBLECLICK,3.3056250000000658
com.miui.global.packageinstaller,native,MINTEGRAL,3.2471129999999957
com.netshort.abroad,native,MINTEGRAL,3.2029230000000344
6465991018,banner,VUNGLE,3.135251999999998
free.vpn.unblock.proxy.turbovpn,interstitial,CHARTBOOST,3.099696000000001
com.domobile.applockwatcher,mrec,PANGLE,3.0215559999999977
com.ecffri.arrows,banner,IRONSOURCE,2.9366790000000864
com.dubox.drive,banner,TAURUSX,2.8122819999999975
com.UCMobile.intl,mrec,PANGLE,2.7647200000000094
6465991018,banner,INMOBI,2.6716509999999993
com.vincentb.MobControl,banner,INMOBI,2.657922999999967
jp.naver.linemanga.android,interstitial,APPLOVIN,2.624663
com.miniclip.carrom,banner,APPLOVIN,2.6065540000000054
6446005634,native,BIGO,2.5778919999999994
water.sort.puzzle.game.color.sorting.free,native,DOUBLECLICK,2.5477320000000083
com.miui.player,mrec,XIAOMI,2.451777999999963
1357464684,interstitial,PANGLE,2.3509400000000005
1212951043,interstitial,PANGLE,2.2739470000000006
com.ecffri.arrows,native,INNERACTIVE_DIRECT,2.2443869999999637
6742221896,mrec,APPLOVIN,2.224419999999912
1502447854,banner,PANGLE,2.151779000000004
com.UCMobile.intl,native,DOUBLECLICK,2.0662369999999983
993090598,banner,UNITY,2.0423669999999907
com.pixel.art.coloring.color.number,banner,APPLOVIN,1.9604920000000021
1509453185,interstitial,VERVE,1.8783219999999985
281940292,mrec,APPODEAL,1.8601649999999994
1502447854,banner,APPODEAL,1.843150999999987
com.playit.videoplayer,interstitial,PANGLE,1.8085720000000032
6747875092,interstitial,ZMATICOO,1.7397
com.ecffri.arrows,banner,VUNGLE,1.6837740000000083
video.downloader.videodownloader,native,APPLOVIN,1.6670239999992815
kjv.bible.kingjamesbible,native,MINTEGRAL,1.6028490000000024
com.michatapp.im,banner,VUNGLE,1.5926760000000042
840919914,interstitial,PANGLE,1.585822
com.miniclip.carrom,interstitial,APPLOVIN,1.5791079999999973
com.fc.goods.sort.matching.puzzle.triplemaster,banner,DOUBLECLICK,1.547077
com.ecffri.arrows,native,INMOBI,1.4932330000000174
com.UCMobile.intl,banner,APPLOVIN,1.452021999999997
kjv.bible.kingjamesbible,mrec,PANGLE,1.4162949999999983
com.vincentb.MobControl,banner,APPODEAL,1.377919999999966
6465991018,interstitial,BIGO,1.3707440000000002
1589762792,native,VUNGLE,1.3558999999999968
com.dubox.drive,native,BIGO,1.3546439999999997
1584596271,interstitial,BIGO,1.2955890000000003
1445472541,interstitial,PANGLE,1.25855
1080465358,interstitial,DOUBLECLICK,1.24678
993090598,mrec,MINTEGRAL,1.241157999999996
295646461,native,APPODEAL,1.222441
water.sort.puzzle.game.color.sorting.free,interstitial,VERVE,1.213651
videoplayer.videodownloader.downloader,interstitial,INMOBI,1.19145
1502447854,banner,BIGO,1.1622829999999968
1420058690,interstitial,BIGO,1.1559979999999999
com.miui.player,mrec,APPLOVIN,1.1322169999999356
com.easybrain.sudoku.android,banner,DOUBLECLICK,1.1260140000000014
free.vpn.unblock.proxy.turbovpn,mrec,DOUBLECLICK,1.1007619999999991
com.huub.tiger,mrec,DOUBLECLICK,1.0372810000000001
6747875092,banner,ZMATICOO,1.0220130000000014
651510680,banner,DOUBLECLICK,1.0092940000000044
com.aws.android,mrec,VERVE,0.998371
6751056652,interstitial,APPLOVIN,0.9724470000000001
1624606445,banner,APPLOVIN,0.9358419999999976
solitaire.patience.card.games.klondike.free,interstitial,A9TAM,0.9329939999999994
com.UCMobile.intl,mrec,DOUBLECLICK,0.9305869999999872
921765888,banner,APPLOVIN,0.9067469999996906
840919914,banner,A9TAM,0.884954000000001
com.domobile.applockwatcher,native,APPODEAL,0.8826789999999985
com.ludo.king,native,IRONSOURCE,0.8707639999997733
com.callapp.contacts,interstitial,TAURUSX,0.847047000000002
1509453185,mrec,ZMATICOO,0.8387319999999987
651510680,banner,PANGLE,0.8359969999999989
1509453185,banner,TAURUSX,0.8093989999999993
com.miui.player,interstitial,APPLOVIN,0.8026299999999995
1420058690,interstitial,PANGLE,0.7976380000000002
com.netshort.abroad,banner,PANGLE,0.7728939999999994
com.ecffri.arrows,banner,MINTEGRAL,0.7640259999999999
com.UCMobile.intl,banner,DOUBLECLICK,0.7485689999999997
com.sled.surfers.game,native,BIGO,0.7388860000000002
com.aws.android,mrec,DOUBLECLICK,0.7387280000000015
free.vpn.unblock.proxy.turbovpn,banner,DOUBLECLICK,0.7384889999999996
com.weaver.app.prod,native,INMOBI,0.7273799999999999
6754558455,mrec,APPLOVIN,0.7095630000000004
1502447854,interstitial,PANGLE,0.7037840000000003
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,VERVE,0.7017680000000001
1589762792,banner,VUNGLE,0.6975450000000004
com.domobile.applockwatcher,native,APPLOVIN,0.6749480000000008
com.ecffri.arrows,banner,INNERACTIVE_DIRECT,0.651538999999999
com.mobilityware.spider,interstitial,DOUBLECLICK,0.6308139999999998
6754558455,native,APPLOVIN,0.6262929999999995
com.easybrain.sudoku.android,interstitial,DOUBLECLICK,0.61598
com.domobile.applockwatcher,interstitial,APPLOVIN,0.5689749999999999
6504849169,native,BIGO,0.5568379999999999
395979574,interstitial,DOUBLECLICK,0.5178429999999999
com.pixel.art.coloring.color.number,interstitial,APPLOVIN,0.5110259999999999
com.miui.player,banner,APPLOVIN,0.4906509999999906
1407852246,interstitial,PANGLE,0.4881329999999999
solitaire.patience.card.games.klondike.free,interstitial,VERVE,0.477335
6471572249,interstitial,PANGLE,0.4683270000000001
295646461,mrec,VERVE,0.4163870000000001
6444946155,native,BIGO,0.401914
video.downloader.videodownloader,interstitial,DOUBLECLICK,0.3913800000000002
6471572249,interstitial,VERVE,0.3898509999999999
free.vpn.unblock.proxy.turbovpn,native,INMOBI,0.38000300000000053
com.domobile.applockwatcher,mrec,APPLOVIN,0.3596769999999999
com.naver.linewebtoon,interstitial,TAURUSX,0.35607799999999995
1562817072,mrec,APPLOVIN,0.35237499999999966
1562817072,banner,APPLOVIN,0.325102
ball.sort.puzzle.color.sorting.bubble.games,interstitial,VERVE,0.32062100000000004
com.fc.goods.sort.matching.puzzle.triplemaster,native,VUNGLE,0.31947200000000003
1357464684,native,CHARTBOOST,0.29677699999999996
921765888,interstitial,CHARTBOOST,0.27805
6478063606,banner,PANGLE,0.270108
com.playit.videoplayer,banner,PANGLE,0.2674140000000006
1509453185,interstitial,PANGLE,0.26248699999999997
6465991018,banner,CHARTBOOST,0.25442899999999996
281940292,interstitial,INMOBI,0.24668799999999994
com.ecffri.arrows,native,MINTEGRAL,0.23675399999999477
com.miui.global.packageinstaller,mrec,DOUBLECLICK,0.23604899999999995
video.downloader.videodownloader,native,DOUBLECLICK,0.22760299999999828
1459645446,native,APPODEAL,0.21632600000000005
com.netshort.abroad,banner,VUNGLE,0.2055829999999999
921765888,native,DOUBLECLICK,0.1945669999999999
com.fc.goods.sort.matching.puzzle.triplemaster,banner,VUNGLE,0.1863569999999999
com.ecffri.arrows,banner,APPODEAL,0.1802830000000024
com.miui.player,interstitial,UNITY,0.174775
video.downloader.videodownloader,banner,DOUBLECLICK,0.1475209999999995
com.weaver.app.prod,native,APPODEAL,0.1338419999999999
free.vpn.unblock.proxy.turbovpn,native,CHARTBOOST,0.129388
videoplayer.videodownloader.downloader,banner,UNITY,0.12935499999999997
com.fc.goods.sort.matching.puzzle.triplemaster,native,IRONSOURCE,0.12615400000001223
1357464684,mrec,CHARTBOOST,0.115766
kjv.bible.kingjamesbible,native,VERVE,0.11180799999999999
kjv.bible.kingjamesbible,mrec,APPODEAL,0.10111600000000001
water.sort.puzzle.game.color.sorting.free,mrec,TAURUSX,0.10000999999999999
com.playit.videoplayer,interstitial,INMOBI,0.09982399999999998
free.vpn.unblock.proxy.turbovpn,banner,INMOBI,0.093361
6504849169,interstitial,PANGLE,0.09244
1562817072,banner,APPODEAL,0.08924900000000002
com.callapp.contacts,mrec,PANGLE,0.08786600000000006
1562817072,native,VUNGLE,0.07856099999999995
com.playit.videoplayer,native,INMOBI,0.07353000000000004
6446005634,interstitial,APPLOVIN,0.071197
com.truecaller,banner,TAURUSX,0.071152
295646461,banner,VERVE,0.07050899999999999
com.goldendragon.luckyblessing,mrec,MINTEGRAL,0.06664600000000001
1624606445,mrec,APPLOVIN,0.06637100000000035
com.ecffri.arrows,banner,INMOBI,0.06263800000000022
1562817072,native,INNERACTIVE_DIRECT,0.061675000000000015
com.ecffri.arrows,mrec,DOUBLECLICK,0.059616
com.truecaller,mrec,TAURUSX,0.05919100000000001
com.huub.tiger,native,VERVE,0.058641
6478063606,interstitial,PANGLE,0.055203000000000016
6747875092,interstitial,PANGLE,0.05365599999999999
videoplayer.videodownloader.downloader,banner,APPLOVIN,0.051977000000005096
840919914,native,VUNGLE,0.04859500000000001
1562817072,banner,VUNGLE,0.04656799999999998
1562817072,banner,INNERACTIVE_DIRECT,0.045783
1624606445,interstitial,PANGLE,0.04533299999999999
videoplayer.videodownloader.downloader,banner,VUNGLE,0.04482199999999999
com.weaver.app.prod,banner,MINTEGRAL,0.03957400000000001
1502447854,interstitial,BIGO,0.039394
6742221896,banner,PANGLE,0.03663499999999999
jigsaw.puzzle.game.banana,banner,ZMATICOO,0.03585599999999999
com.mobilityware.spider,banner,DOUBLECLICK,0.033909
395979574,interstitial,INMOBI,0.033841
free.vpn.unblock.proxy.turbovpn,interstitial,ZMATICOO,0.033399
com.netshort.abroad,mrec,DOUBLECLICK,0.032817
water.sort.puzzle.game.color.sorting.free,banner,TAURUSX,0.03136200000000001
com.storymatrix.drama,mrec,DOUBLECLICK,0.030518000000000003
921765888,mrec,APPLOVIN,0.0276859999999999
kjv.bible.kingjamesbible,mrec,VERVE,0.027146
840919914,banner,VUNGLE,0.024765
com.miui.player,banner,MINTEGRAL,0.022880000000000022
840919914,native,VERVE,0.022823999999999997
ball.sort.puzzle.color.sorting.bubble.games,mrec,DOUBLECLICK,0.022538
video.downloader.videodownloader,mrec,INMOBI,0.020690999999999998
com.weaver.app.prod,mrec,MINTEGRAL,0.019194000000000003
com.miui.global.packageinstaller,banner,PANGLE,0.017518
com.truecaller,interstitial,TAURUSX,0.017164
651510680,interstitial,PANGLE,0.016832
921765888,banner,PANGLE,0.015448
free.vpn.unblock.proxy.turbovpn,banner,CHARTBOOST,0.014764
com.storymatrix.drama,banner,APPLOVIN,0.012990999999999999
free.vpn.unblock.proxy.turbovpn,native,VUNGLE,0.012376
com.truecaller,mrec,VUNGLE,0.012237999999999999
com.easybrain.sudoku.android,interstitial,TAURUSX,0.011848
com.lemon.lvoverseas,banner,TAURUSX,0.011352000000000001
com.ecffri.arrows,banner,PANGLE,0.010563000000000003
281940292,banner,INMOBI,0.010102
com.miui.player,native,DOUBLECLICK,0.010060000000000012
com.naver.linewebtoon,banner,TAURUSX,0.009537
com.vincentb.MobControl,banner,PANGLE,0.009521
com.naver.linewebtoon,mrec,TAURUSX,0.009371
videoplayer.videodownloader.downloader,banner,PANGLE,0.007954000000000001
1357464684,native,VERVE,0.007671
com.truecaller,mrec,MINTEGRAL,0.007633000000000001
com.truecaller,native,VUNGLE,0.007397
com.studio27.MelonPlayground,native,INMOBI,0.007207
com.particlenews.newsbreak,banner,APPLOVIN,0.007194
512939461,native,DOUBLECLICK,0.0066110000000000006
com.studio27.MelonPlayground,interstitial,UNITY,0.005757
1544750895,banner,TAURUSX,0.005723
com.miniclip.carrom,interstitial,TAURUSX,0.005526
com.lemon.lvoverseas,interstitial,UNITY,0.005212999999999989
1407852246,banner,TAURUSX,0.004878
1073936461,interstitial,TAURUSX,0.004745
com.loomgames.pixelflow,interstitial,TAURUSX,0.004724
840919914,banner,TAURUSX,0.004597
water.sort.puzzle.game.color.sorting.free,mrec,DOUBLECLICK,0.00437
free.vpn.unblock.proxy.turbovpn,mrec,INMOBI,0.004364
1562817072,native,INMOBI,0.004178
com.callapp.contacts,mrec,TAURUSX,0.003907
free.vpn.unblock.proxy.turbovpn,banner,VUNGLE,0.0034429999999999994
com.UCMobile.intl,interstitial,INMOBI,0.003372
1407852246,banner,CHARTBOOST,0.003052
512939461,native,MINTEGRAL,0.003033000000000001
1407852246,mrec,VERVE,0.002993
com.michatapp.im,native,DOUBLECLICK,0.00294
6504849169,native,CHARTBOOST,0.002552
com.miniclip.carrom,native,DOUBLECLICK,0.002539
com.miniclip.carrom,mrec,DOUBLECLICK,0.002459
videoplayer.videodownloader.downloader,native,INMOBI,0.0024129999999999998
com.truecaller,interstitial,MINTEGRAL,0.002251
1562817072,banner,INMOBI,0.002204
com.truecaller,banner,VUNGLE,0.002151
com.playit.videoplayer,banner,INMOBI,0.002087
free.vpn.unblock.proxy.turbovpn,interstitial,XIAOMI,0.002077
com.truecaller,interstitial,UNITY,0.0020690000000000005
com.pixel.art.coloring.color.number,banner,ZMATICOO,0.0020299999999999997
com.callapp.contacts,banner,TAURUSX,0.001879
6504849169,native,INNERACTIVE_DIRECT,0.0018449999999999999
video.downloader.videodownloader,banner,TAURUSX,0.001767
com.pixel.art.coloring.color.number,interstitial,TAURUSX,0.0017409999999999997
com.playit.videoplayer,mrec,INMOBI,0.001735
com.michatapp.im,interstitial,UNITY,0.0014269999999999997
6504849169,banner,VUNGLE,0.001317
1357464684,mrec,VERVE,0.001211
6504849169,banner,CHARTBOOST,0.001152
com.weaver.app.prod,mrec,DOUBLECLICK,0.000994
com.pixel.art.coloring.color.number,mrec,TAURUSX,0.000932
840919914,banner,VERVE,0.000902
1509453185,banner,DOUBLECLICK,0.000823
1407852246,native,CHARTBOOST,0.00081
com.particlenews.newsbreak,interstitial,UNITY,0.000719
com.playit.videoplayer,banner,MINTEGRAL,0.0006370000000000001
com.naver.linewebtoon,mrec,UNITY,0.0005430000000000001
com.lemon.lvoverseas,mrec,MINTEGRAL,0.000543
1624606445,native,APPLOVIN,0.0005390000000000001
1498889847,mrec,APPLOVIN,0.0005329999999999999
videoplayer.videodownloader.downloader,mrec,DOUBLECLICK,0.000528
free.vpn.unblock.proxy.turbovpn,interstitial,IRONSOURCE,0.00047700000000000005
1407852246,interstitial,A9TAM,0.000464
6759763476,native,INMOBI,0.000429
921765888,banner,CHARTBOOST,0.00042899999999999997
com.naver.linewebtoon,banner,UNITY,0.000425
6465991018,banner,APPODEAL,0.000423
1459645446,interstitial,APPLOVIN,0.000419
com.callapp.contacts,interstitial,UNITY,0.00036799999999999995
1407852246,mrec,APPLOVIN,0.0003400000000000001
com.playit.videoplayer,mrec,PANGLE,0.000314
921765888,native,CHARTBOOST,0.000298
6504849169,banner,APPLOVIN,0.000265
6478063606,mrec,APPLOVIN,0.000257
com.michatapp.im,banner,APPLOVIN,0.000241
com.Gamnest.CandyRace,native,INMOBI,0.00022
6742221896,mrec,MINTEGRAL,0.000199
puzzle.yarn.fever.unravel.puzzle,native,BIGO,0.000198
6747875092,native,BIGO,0.00016199999999999998
6504849169,mrec,APPLOVIN,0.000156
com.dubox.drive,interstitial,UNITY,0.000137
1624606445,banner,PANGLE,0.000134
free.vpn.unblock.proxy.turbovpn,mrec,ZMATICOO,0.00011399999999999999
com.playit.videoplayer,mrec,MINTEGRAL,0.000109
com.michatapp.im,mrec,APPLOVIN,0.000106
993090598,mrec,APPLOVIN,9.3e-05
6747875092,banner,TAURUSX,8.9e-05
512939461,mrec,APPLOVIN,5.2000000000000004e-05
com.lemon.lvoverseas,mrec,DOUBLECLICK,4.4e-05
1073936461,banner,APPLOVIN,4.1e-05
com.UCMobile.intl,mrec,APPLOVIN,3.9e-05
com.miniclip.carrom,interstitial,UNITY,3.6e-05
1544750895,mrec,APPLOVIN,3.3e-05
com.aws.android,interstitial,UNITY,2.8e-05
com.sled.surfers.game,mrec,APPLOVIN,2.1000000000000002e-05
com.sled.surfers.game,banner,APPLOVIN,1.7999999999999997e-05
puzzle.yarn.fever.unravel.puzzle,banner,TAURUSX,1.2e-05
1509453185,banner,APPLOVIN,1e-05
com.fc.goods.sort.matching.puzzle.triplemaster,banner,TAURUSX,9.999999999999999e-06
jp.naver.linemanga.android,banner,APPLOVIN,7e-06
kjv.bible.kingjamesbible,banner,APPLOVIN,7e-06
com.playit.videoplayer,banner,APPLOVIN,6.999999999999999e-06
6465991018,mrec,APPLOVIN,5e-06
com.storymatrix.drama,mrec,APPLOVIN,4.9999999999999996e-06
com.vincentb.MobControl,mrec,APPLOVIN,4e-06
com.lemon.lvoverseas,mrec,APPLOVIN,3e-06
com.domobile.applockwatcher,banner,APPLOVIN,3e-06
1357464684,banner,APPLOVIN,3e-06
6451208928,mrec,APPLOVIN,3e-06
com.ludo.king,mrec,APPLOVIN,3e-06
651510680,mrec,APPLOVIN,2e-06
1212951043,mrec,APPLOVIN,1e-06
1420058690,mrec,APPLOVIN,1e-06
com.studio27.MelonPlayground,banner,APPLOVIN,1e-06
com.storymatrix.drama,interstitial,VERVE,0.0
840919914,interstitial,PUBMATIC,0.0
319881193,banner,SMAATO,0.0
281940292,mrec,SMAATO,0.0
com.callapp.contacts,interstitial,DOUBLECLICK,0.0
jigsaw.puzzle.game.banana,mrec,ZMATICOO,0.0
651510680,interstitial,ADVLION,0.0
281940292,banner,MOBILEFUSE,0.0
1407852246,interstitial,CRITEO,0.0
com.UCMobile.intl,mrec,SMAATO,0.0
com.dubox.drive,interstitial,CRITEO,0.0
319881193,banner,DOUBLECLICK,0.0
com.sec.android.app.samsungapps,interstitial,MINTEGRAL,0.0
498477945,native,DOUBLECLICK,0.0
puzzle.yarn.fever.unravel.puzzle,mrec,INMOBI,0.0
921765888,banner,MOBILEFUSE,0.0
com.callapp.contacts,banner,RHEBUS,0.0
com.pixel.art.coloring.color.number,banner,VUNGLE,0.0
6471572249,native,SMAATO,0.0
319881193,banner,APPNEXUS,0.0
com.mobilityware.spider,interstitial,CRITEO,0.0
ball.sort.puzzle.color.sorting.bubble.games,native,DOUBLECLICK,0.0
com.particlenews.newsbreak,interstitial,PUBMATIC,0.0
1080465358,native,OPERA,0.0
com.pixel.art.coloring.color.number,interstitial,TAPJOY,0.0
jp.naver.linemanga.android,interstitial,DOUBLECLICK,0.0
1080465358,interstitial,CRITEO,0.0
1080465358,banner,SMAATO,0.0
com.truecaller,mrec,PUBMATIC,0.0
281940292,banner,APPNEXUS,0.0
com.loomgames.pixelflow,interstitial,VERVE,0.0
1589762792,banner,MOBILEFUSE,0.0
jp.naver.linemanga.android,interstitial,BIGO,0.0
1459645446,native,MINTEGRAL,0.0
com.samsung.android.game.gamehome,native,APPODEAL,0.0
1407852246,banner,INDEX,0.0
281940292,mrec,TAPPX,0.0
6742221896,mrec,APPODEAL,0.0
6478063606,banner,SMAATO,0.0
com.easybrain.sudoku.android,banner,TRIPLELIFT,0.0
295646461,mrec,APPNEXUS,0.0
395979574,banner,UNITY,0.0
1589762792,native,APPODEAL,0.0
com.storymatrix.drama,native,APPLOVIN,0.0
6471572249,banner,MOBILEFUSE,0.0
295646461,banner,MOBFOX,0.0
395979574,interstitial,RUBICON,0.0
319881193,mrec,MOPUB,0.0
295646461,interstitial,INDEX,0.0
com.samsung.android.game.gamehome,mrec,SAMSUNG,0.0
com.callapp.contacts,interstitial,CRITEO,0.0
1562817072,native,LINE,0.0
921765888,banner,ACUITYADS,0.0
com.pixel.art.coloring.color.number,interstitial,CRITEO,0.0
6451208928,banner,CRITEO,0.0
com.truecaller,mrec,DOUBLECLICK,0.0
1584596271,interstitial,SMAATO,0.0
com.vincentb.MobControl,interstitial,TAURUSX,0.0
com.huub.tiger,native,SMAATO,0.0
921765888,interstitial,ADCOLONY,0.0
1342112505,interstitial,PANGLE,0.0
6747875092,banner,CRITEO,0.0
com.xiaomi.mipicks,native,VERVE,0.0
com.pixel.art.coloring.color.number,interstitial,DOUBLECLICK,0.0
com.mobilityware.spider,banner,SMAATO,0.0
295646461,banner,RUBICON,0.0
com.sec.android.app.samsungapps,interstitial,RUBICON,0.0
1589762792,banner,CRITEO,0.0
6478063606,native,SMAATO,0.0
com.weaver.app.prod,mrec,BIGO,0.0
1459645446,banner,APPLOVIN,0.0
video.downloader.videodownloader,interstitial,VERVE,0.0
395979574,interstitial,OPENX,0.0
com.pixel.art.coloring.color.number,native,BIGO,0.0
com.mobilityware.spider,interstitial,MOPUB,0.0
921765888,native,MOPUB,0.0
921765888,interstitial,VERVE,0.0
1509453185,interstitial,BIGO,0.0
com.sec.android.app.samsungapps,interstitial,MOBFOX,0.0
com.truecaller,banner,DOUBLECLICK,0.0
com.dubox.drive,banner,DOUBLECLICK,0.0
com.aws.android,mrec,RHEBUS,0.0
jp.naver.linemanga.android,interstitial,MINTEGRAL,0.0
651510680,banner,PUBMATIC,0.0
281940292,mrec,RHEBUS,0.0
319881193,banner,MOPUB,0.0
jigsaw.puzzle.game.banana,mrec,BIGO,0.0
1420058690,native,APPODEAL,0.0
com.miui.global.packageinstaller,mrec,INMOBI,0.0
com.xiaomi.mipicks,native,BIGO,0.0
1407852246,banner,SMAATO,0.0
com.mobilityware.spider,native,MOPUB,0.0
993090598,banner,OPENX,0.0
1589762792,mrec,BIGO,0.0
com.easybrain.sudoku.android,banner,RHEBUS,0.0
com.naver.linewebtoon,mrec,TRIPLELIFT,0.0
com.miniclip.carrom,interstitial,MOPUB,0.0
com.hotmini.drama.hot,mrec,DOUBLECLICK,0.0
puzzle.yarn.fever.unravel.puzzle,native,DOUBLECLICK,0.0
com.mobilityware.spider,native,MOBILITYWARE,0.0
com.callapp.contacts,mrec,OPENX,0.0
com.miui.player,banner,BIGO,0.0
395979574,interstitial,AOLONE,0.0
6759763476,banner,TAURUSX,0.0
1459645446,interstitial,VERVE,0.0
6478063606,banner,MOBILEFUSE,0.0
com.playit.videoplayer,interstitial,TAURUSX,0.0
water.sort.puzzle.game.color.sorting.free,mrec,INMOBI,0.0
com.particlenews.newsbreak,banner,TRIPLELIFT,0.0
921765888,interstitial,PUBMATIC,0.0
com.netshort.abroad,native,BIGO,0.0
com.aws.android,mrec,INNERACTIVE_DIRECT,0.0
651510680,banner,ADVLION,0.0
com.dubox.drive,mrec,SMAATO,0.0
281940292,mrec,TRIPLELIFT,0.0
1407852246,banner,RUBICON,0.0
295646461,mrec,ADVLION,0.0
com.naver.linewebtoon,banner,MOBILEFUSE,0.0
1624606445,native,LINE,0.0
com.vincentb.MobControl,banner,ADCOLONY,0.0
com.vincentb.MobControl,banner,DOUBLECLICK,0.0
281940292,banner,A9TAM,0.0
281940292,banner,ADCOLONY,0.0
com.storymatrix.drama,interstitial,TAURUSX,0.0
com.miui.player,interstitial,ZMATICOO,0.0
1544750895,native,DOUBLECLICK,0.0
water.sort.puzzle.game.color.sorting.free,native,SMAATO,0.0
1080465358,banner,INMOBI,0.0
1624606445,interstitial,IRONSOURCE,0.0
com.naver.linewebtoon,mrec,ACUITYADS,0.0
com.ecffri.arrows,native,DOUBLECLICK,0.0
com.miui.player,interstitial,SMAATO,0.0
921765888,mrec,ACUITYADS,0.0
1212951043,interstitial,SMAATO,0.0
com.ludo.king,banner,TRIPLELIFT,0.0
com.dubox.drive,mrec,LOOPME,0.0
498477945,banner,IRONSOURCE,0.0
295646461,interstitial,A9TAM,0.0
1080465358,mrec,MOPUB,0.0
281940292,mrec,PUBMATIC,0.0
6742221896,native,BIGO,0.0
395979574,interstitial,MOBILEFUSE,0.0
com.mobilityware.spider,interstitial,APPNEXUS,0.0
1624606445,interstitial,TAPJOY,0.0
6754384144,interstitial,INMOBI,0.0
com.samsung.android.game.gamehome,interstitial,SAMSUNG,0.0
com.domobile.applockwatcher,native,SMAATO,0.0
1420058690,banner,MOPUB,0.0
com.fc.goods.sort.matching.puzzle.triplemaster,mrec,BIGO,0.0
651510680,banner,SMAATO,0.0
com.pixel.art.coloring.color.number,banner,CHARTBOOST,0.0
com.samsung.android.game.gamehome,mrec,DOUBLECLICK,0.0
1212951043,native,APPODEAL,0.0
1589762792,banner,UNITY,0.0
com.truecaller,native,SMAATO,0.0
com.vincentb.MobControl,interstitial,MOBILEFUSE,0.0
1407852246,banner,ADVLION,0.0
com.easybrain.sudoku.android,interstitial,TRIPLELIFT,0.0
com.vincentb.MobControl,banner,MOBILEFUSE,0.0
993090598,interstitial,PUBMATIC,0.0
1562817072,interstitial,CHARTBOOST,0.0
solitaire.patience.card.games.klondike.free,interstitial,TAURUSX,0.0
com.fc.goods.sort.matching.puzzle.triplemaster,mrec,DOUBLECLICK,0.0
395979574,native,INMOBI,0.0
