market_id,app_name,account_name,am_name,total_spend_90d,non_vx_spend_90d,vx_spend_90d,vx_spend_pct_90d,vx_rank_90d,exchanges_above_vx_90d,from_previous_analysis,total_spend_30d,non_vx_spend_30d,vx_spend_30d,vx_spend_pct_30d,vx_rank_30d,exchanges_above_vx_30d,won_or_lost_rank_30d
1229618961,Rider,Ketchapp,Hadil Salameh,129582.87259905762,71710.7849020931,57872.08769696451,44.66,1,,,37300.68240900909,22764.760367003928,14535.922042005162,38.97,1,,Held
6446891679,Bubble Pop: Wild Rescue,Gimica GmbH,Dina Eraksan,129217.35098001346,43057.00168402399,86160.34929598946,66.68,1,,,35198.3196790005,15890.181286999688,19308.138392000812,54.86,1,,Held
1580601028,Everyday Puzzles,Fanatee Games,Jack Dove,129173.47709935646,88627.45278537695,40546.024313979506,31.39,1,,,42621.24810105434,29568.14926705092,13053.098834003424,30.63,1,,Held
com.bitsmedia.android.muslimpro,Muslim Pro Android,Bitsmedia Pte Ltd,Soojin Moon,129115.35419601592,1584.825772999775,127530.52842301616,98.77,1,,,19765.7383569996,480.0334900000077,19285.70486699959,97.57,1,,Held
1404165333,CF_iOS,SpinX Games Limited (in use),Seven Tu,127859.03764600056,63607.570281000546,64251.46736500002,50.25,1,,,41846.09793899993,20182.151733999952,21663.94620499998,51.77,1,,Held
1420058690,PBN iOS,OAKEVER GAMES PTE LTD,Aria Gao,127849.12532790788,82615.82108290886,45233.30424499901,35.38,1,,,33268.36948205266,23178.334601052647,10090.034881000012,30.33,1,,Held
884006786,XMEye,HANGZHOU JF SOFTWARE CO LTD,Aria Gao,127265.1915420134,3244.9894730000096,124020.20206901338,97.45,1,,,39870.028967005186,868.7029830000348,39001.325984005154,97.82,1,,Held
6446354191,Coin Sort,Lion Studios,Matthew Hong,127221.99156597452,42700.05069703573,84521.94086893878,66.44,1,,,25601.27509099724,8292.311465998135,17308.963624999105,67.61,1,,Held
6479528256,MONOPOLY: Bingo!,Clipwire Games,-,126914.24839800024,28618.96862100001,98295.27977700022,77.45,1,,,32184.316783000017,9431.757398999993,22752.559384000026,70.69,1,,Held
1146465836,Hill Climb Racing 2,Fingersoft Oy,Hadil Salameh,126879.00570300528,21911.441536000777,104967.5641670045,82.73,1,,,35930.623949000415,6415.075965999994,29515.54798300042,82.15,1,,Held
com.youmusic.magictiles,Magic Tiles 3 Android,Amanotes (PT),Nam Trinh,126510.36259020088,89600.29050121283,36910.07208898805,29.18,2,INNERACTIVE_DIRECT,,36549.89546702358,24753.13792902226,11796.75753800132,32.28,2,INNERACTIVE_DIRECT,Held
water.sort.puzzle.game.color.sorting.free,Water Sort Puzzle - Android,Guru Network Limited,Harper Zhang,125810.19744896362,84525.13878896365,41285.058659999966,32.82,1,,,28451.195360003672,16950.433939003742,11500.761420999928,40.42,1,,Held
6636495643,Rummy iOS,Mobility Ware,Natalie Kenyon,125493.75823600352,50608.22187500069,74885.53636100284,59.67,1,,,36889.61899200011,14157.486616,22732.13237600011,61.62,1,,Held
com.aura.news.hashtag.news,#news,Unity - Americas,Jack Dove,125463.21556499838,25004.691093999503,100458.52447099888,80.07,1,,,45840.70494699993,8318.662240000052,37522.04270699988,81.85,1,,Held
1562817072,Mob Control,Voodoo,Hadil Salameh,125013.35278199962,73028.09300199988,51985.25977999974,41.58,1,,,40372.37632899998,24329.33736199997,16043.038967000011,39.74,2,APPODEAL,Lost
1466297045,iOS Hearts,Mobility Ware,Natalie Kenyon,124560.23793799763,44248.81786200014,80311.42007599749,64.48,1,,,40306.465380000176,13315.620639999985,26990.84474000019,66.96,1,,Held
993090598,Ludo King,Gametion,Rutvij Jadav,124267.76945776228,119532.57825076196,4735.19120700031,3.81,5,"INNERACTIVE_DIRECT, INMOBI, APPLOVIN, DOUBLECLICK",,36984.19910999133,34618.317782991355,2365.881326999974,6.4,4,"INNERACTIVE_DIRECT, INMOBI, APPLOVIN",Won
6759763476,Bus Rush Fever!,株式会社GOODROID,Soojin Moon,124111.59294007596,76493.25232407491,47618.34061600105,38.37,1,,,113981.86935306228,70720.31934206183,43261.55001100043,37.95,1,,Held
6744547461,Happy Screw Trip 3D,DragonPlus,Ronald Long,122927.60684109564,65313.41919912553,57614.187641970115,46.87,1,,,35756.6682199907,19147.723741987007,16608.944478003694,46.45,1,,Held
1572661625,Triple Tile,Tripledot Studios,Tori Edwards,122495.6413583434,36355.6585284111,86139.9828299323,70.32,1,,,36000.400826956145,11093.862287952628,24906.538539003515,69.18,1,,Held
1664415775,Royal Cooking,MATRYOSHKA GAMES (CY) LTD,Kseniia Fesenko,122005.9847249997,34080.764814999784,87925.21990999991,72.07,1,,,30973.89867900003,9501.272878999987,21472.625800000045,69.32,1,,Held
6752973567,Clover Hit Slot-iOS,"Guangzhou Tongliang Technology Co,",Sunton Sun,121392.82971400004,13528.139306,107864.69040800004,88.86,1,,,39368.37770300001,4845.187309000001,34523.19039400001,87.69,1,,Held
com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,Screw 3D Android(CD),Mavericks Mobile,Ronald Long,121171.08621337343,75268.2461233779,45902.84008999552,37.88,1,,,35032.15134103938,20920.23675203931,14111.914589000073,40.28,1,,Held
1503251395,billing@vpnable.com_ios_com-free-vpn-hotspot-secure-vpnify,Yandex Inc.,Kseniia Fesenko,120827.63967301756,7379.068458999715,113448.57121401784,93.89,1,,,48952.85856300331,2513.223548000009,46439.6350150033,94.87,1,,Held
com.bstar.intl,Bilibili,BALABOOM PTE LTD,Ronald Long,120614.23267688647,61309.90055297339,59304.33212391308,49.17,1,,,35989.2727760032,18426.75484199737,17562.517934005835,48.8,1,,Held
com.gamebrain.hexasort,Hexa Sort,Lion Studios,Matthew Hong,120341.83814032968,48710.58826834619,71631.24987198347,59.52,1,,,28860.474000986404,10333.521620985295,18526.95238000111,64.19,1,,Held
com.pinger.textfree,TextFree Ultra (9),Pinger,Jack Dove,120291.74463600444,39066.44201100051,81225.30262500393,67.52,1,,,45098.41940000026,13944.612229000008,31153.807171000255,69.08,1,,Held
1104692136,Snake.io,Kooapps Inc.,Lisa Tolentino,119904.97641000192,46384.63184700022,73520.34456300171,61.32,1,,,29506.34946000015,13960.91047700004,15545.438983000113,52.69,1,,Held
608206510,Farm Heroes Saga_iOS,Activision Blizzard Media (King),Kasey Geist,119585.49788100577,27156.26642299962,92429.23145800614,77.29,1,,,38277.465399003326,9212.54370899995,29064.921690003375,75.93,1,,Held
com.miui.home,com.miui.home,Xiaomi Group,Sunton Sun,119216.14016788728,2622.0349090000404,116594.10525888724,97.8,1,,,55585.138578154125,1162.2788370000053,54422.85974115412,97.91,1,,Held
puzzle.yarn.fever.unravel.puzzle,Yarn Fever! Unravel Puzzle,InfenitePlay LTD,Nam Trinh,118537.03098577163,69961.06314677127,48575.967839000376,40.98,1,,,31482.454833022333,18649.116018022327,12833.338815000005,40.76,1,,Held
501306812,明星3缺1,"International Games System Co., LTD.",Soojin Moon,118455.52007300606,1867.3494099999843,116588.17066300608,98.42,1,,,24070.5490269996,1204.610483999998,22865.938542999604,95.0,1,,Held
in.playsimple.wordsearch,Word Search Explorer Test Mode,Playsimple Games,Rutvij Jadav,118247.56996276436,82478.63400976255,35768.9359530018,30.25,1,,,30329.374476981862,17813.640288981027,12515.73418800084,41.27,1,,Held
com.herofightinggames.duck.blast,Duck Blast Launcher,App Central ltd,Beth Taylor-Lowen,118209.79486299626,55388.76321399809,62821.03164899816,53.14,1,,,64854.20950600085,29203.442453000243,35650.76705300061,54.97,1,,Held
1318181304,com.fmgames1.spades/135215,"Appodeal, Inc.",Kseniia Fesenko,117479.13064199223,67512.29517098698,49966.83547100525,42.53,1,,,34423.34185100015,23939.04816800003,10484.293683000122,30.46,2,INMOBI,Lost
games.vaveda.militaryoverturn,Overturn Military,Saygames LTD,Beth Taylor-Lowen,117210.77985560872,79925.88117060772,37284.898685000975,31.81,1,,,36336.74124636483,23427.784267363477,12908.956979001354,35.53,1,,Held
com.gamma.scan,QR & Barcode Scanner,Gamma Play,Hadil Salameh,116738.8869069697,11479.891351990049,105258.99555497964,90.17,1,,,42709.392386998254,3693.2427450004634,39016.14964199779,91.35,1,,Held
com.sled.surfers.game,Sled Surfers Google_CL,TabTale LTD,Dina Eraksan,116732.33097300032,73275.91460100113,43456.4163719992,37.23,2,INNERACTIVE_DIRECT,,33890.93104200018,18876.389068999983,15014.541973000198,44.3,1,,Won
6523424272,Find The Cat - Hidden Objects,Agave Games,Beth Taylor-Lowen,116712.02784309536,50554.492069119355,66157.53577397601,56.68,1,,,37580.234585987295,14887.641441985515,22692.593144001778,60.38,1,,Held
video.downloader.videodownloader,D 1,TRINAVA PTE LTD,Harper Zhang,116605.1459294603,103936.85608346065,12668.289845999652,10.86,2,INMOBI,,47764.709118096645,37590.40058509683,10174.308532999814,21.3,2,INMOBI,Held
com.miniclip.carrom,Carrom Pool,Miniclip SA,Louis Wallworth,116225.5593141077,37181.42695116795,79044.13236293974,68.01,1,,,44057.703534984445,15256.852469987984,28800.85106499646,65.37,1,,Held
com.Gamnest.BarberSalon,Barber Salon Launcher,App Central ltd,Beth Taylor-Lowen,116096.92320299453,53874.937855998425,62221.9853469961,53.59,1,,,39060.84697900168,18106.769547000386,20954.0774320013,53.64,1,,Held
847492141,Score! Hero,First Touch Games,Louis Wallworth,116042.93843896643,17188.350110997628,98854.5883279688,85.19,1,,,34076.67766800087,5017.0217840008145,29059.655884000054,85.28,1,,Held
1366502697,Bolt Browser and Documents,"Appodeal, Inc.",Kseniia Fesenko,115918.67036600024,32448.887977000344,83469.7823889999,72.01,1,,,46275.07624000089,11753.835102999985,34521.24113700091,74.6,1,,Held
com.dramawave.app,dramawave-安卓,Skywork AI PTELTD,Ronald Long,115397.42540800283,29068.12555599983,86329.299852003,74.81,1,,,32701.245531000382,7558.553448999996,25142.692082000387,76.89,1,,Held
1383187127,Ball Blast,Voodoo,Hadil Salameh,115179.86775897692,60085.380804027554,55094.48695494937,47.83,1,,,33442.2864379962,16918.41082499241,16523.875613003787,49.41,1,,Held
6754558455,Marble Sort!,Voodoo,Hadil Salameh,114627.31926307637,62690.36926107684,51936.95000199952,45.31,1,,,64266.24596903697,37801.476948037,26464.769020999967,41.18,1,,Held
1643509748,Merge Cooking-IOS,Happibits Technologies Pte Ltd,Soojin Moon,113890.76922699883,32480.209605999837,81410.55962099902,71.48,1,,,35346.090687,10884.568277999988,24461.522409000012,69.21,1,,Held
1543351744,keepsmile,"Shenzhen Youzhida Technology Co, L",Aria Gao,113601.6488539996,0.0,113601.6488539996,100.0,1,,,27954.38416499995,0.0,27954.38416499995,100.0,1,,Held
6502597181,Screw Pin Jam Puzzle-IOS,广州勇往科技有限公司,Seven Tu,113571.76277100013,28028.035671014874,85543.72709998523,75.32,1,,,36143.26999699847,8187.632607999018,27955.637388999447,77.35,1,,Held
1608987929,Triumph Arcade,Triumph Arcade,-,113181.57404300004,5998.455743999998,107183.11829900004,94.7,1,,,15449.457501000014,661.586418,14787.871083000013,95.72,1,,Held
520502858,myTuner Radio,"Appgeneration, Lda",Hadil Salameh,113028.34144396584,62185.82014797101,50842.52129599483,44.98,1,,,39767.00388200173,23521.307233000927,16245.696649000804,40.85,1,,Held
6740510106,GoodsJam_IOS_com.ig.goods.jam,Zego Global Pte Ltd,Nam Trinh,112173.47700912289,28954.846220239968,83218.63078888292,74.19,1,,,27463.907188986785,8791.7208619808,18672.186327005984,67.99,1,,Held
1625097467,Ball Sort iOS,Guru Network Limited,Harper Zhang,111754.11568311475,51622.9665491506,60131.14913396415,53.81,1,,,26517.72524499229,10032.151326989331,16485.57391800296,62.17,1,,Held
com.ea.gp.fifamobile,FC Mobile Android,Electronic Arts,Kasey Geist,111616.71162099788,46589.754907999086,65026.9567129988,58.26,1,,,39094.98605200017,18396.42830700012,20698.557745000053,52.94,1,,Held
6446891577,Merge Blasters,Gimica GmbH,Dina Eraksan,111573.72583401388,32068.683839019926,79505.04199499395,71.26,1,,,19420.790158000033,5919.107581999657,13501.682576000374,69.52,1,,Held
com.studio27.MelonPlayground,com.studio27.MelonPlayground/741395,"Appodeal, Inc.",Kseniia Fesenko,111364.6769889984,93435.57559599828,17929.10139300013,16.1,3,"APPODEAL, INNERACTIVE_DIRECT",,38418.58185300024,31503.022796000252,6915.559056999984,18.0,3,"APPODEAL, INNERACTIVE_DIRECT",Held
1269540854,Crossword Jam : Fun Brain Game,Playsimple Games,Rutvij Jadav,110907.98448606052,69006.20494007508,41901.77954598543,37.78,1,,,30161.836518003543,18270.614829001708,11891.221689001835,39.42,1,,Held
sorting.games.goods.sort.triple.match3d.puzzle.stuff,Goods Sorting Android,Guru Network Limited,Harper Zhang,109702.96591877744,73476.52390377723,36226.44201500022,33.02,1,,,32074.501445033755,20060.886648033786,12013.61479699997,37.46,1,,Held
com.ludo.king,Ludo King,Gametion,Rutvij Jadav,109693.52579897532,92867.1084689736,16826.417330001714,15.34,2,INNERACTIVE_DIRECT,,34980.2784049956,26750.62363199521,8229.65477300039,23.53,2,INNERACTIVE_DIRECT,Held
6733244789,Little Farm Story,Saygames LTD,Beth Taylor-Lowen,109477.20924025372,30774.507735296695,78702.70150495702,71.89,1,,,28356.04404994527,9059.36094694257,19296.683103002702,68.05,1,,Held
417571834,Private Photo Vault,Legendary Software Labs LLC,Sales Ops,109337.82737801773,49034.48595205655,60303.34142596115,55.15,1,,,24765.723335999857,10206.61237299709,14559.110963002764,58.79,1,,Held
com.awesome.puzzlehexasort,Hexa Sort,Saygames LTD,Beth Taylor-Lowen,109308.17335171398,63854.167933716366,45454.005417997614,41.58,1,,,35931.72900010748,19157.30360010665,16774.42540000083,46.68,1,,Held
1011626777,Yi Home-iOS,Kami (HK) Limited,Sunton Sun,109104.39119643514,35074.91093344881,74029.48026298633,67.85,1,,,28948.842325972808,9025.09849297186,19923.74383300095,68.82,1,,Held
6467129396,Dominoes Master: Classic Game,Bluetile Games,Tori Edwards,108927.28143098547,69102.42685799752,39824.854572987955,36.56,1,,,28381.109152989266,16291.379892987674,12089.729260001594,42.6,1,,Held
kr.co.psynet,LIVE Score_Android,"PSYNET Co,Ltd",Soojin Moon,108672.6635459914,3199.8847179997597,105472.77882799164,97.06,1,,,23182.45344000026,871.9540109999826,22310.499429000276,96.24,1,,Held
6444312211,Spider Solitaire iOS,Bluetile Games,Tori Edwards,108565.3290080178,84129.51155601421,24435.81745200359,22.51,1,,,33108.261814001955,25125.480608001733,7982.781206000224,24.11,2,UNITY,Lost
444741112,TextFree Pinger (57),Pinger,Jack Dove,108233.02547800804,37136.464754001165,71096.56072400688,65.69,1,,,28031.97405700061,11832.977064999948,16198.99699200066,57.79,1,,Held
1470373330,Remini iOS,AI CREATIVITY S.R.L.,Hadil Salameh,108203.55640999827,31604.980895001074,76598.57551499721,70.79,1,,,33545.04844300038,9384.22760599999,24160.82083700039,72.02,1,,Held
io.supercent.pizzaidle,Pizza Ready,Supercent,Sunyoung Min,108020.45311896715,69078.88219799048,38941.57092097669,36.05,1,,,27126.889603999734,16965.79774599826,10161.091858001477,37.46,1,,Held
1190849728,Solitaire – Classic Card Game,Easybrain Ltd,Dina Eraksan,107721.58174071048,63514.380653736,44207.20108697449,41.04,1,,,33406.04988902138,19260.651907019583,14145.3979820018,42.34,1,,Held
6749132002,Drop The Cat iOS,ActionFit,Soojin Moon,107708.30437813002,43322.82869321017,64385.47568491985,59.78,1,,,29526.074436995543,11707.831221991111,17818.243215004433,60.35,1,,Held
net.supertreat.solitaire,SGH And,Solitaire Grand Harvest,Beth Taylor-Lowen,107680.71637199978,19030.35756399999,88650.35880799979,82.33,1,,,33633.99669200005,907.103132,32726.89356000005,97.3,1,,Held
1452526406,Amaze iOS_CL,TabTale LTD,Dina Eraksan,107478.450494044,79605.96115904502,27872.48933499897,25.93,2,APPODEAL,,30429.338644002135,23321.379438002044,7107.959206000089,23.36,2,APPODEAL,Held
6702018773,Gin Rummy iOS,Tripledot Studios,Tori Edwards,107472.39444300544,50576.497652009064,56895.896790996376,52.94,1,,,39263.222832000465,20893.849733000287,18369.373099000182,46.79,1,,Held
com.gamincat.jigsolitaire,Jigsolitaire,"Gamincat, Inc.",Soojin Moon,107297.83277375338,67498.25106876096,39799.581704992415,37.09,1,,,25345.458361957026,14595.86440395597,10749.593958001053,42.41,1,,Held
6450958246,SCKi,Standard Game Limited,Harper Zhang,107148.37239799896,8301.03331699934,98847.33908099962,92.25,1,,,38684.45438299995,1845.353439999976,36839.100942999976,95.23,1,,Held
easy.launcher,Easy Launcher,East End Technologies Ltd.,Sales Ops,106996.80693899434,47129.872001994394,59866.93493699995,55.95,1,,,44085.96370099812,28461.96079299802,15624.0029080001,35.44,2,DOUBLECLICK,Lost
1206967173,New YAHTZEE® With Buddies,Scopely,Natalie Kenyon,106573.6696219997,37434.643262000056,69139.02635999964,64.87,1,,,27334.132422000024,9602.784417,17731.348005000025,64.87,1,,Held
6503060634,Block Away iOS,Tripledot Studios,Tori Edwards,106454.81557508992,49560.619720134375,56894.19585495555,53.44,1,,,39836.79663100686,21072.9107350019,18763.88589600496,47.1,1,,Held
1499081620,Going Balls,SuperSonic Studios,Beth Taylor-Lowen,106299.9942091217,82193.93202412136,24106.06218500034,22.68,2,APPODEAL,,30354.06166299553,21373.841521994884,8980.220141000644,29.58,2,APPODEAL,Held
1577533842,Match Triple Bubble,"HIGGS TECHNOLOGY CO.,LIMITED",Seven Tu,106241.88479327796,69271.38560128667,36970.499191991265,34.8,1,,,31828.782624022988,21127.225246021146,10701.557378001842,33.62,1,,Held
6754363534,Sand Loop,Voodoo,Hadil Salameh,106014.98093106068,38041.36662006085,67973.61431099984,64.12,1,,,31082.58535399595,12134.70143099594,18947.88392300001,60.96,1,,Held
at.ner.SolitaireKlondike,Solitaire Android,nerByte GMBH,Hadil Salameh,105746.7387319928,26767.189985988756,78979.54874600405,74.69,1,,,28737.424088001215,6687.549024001629,22049.875063999585,76.73,1,,Held
6499209500,Tile Match Ultimate,Gimica GmbH,Dina Eraksan,105491.94839600578,38284.800553012275,67207.14784299351,63.71,1,,,29210.594200999854,11514.548189999345,17696.04601100051,60.58,1,,Held
com.app.cricketapp,Cricket Line Guru,Brainmobi Technologies,Sales Ops,105350.65136996744,59545.06049898985,45805.59087097758,43.48,1,,,41351.50947596524,21310.833516968378,20040.67595899686,48.46,1,,Held
6479238647,Screw Puzzle ios,AmberMobile Limited,Ronald Long,105183.71163290949,19378.08673698316,85805.62489592632,81.58,1,,,37765.49253799185,8511.601701993908,29253.890835997943,77.46,1,,Held
com.niam.smartswitch.phonecloneapp.easytransfer,Novus Smart Transfer,Novus Tech Apps PTY LTD,Sales Ops,105098.42994499869,1791.8885170000467,103306.54142799864,98.3,1,,,31646.054302000037,575.6583020000023,31070.396000000033,98.18,1,,Held
com.king.farmheroessaga,Farm Heroes Saga_Android,Activision Blizzard Media (King),Kasey Geist,105086.83015801971,13200.782133999954,91886.04802401978,87.44,1,,,34353.98048999882,3741.53763199996,30612.442857998863,89.11,1,,Held
1578681725,Solitaire - The #1 Card Game,Bluetile Games,Tori Edwards,104885.2394610188,70242.5475870183,34642.69187400049,33.03,1,,,41462.01012900255,25123.840864001348,16338.169265001205,39.41,1,,Held
jp.naver.linemanga.android,LINEマンガ,LINE Digital Frontier,Sunyoung Min,104736.983286999,96567.216977999,8169.766309000004,7.8,3,"APPODEAL, MINTEGRAL",,38449.02580200005,36085.33492900005,2363.690872999999,6.15,2,APPODEAL,Won
1235581326,Flappy Dunk,Voodoo,Hadil Salameh,104387.87709596432,38624.49824200624,65763.3788539581,63.0,1,,,29465.48771799985,11170.98460499814,18294.50311300171,62.09,1,,Held
com.vivo.appstore,vivo appstore,vivo,Sunton Sun,104377.04742514437,1217.349095999993,103159.69832914438,98.83,1,,,40775.171916022446,0.0,40775.171916022446,100.0,1,,Held
com.GybeGames.ColorBlockJam,ColorBlockJam,Rollic Games,Dina Eraksan,104268.10977597556,61385.68953098019,42882.42024499535,41.13,1,,,25659.44495999412,14909.694446993704,10749.75051300042,41.89,1,,Held
1531594277,Color Widgets,"Digital Charms, Inc.",Sales Ops,103967.62757699942,1116.4859829999994,102851.14159399942,98.93,1,,,22065.99588299997,334.70962999999983,21731.28625299997,98.48,1,,Held
1382466301,IOS Castle,Mobility Ware,Natalie Kenyon,103788.93987298611,24656.17176200084,79132.76811098527,76.24,1,,,32356.858637000656,7716.237162999984,24640.621474000673,76.15,1,,Held
io.voodoo.holeio,Hole.io,Voodoo,Hadil Salameh,103623.00838776182,76953.26712276415,26669.741264997665,25.74,2,INNERACTIVE_DIRECT,,28330.919503985293,18226.80461398438,10104.114890000912,35.66,1,,Won
1503128132,GoodNovel - IOS,Singapore New Reading Technology Pt,Sunton Sun,103326.43577219037,43096.24404221701,60230.191729973354,58.29,1,,,33585.791149977944,16387.17868697551,17198.61246300244,51.21,1,,Held
wp.wattpad,Wattpad Futures - android,Wattpad,Matthew Hong,103080.05197337654,61264.205367384144,41815.84660599239,40.57,1,,,34405.62597604414,22783.846371042124,11621.779605002015,33.78,1,,Held
com.tmobile.m1,T-Mobile Play,Sliide,Beth Taylor-Lowen,102965.3048210031,87181.69621900276,15783.608602000337,15.33,2,DOUBLECLICK,,38767.996691998465,34206.15705099848,4561.839640999985,11.77,2,DOUBLECLICK,Held
com.community.oneroom,OneRoom-movies.news.audiobook,coihub technology limited,Sunton Sun,102925.17263588376,1390.5140069999948,101534.65862888376,98.65,1,,,34256.84823700769,451.8950959999994,33804.95314100769,98.68,1,,Held
1564391515,Solitaire-iOS,Guru Network Limited,Harper Zhang,102768.74004910924,52618.56067312709,50150.17937598216,48.8,1,,,35191.92069698844,15871.618167985996,19320.30252900244,54.9,1,,Held
com.oakever.jigsawcard,Jigsawcard Android,OAKEVER GAMES PTE LTD,Aria Gao,102673.14897305016,81188.63760105103,21484.51137199913,20.93,3,"INNERACTIVE_DIRECT, APPODEAL",,33391.99204709972,25419.601803099165,7972.390244000548,23.88,2,INNERACTIVE_DIRECT,Won
6752376239,3317_Ball Box-Game Party,Snail,Seven Tu,102603.47452299972,22300.234356000023,80303.2401669997,78.27,1,,,35809.34704900004,9012.81522600001,26796.53182300003,74.83,1,,Held
1671991909,Cross Math iOS,Guru Network Limited,Harper Zhang,102556.53648214064,48276.703542201176,54279.83293993948,52.93,1,,,29080.12647299916,13383.849568994834,15696.276904004324,53.98,1,,Held
com.pocket.sort.coin.puzzle.game,Pocket Sort: coin puzzle,Saygames LTD,Beth Taylor-Lowen,102344.77726700256,65430.8140820056,36913.963184996974,36.07,1,,,47280.45801556151,30554.336361560163,16726.12165400135,35.38,1,,Held
597088068,LINEマンガ,LINE Digital Frontier,Sunyoung Min,102158.41157299971,92786.12211899972,9372.289453999996,9.17,3,"INNERACTIVE_DIRECT, APPODEAL",,32473.11587499996,24740.29540299996,7732.820471999999,23.81,3,"APPODEAL, INNERACTIVE_DIRECT",Held
1274972321,Pixel Art - Color by Number,Easybrain Ltd,Dina Eraksan,102084.74548974156,51583.32815777958,50501.41733196199,49.47,1,,,28669.312385007477,16385.788197004793,12283.524188002682,42.85,1,,Held
com.mobilityware.spider,Android Spider,Mobility Ware,Natalie Kenyon,102038.05030399736,64959.57730599481,37078.47299800254,36.34,1,,,33628.694940000525,20053.44641500001,13575.24852500052,40.37,1,,Held
714796093,Cooking Fever,Nordcurrent,Kseniia Fesenko,101119.13573899955,10634.49994100002,90484.63579799954,89.48,1,,,25355.679812000417,3388.467801000003,21967.212011000414,86.64,1,,Held
com.amelosinteractive.snake,Snake.io,Kooapps Inc.,Lisa Tolentino,101029.25762000163,43367.14235799985,57662.11526200179,57.07,1,,,29659.586489,11753.921374000036,17905.665114999967,60.37,1,,Held
6479727880,StickerHub iOS,Meta Innovation Limited,Sales Ops,100994.86731399366,93243.92925799366,7750.9380560000045,7.67,3,"IRONSOURCE, UNITY",,26281.92610900008,18530.988053000063,7750.938056000015,29.49,2,UNITY,Won
com.ezt.pdfreader.pdfviewer,Pdf v1,EZTech,Nam Trinh,100806.98777797092,30371.168974976936,70435.818802994,69.87,1,,,31091.368035999774,7384.690445000156,23706.677590999618,76.25,1,,Held
1390423469,Peachy,InstaShot,Harper Zhang,100046.2931629963,25054.081676999915,74992.21148599638,74.96,1,,,36704.04419500085,9139.229025000011,27564.81517000084,75.1,1,,Held
880178264,Twodots iOS,Dots,Louis Wallworth,99453.7430438841,44455.585593915515,54998.15744996858,55.3,1,,,31605.837395011076,12760.785754008,18845.051641003076,59.63,1,,Held
1538912205,Skip-Bo iOS,Mattel163 Limited,Aria Gao,98786.33485003468,25259.794143047788,73526.54070698688,74.43,1,,,27524.37457099616,9228.611078995402,18295.76349200076,66.47,1,,Held
1288430163,Bricks Breaker Quest,Mobirix Corp.,Soojin Moon,98714.63493792887,48909.12792795404,49805.507009974826,50.45,1,,,26177.77132600021,11457.821962998252,14719.949363001955,56.23,1,,Held
com.superplaystudios.dicedreams,Dice Dreams,Superplay,Beth Taylor-Lowen,98615.13306000012,27929.908580000018,70685.2244800001,71.68,1,,,31518.93698099982,7062.834877999999,24456.102102999823,77.59,1,,Held
1643481036,Find Out iOS,Guru Network Limited,Harper Zhang,98383.00040917516,48718.01939921559,49664.98100995955,50.48,1,,,23634.902779975822,12766.899894973922,10868.002885001904,45.98,1,,Held
com.ibragunduz.applockpro,Applock Pro,App Lock LLC,Sales Ops,98129.02755052122,56763.5980035394,41365.429546981824,42.15,1,,,32538.973833036616,20575.46083403408,11963.512999002536,36.77,1,,Held
1542776143,Pocket Champs,MadBox,Hadil Salameh,98086.2757970001,28700.411516000087,69385.864281,70.74,1,,,28891.68570000002,13136.599225000004,15755.086475000016,54.53,1,,Held
297368629,Loseit iOS_Liftoff_Nimbus,"Everyday Health, Inc",Sales Ops,97975.27852000223,10373.39232899986,87601.88619100237,89.41,1,,,28491.06757399914,2032.0483079999833,26459.019265999155,92.87,1,,Held
1028294311,OKOK,shenzhen kangyou jiankang Technolog,Aria Gao,97687.5537359842,20068.940674004432,77618.61306197978,79.46,1,,,35113.4794740018,9109.11624400052,26004.363230001276,74.06,1,,Held
6737214802,UC1 - Minigame iOS,ROCKETADS LTD BV,Nam Trinh,97179.0003009319,17367.4211509419,79811.57914999001,82.13,1,,,19859.241429003865,4622.888589002965,15236.352840000898,76.72,1,,Held
6754862574,Animal Ranch Life,ToGather Fun Limited,Harper Zhang,97140.74499199988,14878.2097559997,82262.53523600017,84.68,1,,,37866.55672100082,7119.073991999988,30747.482729000836,81.2,1,,Held
6446890132,Word Seekers,Gimica GmbH,Dina Eraksan,97030.33739500644,27615.711341014372,69414.62605399208,71.54,1,,,22271.983007000235,6973.302737999768,15298.680269000468,68.69,1,,Held
6514312894,FlickReels,FARSUN PTE LTD,Harper Zhang,97002.8932619997,20253.20445499992,76749.68880699978,79.12,1,,,20389.74033199998,5895.9411240000145,14493.799207999966,71.08,1,,Held
912390687,Trebel Music - iOS,"IVT - M&M Media, Inc.",-,96968.3578589916,45287.89351199408,51680.46434699751,53.3,1,,,28707.83143900057,13065.406980000284,15642.424459000284,54.49,1,,Held
523001403,Domino!,Flyclops LLC,Sales Ops,96779.71358099856,19260.023026999956,77519.6905539986,80.1,1,,,27839.45953000024,5699.735648000006,22139.723882000235,79.53,1,,Held
grill.sort.food.games.match.puzzle,Grill Sort - Food Sort Games,Fodream Limited,Harper Zhang,96300.54784094746,50870.990629953514,45429.55721099395,47.17,1,,,24165.174571025353,10545.881150024949,13619.293421000402,56.36,1,,Held
6547835725,Screw Away: 3D Pin Puzzle,广州勇往科技有限公司,Seven Tu,96069.04298208428,27239.926236110536,68829.11674597373,71.65,1,,,25926.481876995706,8177.433001993559,17749.048875002147,68.46,1,,Held
