market_id,ad_format,exchange,category,revenue
com.vincentb.MobControl,banner,APPODEAL,Utility,0.000235
free.vpn.unblock.proxy.turbovpn,banner,VUNGLE,Games: Adventure,0.000234
com.ludo.king,native,IRONSOURCE,Games: Word,0.00023299999999999997
com.netshort.abroad,native,DOUBLECLICK,Health & Fitness,0.00023200000000000003
com.fc.goods.sort.matching.puzzle.triplemaster,banner,VUNGLE,Video Players & Editors,0.000232
com.michatapp.im,mrec,DOUBLECLICK,Games: Action,0.000232
com.miui.player,mrec,XIAOMI,Travel & Local,0.00023099999999999998
com.UCMobile.intl,native,DOUBLECLICK,Communication,0.00023099999999999998
1407852246,native,BIGO,Weather,0.00022900000000000004
kjv.bible.kingjamesbible,mrec,A9TAM,Games: Role Playing,0.000229
1212951043,banner,DOUBLECLICK,Book,0.00022899999999999998
com.huub.tiger,mrec,DOUBLECLICK,Games: Puzzle,0.000228
1357464684,interstitial,PANGLE,Food & Drink,0.000228
com.ecffri.arrows,banner,INMOBI,Games: Action,0.00022600000000000002
free.vpn.unblock.proxy.turbovpn,banner,DOUBLECLICK,Auto & Vehicles,0.000226
6451208928,banner,VUNGLE,Weather,0.000224
6478063606,mrec,APPLOVIN,Entertainment,0.000222
com.playit.videoplayer,mrec,INMOBI,Communication,0.000221
com.vincentb.MobControl,banner,PANGLE,Games: Puzzle,0.00022
com.Gamnest.CandyRace,native,INMOBI,Games: Card,0.00022
com.playit.videoplayer,banner,PANGLE,Shopping,0.00022
video.downloader.videodownloader,interstitial,MINTEGRAL,Games: Word,0.000219
1589762792,native,CHARTBOOST,Book,0.000219
com.weaver.app.prod,banner,MINTEGRAL,Sports,0.000218
com.ludo.king,banner,A9TAM,House & Home,0.000218
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,IRONSOURCE,Utility,0.00021700000000000002
1420058690,banner,ZMATICOO,Business,0.000217
com.weaver.app.prod,banner,MINTEGRAL,Entertainment,0.00021699999999999996
1584596271,banner,APPLOVIN,Productivity,0.000215
512939461,banner,VUNGLE,Weather,0.000214
1544750895,native,VUNGLE,Weather,0.000214
6742221896,native,VUNGLE,Weather,0.000214
1502447854,banner,BIGO,Health & Fitness,0.000213
com.dubox.drive,native,DOUBLECLICK,Health & Fitness,0.00021200000000000003
free.vpn.unblock.proxy.turbovpn,interstitial,ZMATICOO,House & Home,0.000212
1342112505,native,MINTEGRAL,Book,0.000212
com.naver.linewebtoon,banner,INNERACTIVE_DIRECT,Utility,0.000212
sorting.games.goods.sort.triple.match3d.puzzle.stuff,banner,APPODEAL,Video Players & Editors,0.000211
com.michatapp.im,interstitial,UNITY,Entertainment,0.00021099999999999998
com.easybrain.sudoku.android,banner,APPLOVIN,Games: Action,0.00021099999999999998
1212951043,banner,VUNGLE,Productivity,0.00021099999999999998
com.playit.videoplayer,interstitial,UNITY,Education,0.00021
kjv.bible.kingjamesbible,mrec,DOUBLECLICK,Social,0.00021
video.downloader.videodownloader,interstitial,DOUBLECLICK,Games: Casual,0.00020900000000000004
com.ecffri.arrows,banner,PANGLE,Games: Word,0.000209
com.fc.goods.sort.matching.puzzle.triplemaster,banner,VUNGLE,Games: Adventure,0.00020899999999999998
com.dubox.drive,banner,TAURUSX,Utility,0.000208
com.loomgames.pixelflow,interstitial,PANGLE,Utility,0.000208
1342112505,native,INNERACTIVE_DIRECT,Productivity,0.000208
1544750895,banner,TAURUSX,Entertainment,0.000207
com.ludo.king,interstitial,UNITY,Utility,0.000206
840919914,native,VERVE,Finance,0.000206
com.playit.videoplayer,native,VERVE,Video Players & Editors,0.000206
6465991018,native,BIGO,Education,0.000206
com.callapp.contacts,interstitial,UNITY,Video Players & Editors,0.000206
videoplayer.videodownloader.downloader,banner,UNITY,Travel & Local,0.000205
com.truecaller,banner,VUNGLE,Finance,0.000205
water.sort.puzzle.game.color.sorting.free,native,VERVE,Music & Audio,0.000203
com.playit.videoplayer,banner,MINTEGRAL,Entertainment,0.0002
com.lemon.lvoverseas,native,APPLOVIN,Video Players & Editors,0.00019999999999999996
com.UCMobile.intl,native,DOUBLECLICK,Games: Board,0.000199
com.naver.linewebtoon,interstitial,MINTEGRAL,Business,0.000199
6742221896,mrec,MINTEGRAL,Games,0.000199
water.sort.puzzle.game.color.sorting.free,interstitial,PANGLE,Education,0.000198
com.ludo.king,mrec,INMOBI,House & Home,0.000198
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,PANGLE,Education,0.000198
videoplayer.videodownloader.downloader,banner,PANGLE,Games: Adventure,0.000198
com.pixel.art.coloring.color.number,banner,PANGLE,Lifestyle,0.000198
com.particlenews.newsbreak,interstitial,UNITY,Games: Puzzle,0.00019799999999999996
kjv.bible.kingjamesbible,native,INNERACTIVE_DIRECT,Dating,0.00019700000000000002
com.lemon.lvoverseas,native,APPLOVIN,Auto & Vehicles,0.00019700000000000002
com.ecffri.arrows,banner,INMOBI,Sports,0.000197
videoplayer.videodownloader.downloader,banner,APPLOVIN,Dating,0.00019699999999999994
com.ecffri.arrows,banner,VUNGLE,Lifestyle,0.000196
com.playit.videoplayer,native,MINTEGRAL,Dating,0.000196
1212951043,banner,DOUBLECLICK,Productivity,0.000196
videoplayer.videodownloader.downloader,native,APPLOVIN,Auto & Vehicles,0.000195
com.ecffri.arrows,banner,VUNGLE,House & Home,0.000195
jp.naver.linemanga.android,interstitial,APPLOVIN,Games: Board,0.000194
free.vpn.unblock.proxy.turbovpn,banner,DOUBLECLICK,Utility,0.000194
sorting.games.goods.sort.triple.match3d.puzzle.stuff,banner,VERVE,Video Players & Editors,0.000193
com.playit.videoplayer,banner,VERVE,Music & Audio,0.000193
com.vincentb.MobControl,banner,APPODEAL,Travel & Local,0.000193
651510680,banner,PANGLE,Book,0.000192
1498889847,interstitial,PANGLE,Travel,0.000192
com.vincentb.MobControl,banner,MINTEGRAL,Games: Card,0.000191
6451208928,banner,IRONSOURCE,Business,0.000191
video.downloader.videodownloader,native,DOUBLECLICK,Travel & Local,0.00019
1562817072,banner,INNERACTIVE_DIRECT,Productivity,0.00019
1498889847,mrec,APPLOVIN,Games,0.000189
com.lemon.lvoverseas,native,APPLOVIN,Games: Role Playing,0.00018899999999999999
com.fc.goods.sort.matching.puzzle.triplemaster,native,VUNGLE,Games: Role Playing,0.000188
com.miui.global.packageinstaller,native,VUNGLE,Health & Fitness,0.000187
com.truecaller,native,VUNGLE,Games: Card,0.00018600000000000002
com.fc.goods.sort.matching.puzzle.triplemaster,native,IRONSOURCE,Social,0.0001859999999999999
1342112505,native,BIGO,Photo & Video,0.00018400000000000003
com.dubox.drive,mrec,TAURUSX,Entertainment,0.000183
1420058690,interstitial,DOUBLECLICK,Utilities,0.000183
6759763476,banner,APPLOVIN,Productivity,0.00018299999999999995
com.domobile.applockwatcher,native,APPLOVIN,Games: Word,0.00018299999999999968
com.lemon.lvoverseas,native,MINTEGRAL,House & Home,0.000182
1420058690,banner,UNITY,Photo & Video,0.000182
com.fc.goods.sort.matching.puzzle.triplemaster,banner,BIGO,Lifestyle,0.00018199999999999998
free.vpn.unblock.proxy.turbovpn,banner,VUNGLE,Games: Card,0.000181
1212951043,banner,PANGLE,Productivity,0.000181
com.miui.global.packageinstaller,native,XIAOMI,Health & Fitness,0.000181
993090598,banner,UNITY,Lifestyle,0.000181
com.playit.videoplayer,native,INMOBI,Shopping,0.00018
com.callapp.contacts,interstitial,BIGO,Education,0.000179
com.domobile.applockwatcher,interstitial,VERVE,Education,0.000178
1584596271,banner,INMOBI,Productivity,0.000178
com.miui.player,mrec,DOUBLECLICK,Auto & Vehicles,0.000177
1584596271,native,BIGO,Utilities,0.000177
6471572249,banner,VERVE,Weather,0.000177
1562817072,native,INMOBI,Food & Drink,0.000177
6747875092,banner,BIGO,Productivity,0.000176
water.sort.puzzle.game.color.sorting.free,interstitial,PANGLE,Games: Strategy,0.000175
com.miui.player,interstitial,APPLOVIN,Games: Adventure,0.000174
com.naver.linewebtoon,mrec,UNITY,Games: Strategy,0.000174
6747875092,native,INNERACTIVE_DIRECT,Weather,0.000173
6742221896,banner,PANGLE,Lifestyle,0.000173
com.ludo.king,mrec,INNERACTIVE_DIRECT,Games: Card,0.000172
video.downloader.videodownloader,banner,DOUBLECLICK,Utility,0.000172
video.downloader.videodownloader,interstitial,DOUBLECLICK,Games: Card,0.000172
com.weaver.app.prod,native,VUNGLE,Health & Fitness,0.000171
com.playit.videoplayer,native,VERVE,Games: Action,0.000171
651510680,interstitial,UNITY,Sports,0.00017
1212951043,banner,DOUBLECLICK,News,0.00017
water.sort.puzzle.game.color.sorting.free,banner,APPODEAL,Maps & Navigation,0.000169
1498889847,banner,APPLOVIN,Book,0.000169
kjv.bible.kingjamesbible,mrec,A9TAM,Games: Action,0.00016800000000000002
com.UCMobile.intl,native,DOUBLECLICK,Auto & Vehicles,0.000168
512939461,banner,IRONSOURCE,Business,0.000168
com.playit.videoplayer,native,MINTEGRAL,Games: Racing,0.000168
com.playit.videoplayer,banner,MINTEGRAL,Communication,0.000168
com.ecffri.arrows,banner,INMOBI,Maps & Navigation,0.000168
com.playit.videoplayer,banner,MINTEGRAL,Finance,0.000168
com.huub.tiger,native,VUNGLE,Music & Audio,0.000166
1212951043,banner,VUNGLE,Education,0.000166
com.mobilityware.spider,banner,VUNGLE,Music & Audio,0.000166
kjv.bible.kingjamesbible,interstitial,PANGLE,Utility,0.000166
com.netshort.abroad,native,VUNGLE,Music & Audio,0.000166
com.naver.linewebtoon,banner,VUNGLE,Music & Audio,0.000166
1502447854,banner,VUNGLE,Productivity,0.000166
com.lemon.lvoverseas,native,VUNGLE,Auto & Vehicles,0.000166
com.ecffri.arrows,banner,INMOBI,Video Players & Editors,0.000166
free.vpn.unblock.proxy.turbovpn,native,VUNGLE,Travel & Local,0.000166
com.mobilityware.spider,banner,DOUBLECLICK,Games: Role Playing,0.000165
com.naver.linewebtoon,interstitial,CHARTBOOST,Lifestyle,0.000165
com.lemon.lvoverseas,mrec,MINTEGRAL,Communication,0.000164
1562817072,banner,INNERACTIVE_DIRECT,Utilities,0.000164
1407852246,mrec,APPLOVIN,Shopping,0.000164
1584596271,interstitial,INNERACTIVE_DIRECT,Book,0.000163
com.mobilityware.spider,banner,DOUBLECLICK,Games: Strategy,0.000162
6747875092,native,BIGO,Games,0.00016199999999999998
com.miniclip.carrom,banner,APPLOVIN,Maps & Navigation,0.00016199999999999993
videoplayer.videodownloader.downloader,banner,APPLOVIN,Games: Word,0.00016199999999999974
com.vincentb.MobControl,banner,VUNGLE,Auto & Vehicles,0.000161
com.netshort.abroad,native,VUNGLE,Dating,0.000161
sorting.games.goods.sort.triple.match3d.puzzle.stuff,banner,APPODEAL,Games: Board,0.000161
com.ecffri.arrows,banner,INMOBI,Education,0.00016
com.miui.player,interstitial,DOUBLECLICK,Games: Board,0.00015900000000000002
1502447854,banner,VERVE,Sports,0.00015900000000000002
com.ludo.king,native,MINTEGRAL,Business,0.000159
651510680,banner,APPLOVIN,Weather,0.00015899999999999993
1407852246,mrec,APPLOVIN,Games,0.000158
1502447854,banner,APPODEAL,Weather,0.000158
com.fc.goods.sort.matching.puzzle.triplemaster,native,VUNGLE,Utility,0.000155
com.fc.goods.sort.matching.puzzle.triplemaster,banner,VUNGLE,Utility,0.000155
videoplayer.videodownloader.downloader,banner,VUNGLE,Travel & Local,0.000155
videoplayer.videodownloader.downloader,banner,UNITY,Games: Casual,0.000154
com.lemon.lvoverseas,banner,DOUBLECLICK,Sports,0.000154
videoplayer.videodownloader.downloader,banner,VUNGLE,Music & Audio,0.000154
com.weaver.app.prod,mrec,MINTEGRAL,Games: Puzzle,0.000153
1080465358,banner,VUNGLE,Weather,0.000151
free.vpn.unblock.proxy.turbovpn,interstitial,DOUBLECLICK,Games: Word,0.000151
videoplayer.videodownloader.downloader,native,INMOBI,Shopping,0.00015000000000000001
com.vincentb.MobControl,banner,INMOBI,Video Players & Editors,0.00015000000000000001
com.huub.tiger,mrec,DOUBLECLICK,Education,0.00015
com.particlenews.newsbreak,interstitial,UNITY,Entertainment,0.00015
1589762792,native,CHARTBOOST,Productivity,0.000148
solitaire.patience.card.games.klondike.free,interstitial,IRONSOURCE,Games: Action,0.000148
com.mobilityware.spider,banner,CHARTBOOST,News & Magazines,0.000147
com.UCMobile.intl,native,MINTEGRAL,Dating,0.000146
com.miui.player,banner,DOUBLECLICK,Lifestyle,0.000146
com.miniclip.carrom,interstitial,TAURUSX,Finance,0.000144
com.loomgames.pixelflow,interstitial,TAURUSX,Education,0.000143
com.mobilityware.spider,banner,DOUBLECLICK,Auto & Vehicles,0.000143
com.miui.global.packageinstaller,mrec,DOUBLECLICK,Games: Puzzle,0.000142
840919914,banner,VERVE,Finance,0.000141
840919914,native,VERVE,Social Networking,0.000141
com.lemon.lvoverseas,interstitial,UNITY,Games: Strategy,0.00014
com.storymatrix.drama,native,DOUBLECLICK,Health & Fitness,0.000139
com.ecffri.arrows,native,INMOBI,Music & Audio,0.000139
395979574,banner,IRONSOURCE,Business,0.000138
1584596271,native,MINTEGRAL,Sports,0.000137
video.downloader.videodownloader,banner,DOUBLECLICK,Communication,0.000136
com.playit.videoplayer,mrec,INMOBI,Social,0.000136
395979574,native,VUNGLE,News,0.000135
921765888,mrec,DOUBLECLICK,Education,0.000135
com.michatapp.im,banner,INMOBI,Entertainment,0.000135
1509453185,banner,DOUBLECLICK,Education,0.000134
1624606445,banner,PANGLE,Games,0.000134
com.truecaller,banner,A9TAM,Lifestyle,0.000134
com.storymatrix.drama,banner,APPLOVIN,Utility,0.000134
com.miui.player,mrec,APPLOVIN,Games: Role Playing,0.000134
1342112505,banner,APPLOVIN,Business,0.00013399999999999998
1342112505,native,BIGO,Food & Drink,0.000133
videoplayer.videodownloader.downloader,banner,APPLOVIN,Games: Casual,0.00013299999999999976
6504849169,mrec,APPLOVIN,Entertainment,0.00013
com.pixel.art.coloring.color.number,banner,APPLOVIN,Sports,0.00013
651510680,native,VUNGLE,Productivity,0.000128
com.weaver.app.prod,interstitial,DOUBLECLICK,Games: Word,0.000127
840919914,banner,UNITY,Weather,0.000126
1459645446,mrec,VERVE,Photo & Video,0.000126
puzzle.yarn.fever.unravel.puzzle,native,BIGO,Business,0.000124
com.UCMobile.intl,native,DOUBLECLICK,Games: Action,0.000124
6747875092,banner,APPLOVIN,Photo & Video,0.000124
com.weaver.app.prod,banner,MINTEGRAL,Games: Casual,0.000124
1342112505,native,VUNGLE,Productivity,0.000123
1562817072,native,VUNGLE,Utilities,0.000123
com.miui.player,banner,XIAOMI,Dating,0.00012199999999999998
com.miui.player,banner,MINTEGRAL,Games: Strategy,0.00012100000000000001
com.ludo.king,mrec,MINTEGRAL,Music & Audio,0.000121
videoplayer.videodownloader.downloader,native,INMOBI,Games: Card,0.000121
6465991018,interstitial,UNITY,Food & Drink,0.000121
com.michatapp.im,banner,DOUBLECLICK,Games: Action,0.000121
water.sort.puzzle.game.color.sorting.free,banner,PANGLE,Lifestyle,0.000119
jigsaw.puzzle.game.banana,banner,PANGLE,Games: Role Playing,0.000118
videoplayer.videodownloader.downloader,banner,UNITY,Games: Strategy,0.000118
com.domobile.applockwatcher,mrec,APPLOVIN,Travel & Local,0.000118
com.miui.player,native,DOUBLECLICK,Games: Puzzle,0.000118
840919914,banner,APPLOVIN,Weather,0.00011700000000000001
921765888,banner,CHARTBOOST,Games,0.000117
com.lemon.lvoverseas,native,VUNGLE,Games: Role Playing,0.000117
com.miniclip.carrom,interstitial,APPLOVIN,Games: Casino,0.000117
com.pixel.art.coloring.color.number,interstitial,TAURUSX,Games: Casual,0.000117
com.ecffri.arrows,banner,APPODEAL,Food & Drink,0.000117
com.michatapp.im,banner,APPLOVIN,Communication,0.000116
videoplayer.videodownloader.downloader,banner,VUNGLE,Games: Puzzle,0.000116
kjv.bible.kingjamesbible,mrec,PANGLE,Music & Audio,0.000116
1498889847,interstitial,PANGLE,Book,0.000116
videoplayer.videodownloader.downloader,banner,PANGLE,Games: Card,0.000115
com.truecaller,banner,VUNGLE,Games: Casino,0.000114
com.playit.videoplayer,native,MINTEGRAL,Games: Adventure,0.000114
videoplayer.videodownloader.downloader,banner,APPLOVIN,Sports,0.00011399999999999984
com.vincentb.MobControl,banner,MINTEGRAL,Games: Role Playing,0.000111
com.UCMobile.intl,mrec,DOUBLECLICK,Travel & Local,0.000111
6451208928,banner,APPLOVIN,Photo & Video,0.00011000000000000002
com.loomgames.pixelflow,interstitial,TAURUSX,Games: Puzzle,0.000109
com.playit.videoplayer,mrec,MINTEGRAL,Games: Card,0.000109
com.callapp.contacts,mrec,VERVE,Lifestyle,0.00010899999999999999
1407852246,banner,CHARTBOOST,Shopping,0.000108
com.vincentb.MobControl,banner,APPODEAL,Games: Word,0.000108
1589762792,banner,CHARTBOOST,Book,0.000108
jigsaw.puzzle.game.banana,banner,PANGLE,Sports,0.000107
videoplayer.videodownloader.downloader,native,INMOBI,Maps & Navigation,0.000107
puzzle.yarn.fever.unravel.puzzle,interstitial,APPLOVIN,Dating,0.000107
651510680,banner,MINTEGRAL,Book,0.000107
com.weaver.app.prod,native,MINTEGRAL,Health & Fitness,0.000107
com.michatapp.im,mrec,APPLOVIN,Video Players & Editors,0.000106
com.truecaller,banner,CRITEO,Games: Role Playing,0.000106
com.weaver.app.prod,interstitial,MINTEGRAL,Games: Racing,0.000106
1502447854,banner,VUNGLE,News,0.000106
6478063606,native,INMOBI,Weather,0.000106
1420058690,native,VERVE,Business,0.000104
sorting.games.goods.sort.triple.match3d.puzzle.stuff,interstitial,PANGLE,Utility,0.000104
com.fc.goods.sort.matching.puzzle.triplemaster,interstitial,IRONSOURCE,Games: Role Playing,0.000104
com.playit.videoplayer,native,MINTEGRAL,Games: Casual,0.000103
com.miui.player,interstitial,UNITY,Games: Casino,0.000102
video.downloader.videodownloader,native,BIGO,Games: Racing,0.000102
1562817072,banner,APPLOVIN,Navigation,0.000102
com.weaver.app.prod,mrec,MINTEGRAL,Travel & Local,0.000101
com.playit.videoplayer,banner,MINTEGRAL,Games: Card,0.000101
com.weaver.app.prod,interstitial,ZMATICOO,Lifestyle,0.000101
com.pixel.art.coloring.color.number,interstitial,TAURUSX,Education,0.0001
com.miniclip.carrom,banner,PANGLE,Games: Role Playing,0.0001
com.storymatrix.drama,banner,APPLOVIN,Games: Casino,0.0001
993090598,banner,UNITY,Productivity,0.0001
free.vpn.unblock.proxy.turbovpn,banner,DOUBLECLICK,Games: Word,0.0001
1420058690,banner,BIGO,Productivity,9.999999999999999e-05
com.domobile.applockwatcher,interstitial,PANGLE,Education,9.9e-05
com.dubox.drive,banner,TAURUSX,Games: Word,9.8e-05
com.weaver.app.prod,native,MINTEGRAL,Auto & Vehicles,9.8e-05
1080465358,interstitial,VERVE,Weather,9.8e-05
com.miniclip.carrom,banner,INNERACTIVE_DIRECT,House & Home,9.8e-05
651510680,banner,MINTEGRAL,Weather,9.8e-05
com.UCMobile.intl,native,DOUBLECLICK,Utility,9.8e-05
free.vpn.unblock.proxy.turbovpn,banner,DOUBLECLICK,Games: Strategy,9.8e-05
video.downloader.videodownloader,banner,BIGO,Lifestyle,9.7e-05
com.callapp.contacts,interstitial,TAURUSX,Games: Card,9.7e-05
1420058690,native,VUNGLE,Photo & Video,9.7e-05
com.netshort.abroad,banner,APPODEAL,Games: Board,9.6e-05
videoplayer.videodownloader.downloader,native,INMOBI,Business,9.5e-05
com.ecffri.arrows,banner,APPODEAL,Lifestyle,9.400000000000001e-05
com.dubox.drive,banner,TAURUSX,Shopping,9.3e-05
1407852246,banner,CHARTBOOST,Utilities,9.3e-05
1624606445,banner,APPLOVIN,Utilities,9.3e-05
1342112505,banner,BIGO,Productivity,9.2e-05
com.mobilityware.spider,banner,DOUBLECLICK,Food & Drink,9.2e-05
com.mobilityware.spider,native,INNERACTIVE_DIRECT,News & Magazines,9.2e-05
1420058690,banner,BIGO,News,9.1e-05
com.truecaller,mrec,MINTEGRAL,Food & Drink,9e-05
993090598,mrec,MINTEGRAL,Lifestyle,9e-05
1420058690,native,INMOBI,Weather,8.999999999999999e-05
com.weaver.app.prod,mrec,MINTEGRAL,Entertainment,8.999999999999999e-05
6504849169,banner,APPLOVIN,Finance,8.9e-05
com.ecffri.arrows,banner,INMOBI,Games: Role Playing,8.9e-05
com.ecffri.arrows,banner,APPODEAL,Sports,8.9e-05
com.dubox.drive,interstitial,UNITY,Shopping,8.8e-05
com.callapp.contacts,mrec,PANGLE,Games: Strategy,8.8e-05
com.easybrain.sudoku.android,banner,MINTEGRAL,Games: Action,8.8e-05
com.pixel.art.coloring.color.number,interstitial,TAURUSX,Games: Puzzle,8.8e-05
com.huub.tiger,native,DOUBLECLICK,Health & Fitness,8.8e-05
kjv.bible.kingjamesbible,native,INMOBI,Dating,8.7e-05
com.lemon.lvoverseas,banner,MINTEGRAL,Dating,8.7e-05
sorting.games.goods.sort.triple.match3d.puzzle.stuff,banner,APPODEAL,Lifestyle,8.7e-05
com.domobile.applockwatcher,native,APPLOVIN,Education,8.699999999999999e-05
com.domobile.applockwatcher,mrec,VERVE,Music & Audio,8.6e-05
kjv.bible.kingjamesbible,native,MINTEGRAL,Business,8.6e-05
1420058690,interstitial,BIGO,Travel,8.6e-05
com.domobile.applockwatcher,mrec,PANGLE,Travel & Local,8.5e-05
com.truecaller,mrec,MINTEGRAL,Entertainment,8.5e-05
com.callapp.contacts,banner,PANGLE,Games: Role Playing,8.4e-05
video.downloader.videodownloader,native,APPLOVIN,Music & Audio,8.4e-05
com.mobilityware.spider,banner,DOUBLECLICK,Games: Card,8.4e-05
video.downloader.videodownloader,banner,DOUBLECLICK,Games: Casual,8.4e-05
com.fc.goods.sort.matching.puzzle.triplemaster,native,VUNGLE,Music & Audio,8.3e-05
video.downloader.videodownloader,native,DOUBLECLICK,Games: Casual,8.3e-05
6747875092,banner,BIGO,Photo & Video,8.2e-05
651510680,banner,IRONSOURCE,Weather,8.2e-05
com.weaver.app.prod,banner,MINTEGRAL,Games: Casino,8.2e-05
com.michatapp.im,banner,DOUBLECLICK,Games: Role Playing,8.2e-05
videoplayer.videodownloader.downloader,native,INMOBI,Education,8.2e-05
com.michatapp.im,interstitial,UNITY,Games: Strategy,8.1e-05
6465991018,banner,VUNGLE,Shopping,8.1e-05
com.particlenews.newsbreak,interstitial,UNITY,Shopping,8.1e-05
com.dubox.drive,native,BIGO,Education,8.1e-05
6465991018,banner,INNERACTIVE_DIRECT,Entertainment,8.099999999999999e-05
1212951043,banner,CHARTBOOST,Business,8.099999999999999e-05
com.studio27.MelonPlayground,interstitial,UNITY,Sports,8e-05
com.particlenews.newsbreak,interstitial,UNITY,Finance,7.900000000000001e-05
com.mobilityware.spider,banner,DOUBLECLICK,Travel & Local,7.9e-05
6504849169,banner,APPLOVIN,Games,7.9e-05
6747875092,banner,TAURUSX,Games,7.9e-05
com.truecaller,native,VERVE,Health & Fitness,7.8e-05
videoplayer.videodownloader.downloader,banner,APPLOVIN,Maps & Navigation,7.799999999999996e-05
651510680,banner,DOUBLECLICK,Book,7.6e-05
com.miniclip.carrom,interstitial,TAURUSX,Games: Casual,7.5e-05
com.michatapp.im,interstitial,UNITY,Games: Card,7.4e-05
free.vpn.unblock.proxy.turbovpn,mrec,ZMATICOO,Games: Card,7.4e-05
com.weaver.app.prod,mrec,MINTEGRAL,Shopping,7.2e-05
videoplayer.videodownloader.downloader,banner,APPLOVIN,Music & Audio,7.199999999999999e-05
993090598,mrec,APPLOVIN,Games,7.1e-05
com.fc.goods.sort.matching.puzzle.triplemaster,native,IRONSOURCE,Maps & Navigation,7.1e-05
video.downloader.videodownloader,interstitial,MINTEGRAL,Health & Fitness,7.099999999999999e-05
com.miui.player,mrec,APPLOVIN,Sports,7e-05
295646461,mrec,DOUBLECLICK,Food & Drink,7e-05
com.huub.tiger,mrec,DOUBLECLICK,Food & Drink,7e-05
com.UCMobile.intl,native,MINTEGRAL,Communication,6.9e-05
com.lemon.lvoverseas,native,MINTEGRAL,Auto & Vehicles,6.9e-05
com.lemon.lvoverseas,interstitial,UNITY,Games: Casino,6.9e-05
videoplayer.videodownloader.downloader,native,INMOBI,Entertainment,6.9e-05
com.michatapp.im,banner,APPLOVIN,Shopping,6.9e-05
1502447854,banner,BIGO,Weather,6.8e-05
jigsaw.puzzle.game.banana,interstitial,DOUBLECLICK,Games: Strategy,6.8e-05
6471572249,banner,APPLOVIN,Photo & Video,6.8e-05
free.vpn.unblock.proxy.turbovpn,banner,DOUBLECLICK,Dating,6.8e-05
com.sec.android.app.samsungapps,mrec,DOUBLECLICK,Games: Card,6.7e-05
video.downloader.videodownloader,banner,DOUBLECLICK,Dating,6.7e-05
free.vpn.unblock.proxy.turbovpn,mrec,INMOBI,Business,6.6e-05
993090598,interstitial,IRONSOURCE,Utilities,6.6e-05
com.weaver.app.prod,mrec,MINTEGRAL,Games: Strategy,6.6e-05
1342112505,banner,BIGO,Health & Fitness,6.6e-05
com.michatapp.im,interstitial,UNITY,Finance,6.6e-05
com.miui.global.packageinstaller,native,DOUBLECLICK,Travel & Local,6.5e-05
videoplayer.videodownloader.downloader,banner,UNITY,Education,6.5e-05
1420058690,native,BIGO,News,6.4e-05
1562817072,native,VUNGLE,Food & Drink,6.4e-05
com.vincentb.MobControl,native,INMOBI,Travel & Local,6.4e-05
com.particlenews.newsbreak,interstitial,UNITY,Games: Card,6.4e-05
651510680,banner,INMOBI,Productivity,6.3e-05
videoplayer.videodownloader.downloader,interstitial,DOUBLECLICK,Lifestyle,6.2e-05
free.vpn.unblock.proxy.turbovpn,interstitial,XIAOMI,Games: Casual,6.1e-05
com.fc.goods.sort.matching.puzzle.triplemaster,native,IRONSOURCE,Music & Audio,6.099999999999999e-05
com.particlenews.newsbreak,interstitial,UNITY,Food & Drink,6e-05
com.weaver.app.prod,banner,MINTEGRAL,Communication,6e-05
com.weaver.app.prod,mrec,DOUBLECLICK,Utility,6e-05
6504849169,banner,APPLOVIN,Food & Drink,6e-05
com.ecffri.arrows,native,INMOBI,Health & Fitness,5.9e-05
video.downloader.videodownloader,interstitial,DOUBLECLICK,Travel & Local,5.9e-05
com.domobile.applockwatcher,mrec,APPLOVIN,Sports,5.8999999999999964e-05
kjv.bible.kingjamesbible,native,INMOBI,House & Home,5.8e-05
1420058690,interstitial,BIGO,Education,5.7e-05
com.UCMobile.intl,native,DOUBLECLICK,Maps & Navigation,5.7e-05
1212951043,banner,INNERACTIVE_DIRECT,Weather,5.7e-05
1420058690,interstitial,BIGO,Sports,5.7e-05
com.easybrain.sudoku.android,interstitial,IRONSOURCE,Utility,5.6e-05
1498889847,banner,MINTEGRAL,Education,5.6e-05
1212951043,interstitial,DOUBLECLICK,Utilities,5.6e-05
com.miui.player,banner,XIAOMI,Lifestyle,5.500000000000001e-05
512939461,native,MINTEGRAL,Food & Drink,5.5e-05
com.dubox.drive,native,BIGO,Games: Casino,5.5e-05
ball.sort.puzzle.color.sorting.bubble.games,interstitial,MINTEGRAL,Games: Racing,5.5e-05
com.ecffri.arrows,banner,APPODEAL,Games: Action,5.5e-05
com.domobile.applockwatcher,mrec,VERVE,House & Home,5.5e-05
com.huub.tiger,mrec,DOUBLECLICK,Sports,5.4999999999999995e-05
free.vpn.unblock.proxy.turbovpn,banner,DOUBLECLICK,Games: Role Playing,5.4e-05
com.pixel.art.coloring.color.number,interstitial,APPLOVIN,Utility,5.4e-05
com.Gamnest.CandyRace,native,BIGO,Dating,5.3e-05
com.UCMobile.intl,native,DOUBLECLICK,Education,5.3e-05
com.miniclip.carrom,native,DOUBLECLICK,Finance,5.3e-05
1584596271,native,BIGO,Social Networking,5.3e-05
840919914,native,INNERACTIVE_DIRECT,Book,5.2e-05
com.michatapp.im,banner,APPLOVIN,Social,5.2e-05
