market_id,app_name,account_name,am_name,total_spend_90d,non_vx_spend_90d,vx_spend_90d,vx_spend_pct_90d,vx_rank_90d,exchanges_above_vx_90d,vx_video_spend_90d,vx_video_pct_90d,vx_non_video_spend_90d,vx_non_video_pct_90d,non_vx_video_spend_90d,non_vx_video_pct_90d,non_vx_non_video_spend_90d,non_vx_non_video_pct_90d,vx_video_rank_90d,exchanges_above_vx_video_90d,vx_non_video_rank_90d,exchanges_above_vx_non_video_90d,from_previous_analysis,total_spend_30d,non_vx_spend_30d,vx_spend_30d,vx_spend_pct_30d,vx_rank_30d,exchanges_above_vx_30d,won_or_lost_rank_30d,vx_video_spend_30d,vx_video_pct_30d,vx_non_video_spend_30d,vx_non_video_pct_30d,non_vx_video_spend_30d,non_vx_video_pct_30d,non_vx_non_video_spend_30d,non_vx_non_video_pct_30d,vx_video_rank_30d,exchanges_above_vx_video_30d,vx_non_video_rank_30d,exchanges_above_vx_non_video_30d
520502858,myTuner Radio,"Appgeneration, Lda",Hadil Salameh,113028.34144396584,62185.82014797101,50842.52129599483,44.98,1,VX not present,41600.973010000016,81.67,9334.648745999712,18.33,28804.18332699998,46.3,33407.21170200171,53.7,1.0,,2.0,INMOBI,,39767.00388200173,23521.307233000927,16245.696649000804,40.85,1,VX not present,Held,12537.188317000022,77.97,3541.893412000005,22.03,11234.910351000006,48.15,12097.688277999818,51.85,1.0,,2.0,INMOBI
6740510106,GoodsJam_IOS_com.ig.goods.jam,Zego Global Pte Ltd,Nam Trinh,112173.47700912289,28954.846220239968,83218.63078888292,74.19,1,VX not present,50612.512223,61.13,32176.619730021448,38.87,9581.527460000008,33.18,19296.373149985524,66.82,1.0,,1.0,,,27463.907188986785,8791.7208619808,18672.186327005984,67.99,1,VX not present,Held,11398.202275999987,60.47,7450.5823239996635,39.53,2580.3716860000013,29.51,6162.837311000215,70.49,1.0,,1.0,
1625097467,Ball Sort iOS,Guru Network Limited,Harper Zhang,111754.11568311475,51622.9665491506,60131.14913396415,53.81,1,VX not present,38873.04598600073,64.86,21058.785449005718,35.14,33433.76526999995,65.13,17899.441657994696,34.87,1.0,,1.0,,,26517.72524499229,10032.151326989331,16485.57391800296,62.17,1,VX not present,Held,10830.488170000011,66.06,5564.054574999924,33.94,5775.592671999994,58.4,4113.75754699997,41.6,1.0,,1.0,
com.ea.gp.fifamobile,FC Mobile Android,Electronic Arts,Kasey Geist,111616.71162099788,46589.754907999086,65026.9567129988,58.26,1,VX not present,64769.003424998635,100.0,0.0,0.0,46651.077564999956,100.0,0.0,0.0,1.0,,-1.0,VX not present,,39094.98605200017,18396.42830700012,20698.557745000053,52.94,1,VX not present,Held,21003.237633000022,100.0,0.0,0.0,18739.104745000026,100.0,0.0,0.0,1.0,,-1.0,VX not present
6446891577,Merge Blasters,Gimica GmbH,Dina Eraksan,111573.72583401388,32068.683839019926,79505.04199499395,71.26,1,VX not present,70767.55563300046,89.37,8418.619435999948,10.63,23619.184142,74.33,8158.768797999667,25.67,1.0,,1.0,,,19420.790158000033,5919.107581999657,13501.682576000374,69.52,1,VX not present,Held,11523.47449700001,88.34,1520.535899999994,11.66,4288.055256,71.9,1675.673446000002,28.1,1.0,,1.0,
com.studio27.MelonPlayground,com.studio27.MelonPlayground/741395,"Appodeal, Inc.",Kseniia Fesenko,111364.6769889984,93435.57559599828,17929.10139300013,16.1,3,"APPODEAL, INNERACTIVE_DIRECT",18071.031237000112,100.0,0.0,0.0,92143.45825700021,97.9,1972.5397380000006,2.1,3.0,"APPODEAL, INNERACTIVE_DIRECT",-1.0,VX not present,,38418.58185300024,31503.022796000252,6915.559056999984,18.0,3,"APPODEAL, INNERACTIVE_DIRECT",Held,7030.469536999999,100.0,0.0,0.0,31395.751524999992,97.54,790.420549,2.46,3.0,"APPODEAL, INNERACTIVE_DIRECT",-1.0,VX not present
1269540854,Crossword Jam : Fun Brain Game,Playsimple Games,Rutvij Jadav,110907.98448606052,69006.20494007508,41901.77954598543,37.78,1,VX not present,23773.30673599995,56.81,18072.993622003363,43.19,36830.64458799996,53.35,32205.864765004375,46.65,1.0,,1.0,,,30161.836518003543,18270.614829001708,11891.221689001835,39.42,1,VX not present,Held,7337.960246000001,61.82,4532.771252999912,38.18,9749.568727,53.52,8467.588673000026,46.48,1.0,,1.0,
sorting.games.goods.sort.triple.match3d.puzzle.stuff,Goods Sorting Android,Guru Network Limited,Harper Zhang,109702.96591877744,73476.52390377723,36226.44201500022,33.02,1,VX not present,36321.50187600026,100.0,0.0,0.0,55102.58061500019,75.12,18249.234446003127,24.88,1.0,,12.0,"INMOBI, INNERACTIVE_DIRECT, MINTEGRAL, VERVE, A9TAM, DOUBLECLICK, UNITY, APPLOVIN, SMAATO, APPODEAL, PANGLE",,32074.501445033755,20060.886648033786,12013.61479699997,37.46,1,VX not present,Held,11952.991720999951,100.0,0.0,0.0,14750.035886000016,73.42,5340.382687000179,26.58,1.0,,11.0,"INMOBI, INNERACTIVE_DIRECT, VERVE, MINTEGRAL, A9TAM, DOUBLECLICK, UNITY, APPLOVIN, PANGLE, APPODEAL"
com.ludo.king,Ludo King,Gametion,Rutvij Jadav,109693.52579897532,92867.1084689736,16826.417330001714,15.34,2,INNERACTIVE_DIRECT,15671.836368999911,91.91,1380.2634129999549,8.09,75162.05229899957,81.17,17433.13128800462,18.83,2.0,INNERACTIVE_DIRECT,6.0,"DOUBLECLICK, INMOBI, MINTEGRAL, INNERACTIVE_DIRECT, UNITY",,34980.2784049956,26750.62363199521,8229.65477300039,23.53,2,INNERACTIVE_DIRECT,Held,7536.828298000066,92.25,633.4342870000003,7.75,22049.585361000227,83.04,4504.098160000082,16.96,2.0,INNERACTIVE_DIRECT,5.0,"DOUBLECLICK, MINTEGRAL, INNERACTIVE_DIRECT, UNITY"
6733244789,Little Farm Story,Saygames LTD,Beth Taylor-Lowen,109477.20924025372,30774.507735296695,78702.70150495702,71.89,1,VX not present,64400.91781599966,81.82,14306.822392001035,18.18,16467.494504,53.48,14321.7403319893,46.52,1.0,,1.0,,,28356.04404994527,9059.36094694257,19296.683103002702,68.05,1,VX not present,Held,15727.988836999995,81.42,3589.695847999964,18.58,5307.448803000001,58.59,3751.148140000093,41.41,1.0,,1.0,
417571834,Private Photo Vault,Legendary Software Labs LLC,Sales Ops,109337.82737801773,49034.48595205655,60303.34142596115,55.15,1,VX not present,33602.56651699998,56.42,25957.26566700203,43.58,34992.34473900001,72.47,13296.08947299738,27.53,1.0,,1.0,,,24765.723335999857,10206.61237299709,14559.110963002764,58.79,1,VX not present,Held,7974.544177000002,55.84,6307.718804000165,44.16,6555.529044000001,64.64,3585.9994970000457,35.36,1.0,,1.0,
com.awesome.puzzlehexasort,Hexa Sort,Saygames LTD,Beth Taylor-Lowen,109308.17335171398,63854.167933716366,45454.005417997614,41.58,1,VX not present,44304.48573200037,96.88,1426.9532549999249,3.12,55093.382245000044,86.07,8916.445028979178,13.93,1.0,,3.0,"BIGO, INNERACTIVE_DIRECT",,35931.72900010748,19157.30360010665,16774.42540000083,46.68,1,VX not present,Held,16355.29410800005,97.86,358.40226799999846,2.14,16227.819346999999,84.67,2937.44351499806,15.33,1.0,,3.0,"BIGO, CHARTBOOST"
1011626777,Yi Home-iOS,Kami (HK) Limited,Sunton Sun,109104.39119643514,35074.91093344881,74029.48026298633,67.85,1,VX not present,63695.89751000036,86.55,9902.099188001142,13.45,24685.119605000047,70.73,10215.980123929292,29.27,1.0,,1.0,,,28948.842325972808,9025.09849297186,19923.74383300095,68.82,1,VX not present,Held,17795.05663300001,89.29,2135.211355999977,10.71,5145.788623,60.75,3324.1974679911045,39.25,1.0,,2.0,APPLOVIN
6467129396,Dominoes Master: Classic Game,Bluetile Games,Tori Edwards,108927.28143098547,69102.42685799752,39824.854572987955,36.56,1,VX not present,32485.5318920004,81.91,7175.577527999694,18.09,52598.26195800004,76.59,16073.349028999042,23.41,1.0,,1.0,,,28381.109152989266,16291.379892987674,12089.729260001594,42.6,1,VX not present,Held,9862.707280999935,81.36,2259.7090039999757,18.64,12183.099584999996,76.54,3734.340768000016,23.46,1.0,,1.0,
kr.co.psynet,LIVE Score_Android,"PSYNET Co,Ltd",Soojin Moon,108672.6635459914,3199.8847179997597,105472.77882799164,97.06,1,VX not present,103435.99747199447,98.66,1404.9938580000098,1.34,2783.699017,87.74,389.0935989999989,12.26,1.0,,1.0,,,23182.45344000026,871.9540109999826,22310.499429000276,96.24,1,VX not present,Held,21564.428496000222,97.83,479.45117899999974,2.17,770.6325889999998,90.15,84.22949300000006,9.85,1.0,,1.0,
6444312211,Spider Solitaire iOS,Bluetile Games,Tori Edwards,108565.3290080178,84129.51155601421,24435.81745200359,22.51,1,VX not present,17108.76436599996,70.18,7270.312852999811,29.82,74017.569632,88.6,9521.506769999547,11.4,2.0,UNITY,1.0,,,33108.261814001955,25125.480608001733,7982.781206000224,24.11,2,UNITY,Lost,5914.308477999995,74.23,2053.3295719999433,25.77,21817.201043000005,89.68,2510.098568000004,10.32,2.0,UNITY,1.0,
444741112,TextFree Pinger (57),Pinger,Jack Dove,108233.02547800804,37136.464754001165,71096.56072400688,65.69,1,VX not present,52799.78170400868,75.04,17563.55728600093,24.96,25971.508712999854,69.94,11163.41450399999,30.06,1.0,,1.0,,,28031.97405700061,11832.977064999948,16198.99699200066,57.79,1,VX not present,Held,10696.661759999522,67.49,5153.413856000005,32.51,9474.674033999976,79.55,2436.296157000001,20.45,1.0,,1.0,
1470373330,Remini iOS,AI CREATIVITY S.R.L.,Hadil Salameh,108203.55640999827,31604.980895001074,76598.57551499721,70.79,1,VX not present,76086.64799699807,100.0,0.0,0.0,31405.779363,100.0,0.0006019999999999,0.0,1.0,,-1.0,VX not present,,33545.04844300038,9384.22760599999,24160.82083700039,72.02,1,VX not present,Held,23933.38195500042,100.0,0.0,0.0,9223.654569000008,100.0,3e-06,0.0,1.0,,-1.0,VX not present
io.supercent.pizzaidle,Pizza Ready,Supercent,Sunyoung Min,108020.45311896715,69078.88219799048,38941.57092097669,36.05,1,VX not present,34475.47967100063,88.9,4305.062942999392,11.1,65483.74568099993,95.3,3231.479685999965,4.7,1.0,,1.0,,,27126.889603999734,16965.79774599826,10161.091858001477,37.46,1,VX not present,Held,8620.697338999993,85.84,1422.586452999893,14.16,15749.180697999998,93.2,1149.3467060000166,6.8,1.0,,1.0,
1190849728,Solitaire – Classic Card Game,Easybrain Ltd,Dina Eraksan,107721.58174071048,63514.380653736,44207.20108697449,41.04,1,VX not present,37121.832912998696,83.77,7192.486640000697,16.23,37036.60890600031,58.36,26420.993176004744,41.64,1.0,,1.0,,,33406.04988902138,19260.651907019583,14145.3979820018,42.34,1,VX not present,Held,12390.839586999771,86.83,1879.8365510000037,13.17,11222.176525000008,57.89,8164.551784000629,42.11,1.0,,2.0,INMOBI
6749132002,Drop The Cat iOS,ActionFit,Soojin Moon,107708.30437813002,43322.82869321017,64385.47568491985,59.78,1,VX not present,27981.54227200004,43.69,36070.32329200694,56.31,28696.923674000016,66.73,14306.894468981585,33.27,1.0,,1.0,,,29526.074436995543,11707.831221991111,17818.243215004433,60.35,1,VX not present,Held,7889.909212000019,44.63,9787.4150100004,55.37,7433.871555999993,64.28,4130.6475610002335,35.72,1.0,,1.0,
net.supertreat.solitaire,SGH And,Solitaire Grand Harvest,Beth Taylor-Lowen,107680.71637199978,19030.35756399999,88650.35880799979,82.33,1,VX not present,88785.4218829999,100.0,0.0,0.0,18995.293803999994,100.0,0.0,0.0,1.0,,-1.0,VX not present,,33633.99669200005,907.103132,32726.89356000005,97.3,1,VX not present,Held,32539.230631000053,100.0,0.0,0.0,895.017786,100.0,0.0,0.0,1.0,,-1.0,VX not present
1452526406,Amaze iOS_CL,TabTale LTD,Dina Eraksan,107478.450494044,79605.96115904502,27872.48933499897,25.93,2,APPODEAL,18564.61730500007,67.03,9130.411453000583,32.97,52510.70173400004,66.33,26652.756241997802,33.67,2.0,APPODEAL,1.0,,,30429.338644002135,23321.379438002044,7107.959206000089,23.36,2,APPODEAL,Held,4020.554624999989,56.54,3090.272433999964,43.46,16825.02815999999,72.96,6235.0697520000485,27.04,2.0,APPODEAL,1.0,
6702018773,Gin Rummy iOS,Tripledot Studios,Tori Edwards,107472.39444300544,50576.497652009064,56895.896790996376,52.94,1,VX not present,53735.20261599996,94.79,2954.004668999898,5.21,46816.830862000024,91.85,4154.422000999984,8.15,1.0,,1.0,,,39263.222832000465,20893.849733000287,18369.373099000182,46.79,1,VX not present,Held,17490.032066000007,95.62,800.7454699999998,4.38,19666.786216999997,94.38,1170.2662140000057,5.62,1.0,,1.0,
com.gamincat.jigsolitaire,Jigsolitaire,"Gamincat, Inc.",Soojin Moon,107297.83277375338,67498.25106876096,39799.581704992415,37.09,1,VX not present,30880.910448000337,77.8,8813.18874700015,22.2,61130.6531699999,91.15,5934.032735998131,8.85,2.0,APPODEAL,1.0,,,25345.458361957026,14595.86440395597,10749.593958001053,42.41,1,VX not present,Held,8288.663260000012,78.29,2298.5462819999734,21.71,12857.518740000003,89.36,1530.6716550001256,10.64,1.0,,1.0,
6450958246,SCKi,Standard Game Limited,Harper Zhang,107148.37239799896,8301.03331699934,98847.33908099962,92.25,1,VX not present,97731.82713299998,99.44,548.2591420000003,0.56,6498.51184,80.74,1550.408066000001,19.26,1.0,,2.0,CHARTBOOST,,38684.45438299995,1845.353439999976,36839.100942999976,95.23,1,VX not present,Held,36546.81922600003,99.62,137.75550700000005,0.38,1332.090667,75.04,443.1704169999994,24.96,1.0,,3.0,"CHARTBOOST, APPLOVIN"
easy.launcher,Easy Launcher,East End Technologies Ltd.,Sales Ops,106996.80693899434,47129.872001994394,59866.93493699995,55.95,1,VX not present,7938.5089300000045,13.32,51656.122124,86.68,0.550628,0.0,48000.092099994596,100.0,1.0,,1.0,,,44085.96370099812,28461.96079299802,15624.0029080001,35.44,2,DOUBLECLICK,Lost,5906.075693000006,37.51,9837.698852000029,62.49,0.26598900000000003,0.0,28430.47545999794,100.0,1.0,,2.0,DOUBLECLICK
1206967173,New YAHTZEE® With Buddies,Scopely,Natalie Kenyon,106573.6696219997,37434.643262000056,69139.02635999964,64.87,1,VX not present,68858.41357699984,100.0,0.0,0.0,37124.47837400002,100.0,0.001233,0.0,1.0,,2.0,APPLOVIN,,27334.132422000024,9602.784417,17731.348005000025,64.87,1,VX not present,Held,17641.578142000017,100.0,0.0,0.0,9464.386566,100.0,6e-06,0.0,1.0,,2.0,APPLOVIN
6503060634,Block Away iOS,Tripledot Studios,Tori Edwards,106454.81557508992,49560.619720134375,56894.19585495555,53.44,1,VX not present,34166.59573599976,59.9,22872.10690700844,40.1,28959.083084000016,58.1,20888.67997600362,41.9,1.0,,1.0,,,39836.79663100686,21072.9107350019,18763.88589600496,47.1,1,VX not present,Held,12090.781079999995,64.3,6713.899945999782,35.7,14144.745803000005,67.39,6844.895062000365,32.61,1.0,,1.0,
1499081620,Going Balls,SuperSonic Studios,Beth Taylor-Lowen,106299.9942091217,82193.93202412136,24106.06218500034,22.68,2,APPODEAL,20268.822851000037,83.69,3949.6139850001123,16.31,65960.140544,80.42,16058.43372499581,19.58,2.0,APPODEAL,3.0,"IRONSOURCE, INMOBI",,30354.06166299553,21373.841521994884,8980.220141000644,29.58,2,APPODEAL,Held,7370.247083999993,83.11,1497.4802759999957,16.89,17565.777916999967,83.15,3560.556264999966,16.85,2.0,APPODEAL,1.0,
1577533842,Match Triple Bubble,"HIGGS TECHNOLOGY CO.,LIMITED",Seven Tu,106241.88479327796,69271.38560128667,36970.499191991265,34.8,1,VX not present,19097.77603899999,51.84,17740.873163003595,48.16,45643.46683099995,66.07,23438.537435010345,33.93,2.0,APPODEAL,1.0,,,31828.782624022988,21127.225246021146,10701.557378001842,33.62,1,VX not present,Held,5849.613928000001,55.73,4646.845457999977,44.27,13175.827421000002,63.25,7655.196669000319,36.75,1.0,,1.0,
6754363534,Sand Loop,Voodoo,Hadil Salameh,106014.98093106068,38041.36662006085,67973.61431099984,64.12,1,VX not present,67826.86712499954,100.0,0.0,0.0,30186.174304000022,79.28,7889.604947992116,20.72,1.0,,-1.0,VX not present,,31082.58535399595,12134.70143099594,18947.88392300001,60.96,1,VX not present,Held,18398.462293,100.0,0.0,0.0,10395.017129,84.97,1839.407970999355,15.03,1.0,,-1.0,VX not present
at.ner.SolitaireKlondike,Solitaire Android,nerByte GMBH,Hadil Salameh,105746.7387319928,26767.189985988756,78979.54874600405,74.69,1,VX not present,78885.14104400534,100.0,0.0,0.0,25944.062119000115,97.47,672.9489390001154,2.53,1.0,,3.0,"DOUBLECLICK, APPLOVIN",,28737.424088001215,6687.549024001629,22049.875063999585,76.73,1,VX not present,Held,21798.14531799953,100.0,0.0,0.0,6434.752541000003,97.35,175.43134599998564,2.65,1.0,,3.0,"DOUBLECLICK, APPLOVIN"
6499209500,Tile Match Ultimate,Gimica GmbH,Dina Eraksan,105491.94839600578,38284.800553012275,67207.14784299351,63.71,1,VX not present,61088.988269000365,90.83,6169.550681999943,9.17,29257.493103999994,76.71,8881.873365999709,23.29,1.0,,1.0,,,29210.594200999854,11514.548189999345,17696.04601100051,60.58,1,VX not present,Held,16139.353272999975,90.28,1737.4387799999981,9.72,8824.309301000001,76.34,2735.4525810000105,23.66,1.0,,1.0,
com.app.cricketapp,Cricket Line Guru,Brainmobi Technologies,Sales Ops,105350.65136996744,59545.06049898985,45805.59087097758,43.48,1,VX not present,33323.77608800148,73.32,12128.097338995962,26.68,33525.97128300314,57.23,25057.409989006705,42.77,1.0,,2.0,DOUBLECLICK,,41351.50947596524,21310.833516968378,20040.67595899686,48.46,1,VX not present,Held,15196.803652997078,77.3,4462.019869999698,22.7,10296.96299100027,49.57,10477.573567000987,50.43,1.0,,2.0,DOUBLECLICK
6479238647,Screw Puzzle ios,AmberMobile Limited,Ronald Long,105183.71163290949,19378.08673698316,85805.62489592632,81.58,1,VX not present,69098.33562700007,80.47,16765.92465800922,19.53,11660.779435,59.65,7887.028475000553,40.35,1.0,,1.0,,,37765.49253799185,8511.601701993908,29253.890835997943,77.46,1,VX not present,Held,24024.53516100026,82.16,5215.608739999863,17.84,6220.071909000001,71.78,2445.847163000043,28.22,1.0,,1.0,
com.niam.smartswitch.phonecloneapp.easytransfer,Novus Smart Transfer,Novus Tech Apps PTY LTD,Sales Ops,105098.42994499869,1791.8885170000467,103306.54142799864,98.3,1,VX not present,102084.34612999872,99.25,775.8773629999973,0.75,1602.4696230000013,90.05,176.9901539999974,9.95,1.0,,1.0,,,31646.054302000037,575.6583020000023,31070.396000000033,98.18,1,VX not present,Held,30576.330627000018,98.92,334.1598020000008,1.08,518.414849,89.28,62.232328000000095,10.72,1.0,,1.0,
com.king.farmheroessaga,Farm Heroes Saga_Android,Activision Blizzard Media (King),Kasey Geist,105086.83015801971,13200.782133999954,91886.04802401978,87.44,1,VX not present,92346.551804023,100.0,0.0,0.0,13192.087428999905,100.0,0.005623,0.0,1.0,,-1.0,VX not present,,34353.98048999882,3741.53763199996,30612.442857998863,89.11,1,VX not present,Held,30561.48759299843,100.0,0.0,0.0,3713.015470000004,100.0,9.3e-05,0.0,1.0,,-1.0,VX not present
1578681725,Solitaire - The #1 Card Game,Bluetile Games,Tori Edwards,104885.2394610188,70242.5475870183,34642.69187400049,33.03,1,VX not present,28682.209008999904,82.31,6163.954816999963,17.69,54606.426811,77.55,15805.440047999247,22.45,1.0,,1.0,,,41462.01012900255,25123.840864001348,16338.169265001205,39.41,1,VX not present,Held,13960.63295399996,85.25,2415.6268559999835,14.75,20294.617044,81.95,4470.75471999994,18.05,1.0,,1.0,
jp.naver.linemanga.android,LINEマンガ,LINE Digital Frontier,Sunyoung Min,104736.983286999,96567.216977999,8169.766309000004,7.8,3,"APPODEAL, MINTEGRAL",7928.71188000001,100.0,0.0,0.0,95800.94719200014,98.98,991.0382740000032,1.02,3.0,"APPODEAL, MINTEGRAL",-1.0,VX not present,,38449.02580200005,36085.33492900005,2363.690872999999,6.15,2,APPODEAL,Won,2318.9773889999997,100.0,0.0,0.0,35794.813476000025,99.57,154.04507200000003,0.43,2.0,APPODEAL,-1.0,VX not present
1235581326,Flappy Dunk,Voodoo,Hadil Salameh,104387.87709596432,38624.49824200624,65763.3788539581,63.0,1,VX not present,21739.818340000053,33.14,43863.88987400506,66.86,18880.248726000005,48.97,19673.78801600023,51.03,1.0,,1.0,,,29465.48771799985,11170.98460499814,18294.50311300171,62.09,1,VX not present,Held,6088.536253000013,33.62,12020.768029000432,66.38,5532.665465999998,50.82,5353.646993000072,49.18,1.0,,1.0,
com.vivo.appstore,vivo appstore,vivo,Sunton Sun,104377.04742514437,1217.349095999993,103159.69832914438,98.83,1,VX not present,0.0,0.0,103283.3405281416,100.0,0.0,0.0,1096.8546309999947,100.0,-1.0,VX not present,1.0,,,40775.171916022446,0.0,40775.171916022446,100.0,1,VX not present,Held,0.0,0.0,40709.05483102199,100.0,0.0,0.0,0.0,0.0,-1.0,VX not present,1.0,
com.GybeGames.ColorBlockJam,ColorBlockJam,Rollic Games,Dina Eraksan,104268.10977597556,61385.68953098019,42882.42024499535,41.13,1,VX not present,39246.21770400027,92.0,3414.021136000001,8.0,49914.23600500009,81.8,11101.92178300881,18.2,1.0,,2.0,INMOBI,,25659.44495999412,14909.694446993704,10749.75051300042,41.89,1,VX not present,Held,9763.489303000011,91.88,863.1977189999977,8.12,11357.020700000003,76.58,3472.3256899998582,23.42,1.0,,2.0,INMOBI
1531594277,Color Widgets,"Digital Charms, Inc.",Sales Ops,103967.62757699942,1116.4859829999994,102851.14159399942,98.93,1,VX not present,102293.62775099964,100.0,0.0,0.0,1111.0962819999997,100.0,0.006144999999999999,0.0,1.0,,-1.0,VX not present,,22065.99588299997,334.70962999999983,21731.28625299997,98.48,1,VX not present,Held,20683.5019040001,100.0,0.0,0.0,335.20483099999996,100.0,0.000786,0.0,1.0,,-1.0,VX not present
1382466301,IOS Castle,Mobility Ware,Natalie Kenyon,103788.93987298611,24656.17176200084,79132.76811098527,76.24,1,VX not present,75766.04730099696,95.94,3204.819019000043,4.06,21485.055304999983,87.18,3158.339008999992,12.82,1.0,,1.0,,,32356.858637000656,7716.237162999984,24640.621474000673,76.15,1,VX not present,Held,23797.704618000294,96.44,879.511973999972,3.56,7002.392272999994,90.51,734.0076700000002,9.49,1.0,,1.0,
io.voodoo.holeio,Hole.io,Voodoo,Hadil Salameh,103623.00838776182,76953.26712276415,26669.741264997665,25.74,2,INNERACTIVE_DIRECT,22878.45139099999,85.33,3934.147650999405,14.67,69433.91093100005,91.3,6617.374156995369,8.7,2.0,INNERACTIVE_DIRECT,1.0,,,28330.919503985293,18226.80461398438,10104.114890000912,35.66,1,VX not present,Won,8713.422202000027,86.0,1418.8795889999328,14.0,16375.035605999998,90.58,1702.7812799999524,9.42,1.0,,1.0,
1503128132,GoodNovel - IOS,Singapore New Reading Technology Pt,Sunton Sun,103326.43577219037,43096.24404221701,60230.191729973354,58.29,1,VX not present,50523.0303940006,83.88,9707.334035999877,16.12,30070.18620599997,69.63,13114.035587003207,30.37,1.0,,1.0,,,33585.791149977944,16387.17868697551,17198.61246300244,51.21,1,VX not present,Held,14416.20482000005,84.09,2727.1182139999696,15.91,11122.806916999998,68.33,5154.717486000028,31.67,1.0,,1.0,
wp.wattpad,Wattpad Futures - android,Wattpad,Matthew Hong,103080.05197337654,61264.205367384144,41815.84660599239,40.57,1,VX not present,31394.958895010073,75.04,10445.431562003238,24.96,55011.56045700057,89.77,6270.4837609984725,10.23,1.0,,1.0,,,34405.62597604414,22783.846371042124,11621.779605002015,33.78,1,VX not present,Held,8086.676849999753,69.09,3618.436514999907,30.91,20483.04873800006,90.18,2231.351225000046,9.82,2.0,INNERACTIVE_DIRECT,1.0,
com.tmobile.m1,T-Mobile Play,Sliide,Beth Taylor-Lowen,102965.3048210031,87181.69621900276,15783.608602000337,15.33,2,DOUBLECLICK,9281.471315000004,59.6,6290.788366999979,40.4,1026.907390000002,1.17,86508.46869699672,98.83,1.0,,2.0,DOUBLECLICK,,38767.996691998465,34206.15705099848,4561.839640999985,11.77,2,DOUBLECLICK,Held,2050.329688000001,45.26,2479.3379839999843,54.74,400.9676579999999,1.18,33598.36637299995,98.82,1.0,,2.0,DOUBLECLICK
com.community.oneroom,OneRoom-movies.news.audiobook,coihub technology limited,Sunton Sun,102925.17263588376,1390.5140069999948,101534.65862888376,98.65,1,VX not present,51579.159832040226,50.77,50014.26951797288,49.23,1201.5694360000011,86.22,192.017437000003,13.78,1.0,,1.0,,,34256.84823700769,451.8950959999994,33804.95314100769,98.68,1,VX not present,Held,12832.016378983117,37.97,20966.98206799743,62.03,445.37839299999933,98.2,8.179254999999998,1.8,1.0,,1.0,
1564391515,Solitaire-iOS,Guru Network Limited,Harper Zhang,102768.74004910924,52618.56067312709,50150.17937598216,48.8,1,VX not present,35524.332167000204,70.83,14630.676130000938,29.17,41473.249204,79.11,10949.62068899616,20.89,1.0,,1.0,,,35191.92069698844,15871.618167985996,19320.30252900244,54.9,1,VX not present,Held,14720.71025600006,76.5,4523.158446999964,23.5,12391.818053000003,79.57,3181.8409180000244,20.43,1.0,,1.0,
com.oakever.jigsawcard,Jigsawcard Android,OAKEVER GAMES PTE LTD,Aria Gao,102673.14897305016,81188.63760105103,21484.51137199913,20.93,3,"INNERACTIVE_DIRECT, APPODEAL",18900.470067000064,87.52,2694.726803000063,12.48,75230.68246700017,92.27,6301.040312998864,7.73,3.0,"INNERACTIVE_DIRECT, APPODEAL",1.0,,,33391.99204709972,25419.601803099165,7972.390244000548,23.88,2,INNERACTIVE_DIRECT,Won,6723.662965999993,85.46,1144.151196999961,14.54,23012.969558,91.05,2263.0296370003157,8.95,2.0,INNERACTIVE_DIRECT,1.0,
6752376239,3317_Ball Box-Game Party,Snail,Seven Tu,102603.47452299972,22300.234356000023,80303.2401669997,78.27,1,VX not present,80542.02475299955,100.0,0.0,0.0,22400.039332000015,100.0,0.0,0.0,1.0,,-1.0,VX not present,,35809.34704900004,9012.81522600001,26796.53182300003,74.83,1,VX not present,Held,26298.45002400003,100.0,0.0,0.0,9099.032827,100.0,0.0,0.0,1.0,,-1.0,VX not present
1671991909,Cross Math iOS,Guru Network Limited,Harper Zhang,102556.53648214064,48276.703542201176,54279.83293993948,52.93,1,VX not present,24993.252212999658,46.11,29215.738564013467,53.89,31759.349459000012,65.94,16402.802241994737,34.06,1.0,,1.0,,,29080.12647299916,13383.849568994834,15696.276904004324,53.98,1,VX not present,Held,6989.3809249999895,44.73,8637.303602000162,55.27,8434.287359000002,63.12,4928.067878999961,36.88,1.0,,1.0,
com.pocket.sort.coin.puzzle.game,Pocket Sort: coin puzzle,Saygames LTD,Beth Taylor-Lowen,102344.77726700256,65430.8140820056,36913.963184996974,36.07,1,VX not present,33848.326057000166,91.05,3326.3604769999283,8.95,60034.76987999996,90.98,5952.45444699287,9.02,1.0,,1.0,,,47280.45801556151,30554.336361560163,16726.12165400135,35.38,1,VX not present,Held,15239.820973000047,92.35,1262.72379099994,7.65,27773.74439799998,91.58,2552.4457689991405,8.42,1.0,,1.0,
597088068,LINEマンガ,LINE Digital Frontier,Sunyoung Min,102158.41157299971,92786.12211899972,9372.289453999996,9.17,3,"INNERACTIVE_DIRECT, APPODEAL",9372.289453999992,100.0,0.0,0.0,92039.32589500038,100.0,0.0,0.0,3.0,"INNERACTIVE_DIRECT, APPODEAL",-1.0,VX not present,,32473.11587499996,24740.29540299996,7732.820471999999,23.81,3,"APPODEAL, INNERACTIVE_DIRECT",Held,7732.820472000005,100.0,0.0,0.0,24625.750380000016,100.0,0.0,0.0,3.0,"APPODEAL, INNERACTIVE_DIRECT",-1.0,VX not present
