account_id,account_name,total_7d_spend,daily_spend
67152aa1519c0700110ac01b,Ankit Saraf,1048.0520098612633,149.72
678f45c52d6d8a00115e6e6f,PUWELL CLOUD TECH LIMITED,1044.6051843852758,149.23
69ce0aee4bae0d5981c0b19b,Dalrus Private Limited,1043.985559073349,149.14
645cb2081263430014fc2643,andfactory,1040.4541350569432,148.64
67ee2b6dc4ce70001125b630,APUS SYSTEM TECHNOLOGY HONG KONG LI,1038.934624,148.42
60a36fd4ed41d100106a1e3d,boyaa,1036.723979732572,148.1
6580a5483d46f6001105d857,Slay GmbH,1032.9258230381913,147.56
67209bb882eecb0011c3026b,VERTEX GAMES PTE LTD,1028.404117820927,146.91
698c5b5e84267a109427f767,"AKDEV GAMES, SLU",1020.5880929128712,145.8
5ac2272d638caf3eca1b2096,Play Infinity,1019.3026777997021,145.61
5e1fc9b49b72ee0018764f20,"Linkareer, Inc",1018.6251646567769,145.52
5986bd7e5169a3b070000bd2,pujia8,1006.0665763706576,143.72
67613bd71d621000116061da,SCOOPS YAZILIM LIMITED SIRKETI,999.8886806777355,142.84
63bfce2d721b390014d7dea8,"GeoTechnologies Global, Inc",999.352771364506,142.76
690dd96feb3bf4c11bf941dc,Footballco Media Limited,995.1974649871395,142.17
5e820459ff9aca0015e0fb8f,BetterMe,995.2239767947433,142.17
69dccc5b7dbb2c94758df24c,GAMEHOT LIMITED,994.4107518229159,142.06
69eb17cba33b05d61de61d36,"HONG KONG LIANGHE TECHNOLOGY CO,LI",992.3673131311391,141.77
5e8ddd29ff9aca0015e10462,Cleverside Ltd,989.2477594393066,141.32
69dcdaca0e0891e59aa24ccc,HONG KONG TAHOE TECHNOLOGYLIMITED,988.1048016980235,141.16
661e3d10a81a0e0011db8c5b,MADFATCAT LIMITED,986.3229064386205,140.9
683ff50bcb5826001178c1d5,Zhaoboyu,982.726602661403,140.39
655c6862b3db8e0011b39800,Oreca,978.0827674712785,139.73
5e9ec3bbb542c1001586d94c,Original Games OU,974.8241916447636,139.26
668fcae339a54a001129f4c7,Jodel,972.9865872513546,139.0
581b1a5c6bb5346334000213,YallaPlay,972.312329798644,138.9
6530dea0b1392d0011255d8d,winwingame,968.5662787083586,138.37
61ba7f2c54dd340017c00e44,Albafate,965.6762657661759,137.95
61ba3b182e0b010017b2d722,ARUSoftware,964.725197504712,137.82
699a21834c0d69d44ce3cdee,Mobirizon OU,963.6991058754959,137.67
65b2214ec0bb0b0011056047,Reworks,963.0535175874477,137.58
694c14d3f1cb4af17a82671f,Ozgur Suyel Tureng Reklam Yayincili,959.0264139019671,137.0
595b91c20feae2ee0400100e,Chatterbox Games GmbH,947.2842833206096,135.33
682ee1d34650cf00118292c9,Stephen Wilke,939.6105744682206,134.23
677c5755a1bbe50011fc0c24,Simple Software Marcin Bednarek,936.4663863623891,133.78
68874496d8cbc400116c5288,yanyike,935.2916899504883,133.61
69e68b508f95e24c6f98cdad,People Inc,934.1273415328393,133.45
561e8d946b8d90f61a001bba,VNG,932.0685384494955,133.15
612e04c5a380a60010d1c185,Joygame Oyun ve Teknoloji Anonim Şirketi,929.9114221675904,132.84
68088981e2291a0011658737,i-mobile,926.6221243361852,132.37
561e8d966b8d90f61a0038ae,Halfbrick,923.573806300906,131.94
66f54c400f05bd0011e1fb55,Ark Game Limited,922.9214499634484,131.85
680759b3f615890011046652,HAOKAN TECHNOLOGY LIMITED,920.662235350689,131.52
561e8d956b8d90f61a0027ba,Mini Stone,916.5104790215878,130.93
69a89eaef7f1ad268dca8efd,Kijiji Canada Ltd,912.3463518368862,130.34
683e4ebd4c15ca0011ad4215,パラレル株式会社,909.7254414004896,129.96
57e9c9030455025960000064,PlaySide Studios,909.3039397543728,129.9
580e845ced95b9722800000a,IMVU,906.7842133293441,129.54
62461409e6009b0018e28c46,Happy Digital,905.80932264376,129.4
69e5cf5c8f95e24c6f98c23b,Kautzer,901.4014530324133,128.77
670d348766b8da0011c38f43,Piotr Kaluzynski,892.8760167569003,127.55
64954f3dcec8d700113d3104,highbrow,891.8313497340018,127.4
6760ff031e787500114b1464,TINYBYTE SOLUTIONS PVT LTD,891.0771930154285,127.3
5b46f37d5d953111d5348c6e,"Dingtone Comminications, Limited",889.3989492707346,127.06
57ca837de17f8f54200000b1,Devsisters,888.6911195441492,126.96
66beaaffddea6f0011b30dff,PremiumGames,887.6302792578713,126.8
6127ab390f2d3b001757be98,OVILEX SOFT SRL,887.3222088959659,126.76
572b0cd78e95cf8426000063,Edaysoft,885.847978510344,126.55
56c3d2cfa9ac43f512000021,Radio Javan,884.445271361338,126.35
695335f7215711e3530d10c5,GREEN CLOUD TECHNOLOGY  LIMITED,883.3713165480208,126.2
6836cb694c15ca0011acfa2b,Zhangqiang,882.0960152437449,126.01
561e8d936b8d90f61a000d56,NimbleBit LLC,881.6872560892705,125.96
64ef945168ec2e001173ea13,Illogical Robot LLC,881.4522448861943,125.92
675a48a209fe2d0011d3f656,redinfinity,877.0796900719274,125.3
68626c9bf000940011f7f4c1,廊坊旋回像素网络科技有限公司,876.130295,125.16
61606dc45c1a21001722943f,Mad Pixel Games LTD,875.8884189978642,125.13
561e8d946b8d90f61a00178c,Game Circus Studios LLC.,875.3424735951744,125.05
60bdc731a982ad0017edb6f1,Trip Soft,875.20099051644,125.03
66ed5c0bad09bd00115d1206,safe driver corporation,874.386178970519,124.91
5dc270f07ffee000177e2b4e,CHAPPIE,874.132,124.88
683924289886e6001161defd,monetization@newbee-techcom,872.5172591258752,124.65
6a17a2f37d50c9722ec4be4f,Telos Technology Limited,871.4042001911096,124.49
66e28aeb6f113e0011991fdb,JEJEMEME,871.1965968217148,124.46
637de3a9ce9da7001b8ae0d9,MTA Inc,870.3872316880851,124.34
561e8d936b8d90f61a000e7b,ZeptoLab,867.8093395770164,123.97
67d19eeedf64c20011846283,Mobitek Limited,866.5405444174714,123.79
63ad465462e850001a7497df,Bluethrone,865.537271,123.65
6135ce692ee58d0017946cde,Sonat Games,862.1516736491984,123.16
65f942e75e79b800114a29aa,ZUM internet,858.7638956929474,122.68
619f7d41403ee6001786f03e,GREAT TALENT TECHNOLOGY DEVELOPMENT LIMITED,855.8961394352606,122.27
598086e96eae03c47f0016bc,Midnite Srl,852.708498799961,121.82
6953ba8af1cb4af17a82bd03,FLYNT GAMES LTD,845.105707,120.73
6193ae04db1b4f0018ff1467,Mad Brain Games,844.2369405267925,120.61
61dd2edb2e45720017e2baed,CYBERNAUTICA s.r.o.,843.2964326677725,120.47
68ef7a302fef766b2dabe5ba,United Developers Infotech,839.2234480669731,119.89
5cf91bdd9f68a00018aff6a4,Casualino JSC,835.8480098570769,119.41
67ff5ad8f615890011041630,Surf Safe Network Ltd,833.4147227331671,119.06
647ff0023e870a001496c6fd,LongSuo,833.1981906230935,119.03
62cd1cd5cff397001bf3d92f,Gambi,828.270538,118.32
5b029b156349913608cfbaf4,Haegin,827.2785691628349,118.18
63a9d6d5b6b7de00144e1e70,Oreon Studios,826.8427251051835,118.12
561e8d926b8d90f61a000271,Digitalmoka Srl,826.6123490776612,118.09
698ae5aa3c4933f76fada31d,Kaspre Invest OU,826.0408238220531,118.01
569c80398f8881a873000009,HoneydewGames,824.5542438251945,117.79
617a496690a8700017abf898,iZhiChun Limited,820.8643343616702,117.27
5db337f9eeb0330017bf4545,"PSafe Technology, Inc.",817.4560503144305,116.78
64d4a6b0cca9af0011ff0973,Evrika Games LLC-FZ,816.072758233066,116.58
578e11002c28f57c23000072,playus soft,815.4390536778458,116.49
64e35cee9304b7001156892d,Livantis GmbH,813.3829667345345,116.2
5bf2a069ad971c7c4dfb5970,"Geisha Tokyo, Inc.",811.4019974000967,115.91
698a3b4deea67583ba0bab2c,App Consultar Processos,810.715978168387,115.82
647062387df05c001149cbc0,VLA Soft,808.2074676387873,115.46
6728b1173fa40700118b742e,CODEJOY TECHNOLOGY LIMITED,808.0461467035414,115.44
561e8d936b8d90f61a000c35,Deca Games,807.5761901118592,115.37
6487c1a0715fba00112e76b4,Massivegaming,805.8298713716205,115.12
561e8d976b8d90f61a004408,PLARIUM Global Ltd.,803.5789828798322,114.8
65e527c817069f0011a3432f,Cpenio Inc,801.4015095380053,114.49
655492fc5942160011caee15,HONG KONG BIGJOY TECHNOLOGY LIMITED,795.7557364619763,113.68
5eecaeaded99620015f97c0c,Maglab Oyun Teknolojileri Bilişim Yazılım Tasarım Yay. Tic. A.Ş,794.9932744670002,113.57
5e44e4f3b9a2ae0017d2f716,MAXIMAL MERIT LIMITED,794.5914414196218,113.51
644fa71f1aec7f0014e1df16,Teslatech,794.3954077457727,113.49
6a05666c50f30477136fa0ee,PREIR IOS,793.08492785639,113.3
66f251bc6f113e0011999531,Hecorat,792.5296569074112,113.22
6255696ee4b70c001810bb39,JRustonApps,790.2142582346955,112.89
668f68cc7c55ea0011aa74f3,Exorium Limited,789.868807478519,112.84
685d2c04f000940011f6c716,X Gaming Lab FZ LLC,788.7536890003422,112.68
68012feef615890011042b49,Thanh Android Apps,783.4641548812497,111.92
65d8468d95c34900110cce89,Yes366,783.2785700973885,111.9
65fae3945e79b800114a4873,Mage Games,776.624261826363,110.95
687e0a5a0bfb8000118925c8,Beastie Team,775.6497482555296,110.81
65b7344adc68e70011e19fb4,Rebel Alpha,774.4361328455703,110.63
5f311b5ff52f8e001b9ce84e,Sunday GmbH,774.2089551317669,110.6
58801ed32653bc6f3c0003d1,武汉哈乐沃德网络科技有限公司,769.740063,109.96
5df83f619b72ee0018762f32,Netmarble Corporation,768.6278408333874,109.8
64c77bc2cca9af0011fe4ac9,GenZGames,768.2562761070296,109.75
66bdd41f356ea40011a939f3,Jet Games FZ-LLC,768.0441275875684,109.72
627b8d44fd2a9200194298f2,IDSIGames,768.0656084556637,109.72
5ba1c5540d9c5a30588615fa,BlowFire,766.7363868895013,109.53
67ae94a23635740011a9cca4,BAROWS Inc,766.1724326641151,109.45
69fdd9b188a322f2159db1b2,Cloudpop Yazilim Limited Sirketi,765.89623243428,109.41
66bce5df356ea40011a931bb,Koigon Interactive SL,761.6701648346857,108.81
685cdd5f892f9d0011d798f8,Secure Socket Inc,761.4268350587458,108.78
59f0c727604da1913e004ab3,EnsenaSoft,761.49,108.78
691c0abff84dffcb57086572,"Nudge Healthcare Co, Ltd",758.1725462057191,108.31
682b09204650cf0011826b68,S2soft Infotech,757.6315415158422,108.23
64477d428c17ba0013bd87c9,SHROUD TECH LIMITED,756.5136887135611,108.07
637edc69664c1a001bb36e2d,CRATER PTE LTD,756.3825005420617,108.05
6285c40d37fa10001b5f0ef4,3BFinance,756.0286816636792,108.0
5d5d816a9270cc00125e238b,textPlus,754.9177725795761,107.85
561e8d976b8d90f61a004596,R7DEVELOPERS MARKETING LTDA EPP,754.2981172061443,107.76
6781380d3b9ea20011276b02,MorTosbaa,753.8845949991833,107.7
59f2b4f03ee960715800465d,蜂鸟于飞,752.4121004383155,107.49
67bede65cc8ae200116e5033,香港掌阅科技有限公司,748.581338438075,106.94
561e8d936b8d90f61a000de2,Huuuge Global Limited,746.5275982909457,106.65
596fe98fec2203b65e001e02,Invogue Technologies – F.Z.E,743.3898288680605,106.2
60f830a396c41f0010cf0ee1,Classic Card Games Limited,741.5910664533153,105.94
65d34294444f8f0011415ebd,SocialChain Inc.,739.6843498112778,105.67
67dbe5dd013400001150d763,SaSCorp,738.4658076727894,105.5
626a4350d1590a0018646df5,DreamLoft,737.1578448333325,105.31
676d5f4cdedcad00113d2619,Hotseller,734.363596807303,104.91
60065465ce699200154a558c,REVE Systems LTD,733.8858470169951,104.84
655c824f5942160011cb564e,Funcell Games,731.1515433718707,104.45
561e8d936b8d90f61a000884,Distinctive Developments LTD,730.6881357638986,104.38
673c7655cbbd66001126c0d9,6 Minutes Media,730.0096015957578,104.29
66b01e977c55ea0011ab72de,Shueisha,729.2302240163955,104.18
564212bd8340a4974a00003a,Tilting Point Media,727.9214720418606,103.99
61aef5e0f0949f0017744209,福州元燕网络科技有限公司,727.5888464818951,103.94
640b33ae1535c70014f4c695,Costaw,725.8120255562994,103.69
61e7c6742380520017734426,DREAMFUN PTE. LTD.,725.143172432837,103.59
689c7f6554fd0c5e2813872c,Srishta Technology Private Limited,724.556769224909,103.51
5a204d66da975d2f1e000ab6,Ludum LLC,722.6811431009619,103.24
698d0c9eeea67583ba0bdb5c,Best Ringtones Apps Inc,722.0139379809914,103.14
677d2351c2f6a10011ac03da,Gryphon Games UG (haftungsbeschränk,719.9804041842825,102.85
561e8d946b8d90f61a00225f,Codigames SL,719.7601002962393,102.82
6613c38588bc89001110cfab,SHANGYOU INTERACTIVE ENTERTAINMENT,718.8857827725951,102.7
6306e20c5d6c41001bca66c9,Lor-game Limited,718.4697731579472,102.64
62fb8723aaa3f3001b08a69c,Workerbee,716.9242228337741,102.42
69159c61183f5b55a8855e93,Kitomy Limited,716.7461465246815,102.39
664c5d34c251570011603031,Matechmobile,716.0980160751304,102.3
686f9810011cda00111774a9,New Sophon Technology Limited,716.0022743412717,102.29
63e071637217d60014c3e0d2,Neptune Network,712.8053466603004,101.83
561e8d976b8d90f61a003c24,PuzzleNation,711.5496657604061,101.65
61a749a217f2e900170fb98e,Fansipan limited,711.4912528824145,101.64
693a5639192ce0aadaecee51,NONE,710.2170930795215,101.46
672b6fda3fa40700118b91ea,puzzle games studio,707.0611172887232,101.01
641186ba08805b00144eb8bd,Panthera JSC,707.0692113625612,101.01
575e61a63da1072d7c0000d5,CloudConnect Inc.,706.9154819158117,100.99
597ffbfded1245b077001749,PNIX,706.918852318409,100.99
671218d26173e700110b96c1,Lin Lixia,705.6911641990265,100.81
561e8d976b8d90f61a0044dc,b-interaktive GmbH,705.2910077811248,100.76
62d681ba4b2125001b0a0e6e,成都巴布互动科技有限公司,704.4648156826556,100.64
68c77c712149a3a30e5d491e,Ying Technology Limited,704.0806758252318,100.58
6a1d51274bca6570e1167b10,TAFROLOGYA LTD,704.0034583680995,100.57
6761744f1d62100011606471,Airoclip,703.7420988516271,100.53
69b605174c0d69d44ce566b9,Trending fm Inc,702.945948,100.42
66d03ee46f113e0011988b4d,Ömer Sina Ceylan,702.7078075082385,100.39
65f178abaf81650011345f2f,LINKSURE NETWORK HOLDING PTE LIMIT,700.7482411093715,100.11
