account_id,blocked_categories
691300ff50bffb2bb3a10d66,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
60afcdd4407e6d0018810836,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-9""]"
6264fcbf56d5fd0011a66a2e,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-9""]"
5c4698f387314c74d39455da,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
614d6b2d47bd8d00170030ca,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
67af94af2d6d8a00115f77e7,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
5b513c3a8050575da717f52a,"[""V1-10"", ""V1-11"", ""V1-12"", ""V1-14"", ""V1-2""]"
64fece6f27f7020011a8b65f,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
6140b93df325530017ebcca3,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-3"", ""V1-4"", ""V1-5"", ""V1-6"", ""V1-7"", ""V1-9""]"
649dcc52cc1081001190a228,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
60c71d9d6b22ac0017d0bca4,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-3"", ""V1-4"", ""V1-5"", ""V1-6"", ""V1-7"", ""V1-9"", ""V2-1"", ""V2-13"", ""V2-14"", ""V2-16"", ""V2-18"", ""V2-21"", ""V2-3""]"
606b29ab14eb890015bd2f01,"[""V1-1"", ""V1-10"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-9""]"
6915398050bffb2bb3a12605,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
680b0906f615890011048c59,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
561e8d936b8d90f61a000c29,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-6"", ""V1-9""]"
645382d9ff6cc5001440b5a1,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
695dd01f2334b471dc1dec59,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
63d229657d9fc60014b1afdf,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-9""]"
61a48b142787820017b43e27,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
6093fd75b33a50001533d418,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9"", ""V2-2""]"
684804f4806ba900114788aa,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
67347bc8d694410011b7e2ef,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
56cff4d39deefe246000001d,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-9""]"
5c2e46140360b14200b6259c,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-9""]"
68b95a589a39b4828a65a39e,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
695f2ae70199fcad0553cb4d,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
6582b6cb32ddea0011e06caf,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
6422c3cb80513f00143dca6e,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
5de9e38ecca8210018d5923b,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-9""]"
680ef700e2291a001165c3eb,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-6"", ""V1-7"", ""V1-9"", ""V2-10"", ""V2-11"", ""V2-13"", ""V2-16"", ""V2-2"", ""V2-3"", ""V2-9""]"
67b440da04718500114423f1,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
6096c425afa24b0015e74f6f,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
653b61bc1f514a0011d4160d,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
65d8443ea3d8e1001192a39d,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
6489be1351d9b2001171762b,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
68cd1ed00f90835398be25f1,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
5fb606d23069cd0015df7a85,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-9""]"
6486da2ba6bfa20014cb5d31,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
69930b23eea67583ba0c3092,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
65e71ba517069f0011a36cfa,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-6"", ""V1-7"", ""V1-9"", ""V2-16"", ""V2-21"", ""V2-3""]"
561e8d956b8d90f61a0030cf,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-6"", ""V1-9"", ""V2-13"", ""V2-16""]"
561e8d976b8d90f61a0045d9,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-9""]"
69834b2ea3ac73e99b7077db,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-6"", ""V1-7"", ""V1-9"", ""V2-16""]"
629d92e3affdb4001b645f5a,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-7"", ""V1-9""]"
5b4f0f700aa32c4f543a8b82,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-9""]"
65b10d6ad5f847001168a1ea,"[""V1-1"", ""V1-10"", ""V1-11"", ""V1-12"", ""V1-13"", ""V1-14"", ""V1-2"", ""V1-4"", ""V1-5"", ""V1-9""]"
