domain,rtb_account_id,country,network_spend_7d,network_daily_spend,route_key
mgmplus.com,66cde67e3db5f70011e66c74,GB,4213.877530000007,601.9825,"('mgmplus.com', '66cde67e3db5f70011e66c74', 'GB')"
bwin.es,60770b778d0e4a0015f20ea9,ES,4213.71788465001,601.9597,"('bwin.es', '60770b778d0e4a0015f20ea9', 'ES')"
emag.ro,645a4ac71263430014fc0a33,RO,4211.9663424126165,601.7095,"('emag.ro', '645a4ac71263430014fc0a33', 'RO')"
bidease.com,618a29d9ef3f360017e9acca,ZA,4201.59891613955,600.2284,"('bidease.com', '618a29d9ef3f360017e9acca', 'ZA')"
playvalve.com,60bdc983a982ad0017edb6f7,US,4192.427817775007,598.9183,"('playvalve.com', '60bdc983a982ad0017edb6f7', 'US')"
tv.kukufm.com,5f9b336ea3b86126bbdb3aa1,IN,4186.622910742499,598.089,"('tv.kukufm.com', '5f9b336ea3b86126bbdb3aa1', 'IN')"
global.e.mi.com,63217c5d436480001cd32ae4,IT,4185.475872226044,597.9251,"('global.e.mi.com', '63217c5d436480001cd32ae4', 'IT')"
br.shopee.com,5caf77f1e04ca66a2d4bcd7c,BR,4185.155712850009,597.8794,"('br.shopee.com', '5caf77f1e04ca66a2d4bcd7c', 'BR')"
gu55.my,65b7e5c3d5f847001169024b,BR,4183.971759309076,597.7103,"('gu55.my', '65b7e5c3d5f847001169024b', 'BR')"
yandex.ru,6526e0feb1392d001124df7d,RU,4175.8696328074675,596.5528,"('yandex.ru', '6526e0feb1392d001124df7d', 'RU')"
latamairlines.com,645a4ac71263430014fc0a33,BR,4172.860604446616,596.1229,"('latamairlines.com', '645a4ac71263430014fc0a33', 'BR')"
clearskindreams.site,5caf77f1e04ca66a2d4bcd7c,JP,4166.056945789996,595.151,"('clearskindreams.site', '5caf77f1e04ca66a2d4bcd7c', 'JP')"
poly-casino.com,5bc0e10e25c7d7796ebe8fc0,US,4162.566697999983,594.6524,"('poly-casino.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
instagram.com,5bc0e10e25c7d7796ebe8fc0,US,4158.984901000006,594.1407,"('instagram.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
phantom.com,5f6413c9612b1a0015099993,US,4153.884212094663,593.412,"('phantom.com', '5f6413c9612b1a0015099993', 'US')"
goldapple.ru,618a29d9ef3f360017e9acca,RU,4151.425903260032,593.0608,"('goldapple.ru', '618a29d9ef3f360017e9acca', 'RU')"
linkedin.com,602442ef9f0893001526406b,IN,4147.194150238023,592.4563,"('linkedin.com', '602442ef9f0893001526406b', 'IN')"
temu.com,618a29d9ef3f360017e9acca,PH,4145.351991587483,592.1931,"('temu.com', '618a29d9ef3f360017e9acca', 'PH')"
googll.store,5f6413c9612b1a0015099993,BD,4144.726121561138,592.1037,"('googll.store', '5f6413c9612b1a0015099993', 'BD')"
xm.com,5f6413c9612b1a0015099993,MA,4135.501934648885,590.786,"('xm.com', '5f6413c9612b1a0015099993', 'MA')"
esim.holafly.com,5f6413c9612b1a0015099993,AT,4132.814013482719,590.402,"('esim.holafly.com', '5f6413c9612b1a0015099993', 'AT')"
temu.com,5fffe796e4fa2100156e364a,AE,4131.984362903855,590.2835,"('temu.com', '5fffe796e4fa2100156e364a', 'AE')"
revolut.com,5f6413c9612b1a0015099993,DK,4127.571443077448,589.6531,"('revolut.com', '5f6413c9612b1a0015099993', 'DK')"
clinique.com,67f579a965660600111030c2,US,4127.56319999999,589.6519,"('clinique.com', '67f579a965660600111030c2', 'US')"
c6bank.com.br,5f6413c9612b1a0015099993,BR,4121.50652089447,588.7866,"('c6bank.com.br', '5f6413c9612b1a0015099993', 'BR')"
perplexity.ai,5bc0e10e25c7d7796ebe8fc0,US,4113.028234999999,587.5755,"('perplexity.ai', '5bc0e10e25c7d7796ebe8fc0', 'US')"
therewardinglocker2.com,5fdbcb6754719a0015122725,US,4108.724165339969,586.9606,"('therewardinglocker2.com', '5fdbcb6754719a0015122725', 'US')"
6566176181,5bc0e10e25c7d7796ebe8fc0,US,4108.64258599999,586.9489,"('6566176181', '5bc0e10e25c7d7796ebe8fc0', 'US')"
temu.com,61e94b2bc6dbdc0017ea3870,MX,4102.634478713457,586.0906,"('temu.com', '61e94b2bc6dbdc0017ea3870', 'MX')"
bigo.tv,5f6413c9612b1a0015099993,SA,4102.312726056005,586.0447,"('bigo.tv', '5f6413c9612b1a0015099993', 'SA')"
mixbook.com,5f6413c9612b1a0015099993,US,4099.66827247771,585.6669,"('mixbook.com', '5f6413c9612b1a0015099993', 'US')"
global.e.mi.com,63217c5d436480001cd32ae4,MY,4088.092376578362,584.0132,"('global.e.mi.com', '63217c5d436480001cd32ae4', 'MY')"
okex.com,5f6413c9612b1a0015099993,KR,4083.4715303919875,583.3531,"('okex.com', '5f6413c9612b1a0015099993', 'KR')"
tiktok.com,5e89fcef428f870016d9e994,PH,4076.9259302900055,582.418,"('tiktok.com', '5e89fcef428f870016d9e994', 'PH')"
com.mergegame.icookie,5f6413c9612b1a0015099993,JP,4076.3796987141022,582.34,"('com.mergegame.icookie', '5f6413c9612b1a0015099993', 'JP')"
grand.gs,60770b778d0e4a0015f20ea9,US,4076.2646261300033,582.3235,"('grand.gs', '60770b778d0e4a0015f20ea9', 'US')"
cyphergames.com,5f6413c9612b1a0015099993,JP,4073.497573930843,581.9282,"('cyphergames.com', '5f6413c9612b1a0015099993', 'JP')"
ajio.com,645a4ac71263430014fc0a33,IN,4068.6189605661025,581.2313,"('ajio.com', '645a4ac71263430014fc0a33', 'IN')"
king.com,5f6413c9612b1a0015099993,TH,4068.496212985565,581.2137,"('king.com', '5f6413c9612b1a0015099993', 'TH')"
mexc.com,5f6413c9612b1a0015099993,PK,4053.2169079998366,579.031,"('mexc.com', '5f6413c9612b1a0015099993', 'PK')"
koboiku.click,65b7e5c3d5f847001169024b,ID,4042.168859503368,577.4527,"('koboiku.click', '65b7e5c3d5f847001169024b', 'ID')"
bacanaplay.com,5f6413c9612b1a0015099993,PT,4041.118956913747,577.3027,"('bacanaplay.com', '5f6413c9612b1a0015099993', 'PT')"
play.cewdf.xyz,5f6413c9612b1a0015099993,IN,4036.5758773116786,576.6537,"('play.cewdf.xyz', '5f6413c9612b1a0015099993', 'IN')"
rainbow1.xyz,5f6413c9612b1a0015099993,MM,4033.37728741875,576.1968,"('rainbow1.xyz', '5f6413c9612b1a0015099993', 'MM')"
learnings.ai,60bdc983a982ad0017edb6f7,US,4031.8408231860076,575.9773,"('learnings.ai', '60bdc983a982ad0017edb6f7', 'US')"
linkedin.com,602442ef9f0893001526406b,GB,4030.9932419450056,575.8562,"('linkedin.com', '602442ef9f0893001526406b', 'GB')"
activision.com,5bc0e10e25c7d7796ebe8fc0,CO,4024.3361840000143,574.9052,"('activision.com', '5bc0e10e25c7d7796ebe8fc0', 'CO')"
casino.nj.betmgm.com,5bc0e10e25c7d7796ebe8fc0,US,4017.7531779999995,573.9647,"('casino.nj.betmgm.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
melbet.com,5f6413c9612b1a0015099993,IQ,4014.6065698892517,573.5152,"('melbet.com', '5f6413c9612b1a0015099993', 'IQ')"
googll.store,5f6413c9612b1a0015099993,PH,4013.3399891602903,573.3343,"('googll.store', '5f6413c9612b1a0015099993', 'PH')"
pg.com,67f579a965660600111030c2,US,4002.747300000003,571.821,"('pg.com', '67f579a965660600111030c2', 'US')"
lego.us,6391345e690bb000176c1058,US,4002.0412000000197,571.7202,"('lego.us', '6391345e690bb000176c1058', 'US')"
superplay.co,5f6413c9612b1a0015099993,US,4000.7541540477337,571.5363,"('superplay.co', '5f6413c9612b1a0015099993', 'US')"
papaya.com,64c165a37c1dd00011cb65f1,US,3999.537386669985,571.3625,"('papaya.com', '64c165a37c1dd00011cb65f1', 'US')"
okx.com,5f6413c9612b1a0015099993,CN,3998.705735854341,571.2437,"('okx.com', '5f6413c9612b1a0015099993', 'CN')"
falabella.com.co,645a4ac71263430014fc0a33,CO,3988.203595684709,569.7434,"('falabella.com.co', '645a4ac71263430014fc0a33', 'CO')"
hungrystudio.com,5f6413c9612b1a0015099993,CA,3985.6096255480597,569.3728,"('hungrystudio.com', '5f6413c9612b1a0015099993', 'CA')"
temu.com,5fffe796e4fa2100156e364a,GB,3979.314225528574,568.4735,"('temu.com', '5fffe796e4fa2100156e364a', 'GB')"
it-trendex.com,5f6413c9612b1a0015099993,IN,3977.7439839315166,568.2491,"('it-trendex.com', '5f6413c9612b1a0015099993', 'IN')"
corp.supercent.io,5f6413c9612b1a0015099993,US,3972.8430868235755,567.549,"('corp.supercent.io', '5f6413c9612b1a0015099993', 'US')"
magnit.ru,644fff26ff6cc5001440892f,RU,3971.219270255996,567.317,"('magnit.ru', '644fff26ff6cc5001440892f', 'RU')"
indshoping.com,5f6413c9612b1a0015099993,IN,3967.670945233698,566.8101,"('indshoping.com', '5f6413c9612b1a0015099993', 'IN')"
lottoland.co.uk,5f6413c9612b1a0015099993,GB,3966.9043641185476,566.7006,"('lottoland.co.uk', '5f6413c9612b1a0015099993', 'GB')"
gu55.vip,65b7e5c3d5f847001169024b,BR,3965.4504210121117,566.4929,"('gu55.vip', '65b7e5c3d5f847001169024b', 'BR')"
track.linknexapro.com,6135c233b2f85d001747c3d2,DE,3965.3133527596888,566.4733,"('track.linknexapro.com', '6135c233b2f85d001747c3d2', 'DE')"
it-trendex.com,5f6413c9612b1a0015099993,CM,3959.2592317075696,565.6085,"('it-trendex.com', '5f6413c9612b1a0015099993', 'CM')"
americangirl.com,6391345e690bb000176c1058,US,3957.1565781800005,565.3081,"('americangirl.com', '6391345e690bb000176c1058', 'US')"
uber.com,649482d5cec8d700113d2881,GB,3957.026985771987,565.2896,"('uber.com', '649482d5cec8d700113d2881', 'GB')"
supercell.net,5f6413c9612b1a0015099993,FR,3954.0279598721772,564.8611,"('supercell.net', '5f6413c9612b1a0015099993', 'FR')"
rovio.com,5fbc06efdcdfdb0015dda411,US,3946.2743683000062,563.7535,"('rovio.com', '5fbc06efdcdfdb0015dda411', 'US')"
binance.com,5f6413c9612b1a0015099993,TR,3935.306740345686,562.1867,"('binance.com', '5f6413c9612b1a0015099993', 'TR')"
melbet.com,5f6413c9612b1a0015099993,MR,3929.8068636574953,561.401,"('melbet.com', '5f6413c9612b1a0015099993', 'MR')"
coupang.com.tw,5e8e56f8fc8d4200150b3c16,TW,3929.6006184229536,561.3715,"('coupang.com.tw', '5e8e56f8fc8d4200150b3c16', 'TW')"
0494984.com,5f6413c9612b1a0015099993,MM,3922.7531002659275,560.3933,"('0494984.com', '5f6413c9612b1a0015099993', 'MM')"
goplaycom.com,5f6413c9612b1a0015099993,IN,3921.3982564673856,560.1998,"('goplaycom.com', '5f6413c9612b1a0015099993', 'IN')"
temu.com,67055dc40f05bd0011e279ae,MD,3918.439974864114,559.7771,"('temu.com', '67055dc40f05bd0011e279ae', 'MD')"
loomgames.com,5f6413c9612b1a0015099993,DE,3912.6829865190316,558.9547,"('loomgames.com', '5f6413c9612b1a0015099993', 'DE')"
temu.com,61e94b2bc6dbdc0017ea3870,CO,3910.731883959718,558.676,"('temu.com', '61e94b2bc6dbdc0017ea3870', 'CO')"
tiktok.com,5bc0e10e25c7d7796ebe8fc0,MX,3910.2825110000063,558.6118,"('tiktok.com', '5bc0e10e25c7d7796ebe8fc0', 'MX')"
booking.com,5f6413c9612b1a0015099993,BE,3908.3184716226215,558.3312,"('booking.com', '5f6413c9612b1a0015099993', 'BE')"
googll.store,5f6413c9612b1a0015099993,BO,3902.4006499740117,557.4858,"('googll.store', '5f6413c9612b1a0015099993', 'BO')"
bravestars.com,60bdc983a982ad0017edb6f7,US,3898.5731727770044,556.939,"('bravestars.com', '60bdc983a982ad0017edb6f7', 'US')"
marathonbet.ru,5f6413c9612b1a0015099993,RU,3894.4141511371454,556.3449,"('marathonbet.ru', '5f6413c9612b1a0015099993', 'RU')"
revolve.com,645a4ac71263430014fc0a33,US,3889.826187333646,555.6895,"('revolve.com', '645a4ac71263430014fc0a33', 'US')"
freecash.com,5f6413c9612b1a0015099993,AU,3886.4904681512166,555.2129,"('freecash.com', '5f6413c9612b1a0015099993', 'AU')"
esupplements.com,67f579a965660600111030c2,US,3877.2347799999898,553.8907,"('esupplements.com', '67f579a965660600111030c2', 'US')"
temu.com,67055dc40f05bd0011e279ae,AT,3874.9181522250296,553.5597,"('temu.com', '67055dc40f05bd0011e279ae', 'AT')"
raidshadowlegends.com,5e150c8b5fd7df7b642140df,US,3873.8451287544663,553.4064,"('raidshadowlegends.com', '5e150c8b5fd7df7b642140df', 'US')"
temu.com,5fffe796e4fa2100156e364a,US,3873.7543546895986,553.3935,"('temu.com', '5fffe796e4fa2100156e364a', 'US')"
fon.bet,60770b778d0e4a0015f20ea9,RU,3867.2893768099952,552.4699,"('fon.bet', '60770b778d0e4a0015f20ea9', 'RU')"
capcut.com,5bc0e10e25c7d7796ebe8fc0,US,3855.2073870000004,550.7439,"('capcut.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
global.app.mi.com,6135c233b2f85d001747c3d2,RU,3853.03456025133,550.4335,"('global.app.mi.com', '6135c233b2f85d001747c3d2', 'RU')"
temu.com,67055dc40f05bd0011e279ae,MA,3845.8767562646026,549.411,"('temu.com', '67055dc40f05bd0011e279ae', 'MA')"
scopely.com,60c86e9b217f2400175cfe6b,US,3837.3114510000123,548.1874,"('scopely.com', '60c86e9b217f2400175cfe6b', 'US')"
draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,3834.2685029999984,547.7526,"('draftkings.com', '5bc0e10e25c7d7796ebe8fc0', 'CA')"
mico.com,5f6413c9612b1a0015099993,IL,3824.1425630463164,546.3061,"('mico.com', '5f6413c9612b1a0015099993', 'IL')"
roletapixx.io,65b7e5c3d5f847001169024b,BR,3823.1393093067077,546.1628,"('roletapixx.io', '65b7e5c3d5f847001169024b', 'BR')"
temu.com,5f6413c9612b1a0015099993,GT,3813.1799811681976,544.74,"('temu.com', '5f6413c9612b1a0015099993', 'GT')"
wolt.com,5e8e56f8fc8d4200150b3c16,DE,3811.755448906297,544.5365,"('wolt.com', '5e8e56f8fc8d4200150b3c16', 'DE')"
novig.com,5f6413c9612b1a0015099993,US,3807.7854952182397,543.9694,"('novig.com', '5f6413c9612b1a0015099993', 'US')"
googll.store,5f6413c9612b1a0015099993,UZ,3801.1535966211914,543.0219,"('googll.store', '5f6413c9612b1a0015099993', 'UZ')"
shopee.co.th,61dba28ceabd16001728ae11,TH,3799.0954339000086,542.7279,"('shopee.co.th', '61dba28ceabd16001728ae11', 'TH')"
shopify.com,5f6413c9612b1a0015099993,US,3791.155125850789,541.5936,"('shopify.com', '5f6413c9612b1a0015099993', 'US')"
getyourguide.com,645a4ac71263430014fc0a33,US,3790.974362937654,541.5678,"('getyourguide.com', '645a4ac71263430014fc0a33', 'US')"
helenoftroy.com,66e46b7a0f05bd0011e180e6,US,3784.005503230007,540.5722,"('helenoftroy.com', '66e46b7a0f05bd0011e180e6', 'US')"
pokerstars.com,5f6413c9612b1a0015099993,CA,3779.010425728855,539.8586,"('pokerstars.com', '5f6413c9612b1a0015099993', 'CA')"
linkedin.com,60bdc983a982ad0017edb6f7,US,3778.2837286920026,539.7548,"('linkedin.com', '60bdc983a982ad0017edb6f7', 'US')"
tiktok.com,5f6413c9612b1a0015099993,PE,3766.4853203061393,538.0693,"('tiktok.com', '5f6413c9612b1a0015099993', 'PE')"
duracell.com,66e46b7a0f05bd0011e180e6,US,3763.1391500170025,537.5913,"('duracell.com', '66e46b7a0f05bd0011e180e6', 'US')"
knivesout.jp,5caf77f1e04ca66a2d4bcd7c,JP,3757.9228739999967,536.8461,"('knivesout.jp', '5caf77f1e04ca66a2d4bcd7c', 'JP')"
com.newleaf,5f6413c9612b1a0015099993,US,3753.1432456226494,536.1633,"('com.newleaf', '5f6413c9612b1a0015099993', 'US')"
higame.com.vn,60bdc983a982ad0017edb6f7,US,3749.860255795003,535.6943,"('higame.com.vn', '60bdc983a982ad0017edb6f7', 'US')"
farfetch.com,5f6413c9612b1a0015099993,MX,3741.602116019676,534.5146,"('farfetch.com', '5f6413c9612b1a0015099993', 'MX')"
rakuten.co.jp,61e94b2bc6dbdc0017ea3870,JP,3740.9943758370723,534.4278,"('rakuten.co.jp', '61e94b2bc6dbdc0017ea3870', 'JP')"
com.wudi,5f6413c9612b1a0015099993,SA,3735.6280699471176,533.6612,"('com.wudi', '5f6413c9612b1a0015099993', 'SA')"
axlebolt.com,60770b778d0e4a0015f20ea9,RU,3730.4929298100014,532.9276,"('axlebolt.com', '60770b778d0e4a0015f20ea9', 'RU')"
scopely.com,5f9b336ea3b86126bbdb3aa1,US,3724.015824954992,532.0023,"('scopely.com', '5f9b336ea3b86126bbdb3aa1', 'US')"
mico.com,5f6413c9612b1a0015099993,SY,3718.1402276844674,531.1629,"('mico.com', '5f6413c9612b1a0015099993', 'SY')"
com.wudi,5f6413c9612b1a0015099993,GB,3713.405912209687,530.4866,"('com.wudi', '5f6413c9612b1a0015099993', 'GB')"
app-central.com,60bdc983a982ad0017edb6f7,BR,3712.1402703599983,530.3058,"('app-central.com', '60bdc983a982ad0017edb6f7', 'BR')"
tripledotstudios.com,5bc0e10e25c7d7796ebe8fc0,US,3711.9489130000106,530.2784,"('tripledotstudios.com', '5bc0e10e25c7d7796ebe8fc0', 'US')"
nianticlabs.com,5f6413c9612b1a0015099993,MY,3702.180269350858,528.8829,"('nianticlabs.com', '5f6413c9612b1a0015099993', 'MY')"
tiktok.com,5f6413c9612b1a0015099993,AR,3698.3886918626736,528.3412,"('tiktok.com', '5f6413c9612b1a0015099993', 'AR')"
shopee.co.id,5f6413c9612b1a0015099993,ID,3692.6361954774584,527.5195,"('shopee.co.id', '5f6413c9612b1a0015099993', 'ID')"
blinkit.com,645a4ac71263430014fc0a33,IN,3689.821904840843,527.1174,"('blinkit.com', '645a4ac71263430014fc0a33', 'IN')"
sportybet.com,5bc0e10e25c7d7796ebe8fc0,GH,3688.199260999999,526.8856,"('sportybet.com', '5bc0e10e25c7d7796ebe8fc0', 'GH')"
eobuwie.com.pl,645a4ac71263430014fc0a33,PL,3681.8252199153753,525.975,"('eobuwie.com.pl', '645a4ac71263430014fc0a33', 'PL')"
merrickpetcare.com,66e46b7a0f05bd0011e180e6,US,3675.3621965300085,525.0517,"('merrickpetcare.com', '66e46b7a0f05bd0011e180e6', 'US')"
melbet.com,5f6413c9612b1a0015099993,MA,3674.0271862302407,524.861,"('melbet.com', '5f6413c9612b1a0015099993', 'MA')"
temu.com,618a29d9ef3f360017e9acca,BH,3671.040813409136,524.4344,"('temu.com', '618a29d9ef3f360017e9acca', 'BH')"
rynatcapital.com,5bc0e10e25c7d7796ebe8fc0,DE,3659.637023999985,522.8053,"('rynatcapital.com', '5bc0e10e25c7d7796ebe8fc0', 'DE')"
uber.com,561e8d936b8d90f61a000d2f,CA,3658.1265151009393,522.5895,"('uber.com', '561e8d936b8d90f61a000d2f', 'CA')"
tiktok.com,5e56893e6c71d40018de3ad1,PH,3654.795150300921,522.1136,"('tiktok.com', '5e56893e6c71d40018de3ad1', 'PH')"
beymen.com,645a4ac71263430014fc0a33,TR,3651.4774076757562,521.6396,"('beymen.com', '645a4ac71263430014fc0a33', 'TR')"
foodpanda.hk,645a4ac71263430014fc0a33,HK,3651.3238809885847,521.6177,"('foodpanda.hk', '645a4ac71263430014fc0a33', 'HK')"
amazon.com,66cde67e3db5f70011e66c74,ES,3651.1990899999996,521.5999,"('amazon.com', '66cde67e3db5f70011e66c74', 'ES')"
ldfcorp.com,5bc0e10e25c7d7796ebe8fc0,JP,3651.069847000008,521.5814,"('ldfcorp.com', '5bc0e10e25c7d7796ebe8fc0', 'JP')"
actionfit.kr,5f6413c9612b1a0015099993,JP,3645.5483233547907,520.7926,"('actionfit.kr', '5f6413c9612b1a0015099993', 'JP')"
temu.com,615ff7aacf8ca30017d834ea,AE,3634.861437599987,519.2659,"('temu.com', '615ff7aacf8ca30017d834ea', 'AE')"
temu.com,67055dc40f05bd0011e279ae,GE,3633.4282642989992,519.0612,"('temu.com', '67055dc40f05bd0011e279ae', 'GE')"
cyphergames.com,5f6413c9612b1a0015099993,GB,3632.9789976150546,518.997,"('cyphergames.com', '5f6413c9612b1a0015099993', 'GB')"
zynga.com,60bdc983a982ad0017edb6f7,US,3632.7611684820085,518.9659,"('zynga.com', '60bdc983a982ad0017edb6f7', 'US')"
dreamgames.com,60bdc983a982ad0017edb6f7,DE,3630.128187096007,518.5897,"('dreamgames.com', '60bdc983a982ad0017edb6f7', 'DE')"
candycrushsaga.com,5fbc06efdcdfdb0015dda411,US,3625.783119999992,517.969,"('candycrushsaga.com', '5fbc06efdcdfdb0015dda411', 'US')"
nianticlabs.com,5f6413c9612b1a0015099993,NO,3622.6596554810903,517.5228,"('nianticlabs.com', '5f6413c9612b1a0015099993', 'NO')"
playdemic.com,5f6413c9612b1a0015099993,GB,3618.5027488803516,516.929,"('playdemic.com', '5f6413c9612b1a0015099993', 'GB')"
tp02ej.com,5caf77f1e04ca66a2d4bcd7c,BR,3615.7890293699934,516.5413,"('tp02ej.com', '5caf77f1e04ca66a2d4bcd7c', 'BR')"
freecash.com,5f6413c9612b1a0015099993,IT,3613.7520181668942,516.2503,"('freecash.com', '5f6413c9612b1a0015099993', 'IT')"
supercell.com,5f6413c9612b1a0015099993,TR,3610.763443176467,515.8233,"('supercell.com', '5f6413c9612b1a0015099993', 'TR')"
moonactive.com,60c86e9b217f2400175cfe6b,US,3596.94174600001,513.8488,"('moonactive.com', '60c86e9b217f2400175cfe6b', 'US')"
didiglobal.com,5f6413c9612b1a0015099993,MX,3593.1178604723486,513.3026,"('didiglobal.com', '5f6413c9612b1a0015099993', 'MX')"
temu.com,618a29d9ef3f360017e9acca,NO,3589.2345929639573,512.7478,"('temu.com', '618a29d9ef3f360017e9acca', 'NO')"
grammarly.com,5f6413c9612b1a0015099993,GB,3589.2177803472046,512.7454,"('grammarly.com', '5f6413c9612b1a0015099993', 'GB')"
letsplayuno.com,5f6413c9612b1a0015099993,US,3587.6840736028153,512.5263,"('letsplayuno.com', '5f6413c9612b1a0015099993', 'US')"
dreamgames.com,5f6413c9612b1a0015099993,PL,3587.0950461148022,512.4421,"('dreamgames.com', '5f6413c9612b1a0015099993', 'PL')"
betano.bet,5f6413c9612b1a0015099993,BR,3587.0316483956394,512.4331,"('betano.bet', '5f6413c9612b1a0015099993', 'BR')"
9234423.com,5f6413c9612b1a0015099993,MM,3585.109142585852,512.1584,"('9234423.com', '5f6413c9612b1a0015099993', 'MM')"
sports.on.betmgm.ca,5bc0e10e25c7d7796ebe8fc0,CA,3584.8682170000006,512.124,"('sports.on.betmgm.ca', '5bc0e10e25c7d7796ebe8fc0', 'CA')"
1028live.com,5f6413c9612b1a0015099993,BR,3573.6402361981336,510.52,"('1028live.com', '5f6413c9612b1a0015099993', 'BR')"
gsupport.37games.com,5bc0e10e25c7d7796ebe8fc0,JP,3571.8306330000046,510.2615,"('gsupport.37games.com', '5bc0e10e25c7d7796ebe8fc0', 'JP')"
pinterest.com,60770b778d0e4a0015f20ea9,US,3564.306985899991,509.1867,"('pinterest.com', '60770b778d0e4a0015f20ea9', 'US')"
freecash.com,5f6413c9612b1a0015099993,CH,3563.5988554533496,509.0856,"('freecash.com', '5f6413c9612b1a0015099993', 'CH')"
esim.holafly.com,5f6413c9612b1a0015099993,NO,3563.1049282133,509.015,"('esim.holafly.com', '5f6413c9612b1a0015099993', 'NO')"
com.wudi,5f6413c9612b1a0015099993,DE,3563.099096797754,509.0142,"('com.wudi', '5f6413c9612b1a0015099993', 'DE')"
jet2holidays.com,6526e0feb1392d001124df7d,GB,3556.5791627580925,508.0827,"('jet2holidays.com', '6526e0feb1392d001124df7d', 'GB')"
lottomart.com,5f6413c9612b1a0015099993,GB,3553.112745480597,507.5875,"('lottomart.com', '5f6413c9612b1a0015099993', 'GB')"
grand.gs,5f6413c9612b1a0015099993,BR,3545.4119548737576,506.4874,"('grand.gs', '5f6413c9612b1a0015099993', 'BR')"
temu.com,67055dc40f05bd0011e279ae,IS,3543.083873494324,506.1548,"('temu.com', '67055dc40f05bd0011e279ae', 'IS')"
governorofpoker.com,5f6413c9612b1a0015099993,NL,3542.0517865299453,506.0074,"('governorofpoker.com', '5f6413c9612b1a0015099993', 'NL')"
345win6.com,5f6413c9612b1a0015099993,PK,3540.5651813356626,505.795,"('345win6.com', '5f6413c9612b1a0015099993', 'PK')"
google.com,690b67ee68a76483c6871c19,US,3533.9351620960124,504.8479,"('google.com', '690b67ee68a76483c6871c19', 'US')"
shopee.com,5e89fcef428f870016d9e994,TH,3531.7044057999956,504.5292,"('shopee.com', '5e89fcef428f870016d9e994', 'TH')"
temu.com,63217c5d436480001cd32ae4,FR,3530.522479761035,504.3604,"('temu.com', '63217c5d436480001cd32ae4', 'FR')"
mico.com,5f6413c9612b1a0015099993,JO,3529.087532350508,504.1554,"('mico.com', '5f6413c9612b1a0015099993', 'JO')"
go-jek.com,561e8d936b8d90f61a000d2f,ID,3526.719080086104,503.817,"('go-jek.com', '561e8d936b8d90f61a000d2f', 'ID')"
twomerge.com,5f6413c9612b1a0015099993,JP,3526.4973432845923,503.7853,"('twomerge.com', '5f6413c9612b1a0015099993', 'JP')"
dreamgames.com,5f6413c9612b1a0015099993,DK,3516.607940531975,502.3726,"('dreamgames.com', '5f6413c9612b1a0015099993', 'DK')"
cloudfront.net,5f6413c9612b1a0015099993,KH,3515.000160741494,502.1429,"('cloudfront.net', '5f6413c9612b1a0015099993', 'KH')"
actionfit.kr,5f6413c9612b1a0015099993,US,3513.6794907631183,501.9542,"('actionfit.kr', '5f6413c9612b1a0015099993', 'US')"
temu.com,67055dc40f05bd0011e279ae,AM,3505.8002492164615,500.8286,"('temu.com', '67055dc40f05bd0011e279ae', 'AM')"
zeroogravitygames.com,60c86e9b217f2400175cfe6b,US,3504.037786000005,500.5768,"('zeroogravitygames.com', '60c86e9b217f2400175cfe6b', 'US')"
getyourguide.es,645a4ac71263430014fc0a33,ES,3503.6597021701377,500.5228,"('getyourguide.es', '645a4ac71263430014fc0a33', 'ES')"
pokemongolive.com,5f9b336ea3b86126bbdb3aa1,GB,3502.638447953295,500.3769,"('pokemongolive.com', '5f9b336ea3b86126bbdb3aa1', 'GB')"
binance.com,5f6413c9612b1a0015099993,KR,3502.5446203445204,500.3635,"('binance.com', '5f6413c9612b1a0015099993', 'KR')"
