pub_account,pub_account_id,region,am_name,pub_app,pub_app_id,pub_market_id,pub_daily_spend,exempted_domain,domain,rtb_account_id,country,combo_daily_spend,network_share,est_uplift_daily,exempted_route_count,reference_route_count
FotMob AS,66e0182c82571e00117d2acb,EMEA,Louis Wallworth,FotMob iOS,66e0363553834547abf558a2,488575683,1584.5514,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,547.7526,0.00012266,0.1944,2,5
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Hidden Spots,6672d811429c14443ac5fb6d,com.easybrain.hidden.spots,1078.6017,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.1942,0,2
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Phase 10 Android,5d81cc3fe412d000189dc34b,com.mattel163.phase10,1583.0986,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,547.7526,0.00012266,0.1942,2,5
LLC East-Games,62ea666c62b76e001b3eca4f,EMEA,Kseniia Fesenko,Tanks Blitz,62f1051ffaf12b2a7ad9a1d1,com.tanksblitz,739.3919,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.1937,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Easy Words IOS,66db113537f8220673f9e833,6612024746,1458.7926,googll.store,googll.store,5f6413c9612b1a0015099993,BD,592.1037,0.00013259,0.1934,0,11
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Dominoes Master: Classic Game,66cd6740334673785d02ece9,6467129396,683.7022,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.193,1,3
FotMob AS,66e0182c82571e00117d2acb,EMEA,Louis Wallworth,FotMob iOS,66e0363553834547abf558a2,488575683,1584.5514,googll.store,googll.store,5f6413c9612b1a0015099993,UZ,543.0219,0.0001216,0.1927,0,11
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Phase 10 Android,5d81cc3fe412d000189dc34b,com.mattel163.phase10,1583.0986,googll.store,googll.store,5f6413c9612b1a0015099993,UZ,543.0219,0.0001216,0.1925,0,11
HITAPPS GAMES LTD,6021599b8b3e5600159fcc76,EMEA,Beth Taylor-Lowen,Connect Word iOS,66ed44a4f909844620b79258,6692629257,1069.3365,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.1925,0,2
Puzzle1Studio,5d130cdf37472100170775e1,APAC,Ives Cui,Bubble Pop Origin! Puzzle Game,5de4583d2510a20017316fb9,1487907763,679.9213,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.1919,2,3
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Yatzy - Fun Classic Dice Game,649fd139847c940a560e47aa,com.playvalve.yatzy,730.9495,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.1915,1,3
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Jigsaw iOS,622b3099f2283d7a001c007c,1589762792,1491.7453,googll.store,googll.store,5f6413c9612b1a0015099993,PH,573.3343,0.00012839,0.1915,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku Killer iOS,5e84a5d1ce415a000187164f,1505735640,1530.1728,googll.store,googll.store,5f6413c9612b1a0015099993,BO,557.4858,0.00012484,0.191,0,11
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,New YAHTZEE® With Buddies,5915396ce3b1195326000413,1206967173,705.3155,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1206.1429,0.00027009,0.1905,2,5
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,SHAREit,64db6180d4592a1f1c806bde,725215120,1482.4063,googll.store,googll.store,5f6413c9612b1a0015099993,PH,573.3343,0.00012839,0.1903,0,11
HIGAME Jsc,62664065ca13b50011fb00a2,APAC,Nam Trinh,Milk Tea iDrink Joke,666979901c5137fed0edf34e,6444123306,1551.55,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,547.7526,0.00012266,0.1903,1,5
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Spades Stars - Card Game,659677f9c64ca439507c3d73,com.playvalve.spades,869.191,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.1896,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku Killer iOS,5e84a5d1ce415a000187164f,1505735640,1530.1728,fon.bet,fon.bet,60770b778d0e4a0015f20ea9,RU,552.4699,0.00012372,0.1893,1,2
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Solitaire - The #1 Card Game,6526703e4168a1c19383dcff,1578681725,719.1781,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.1884,1,3
HITAPPS GAMES LTD,6021599b8b3e5600159fcc76,EMEA,Beth Taylor-Lowen,Connect Words Android,66101aeac0c070078a9775cf,com.hitappsgames.connectwords,665.0986,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.1877,2,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku Killer iOS,5e84a5d1ce415a000187164f,1505735640,1530.1728,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,547.7526,0.00012266,0.1877,2,5
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Easy Words IOS,66db113537f8220673f9e833,6612024746,1458.7926,googll.store,googll.store,5f6413c9612b1a0015099993,PH,573.3343,0.00012839,0.1873,0,11
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Skip-Bo iOS,60891c6075dd9017131842c0,1538912205,663.0106,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.1871,1,3
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Jigsaw iOS,622b3099f2283d7a001c007c,1589762792,1491.7453,googll.store,googll.store,5f6413c9612b1a0015099993,BO,557.4858,0.00012484,0.1862,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku Killer iOS,5e84a5d1ce415a000187164f,1505735640,1530.1728,googll.store,googll.store,5f6413c9612b1a0015099993,UZ,543.0219,0.0001216,0.1861,0,11
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,Wheel of Fortune - iOS,579c0497be7334703a000072,898040123,657.6067,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.1856,2,3
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,SHAREit,64db6180d4592a1f1c806bde,725215120,1482.4063,googll.store,googll.store,5f6413c9612b1a0015099993,BO,557.4858,0.00012484,0.1851,0,11
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Spades Stars - Card Game,659677f9c64ca439507c3d73,com.playvalve.spades,869.191,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,0.1847,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Jigsaw iOS,622b3099f2283d7a001c007c,1589762792,1491.7453,fon.bet,fon.bet,60770b778d0e4a0015f20ea9,RU,552.4699,0.00012372,0.1846,1,2
Puzzle1Studio,5d130cdf37472100170775e1,APAC,Ives Cui,Bubble Pop Origin! Puzzle Game,5de4583d2510a20017316fb9,1487907763,679.9213,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1206.1429,0.00027009,0.1836,2,5
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINEウォーク,66469ff403a2e938b0e09a17,com.linecorp.LGWALK,984.3863,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,0.1836,0,11
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,SHAREit,64db6180d4592a1f1c806bde,725215120,1482.4063,fon.bet,fon.bet,60770b778d0e4a0015f20ea9,RU,552.4699,0.00012372,0.1834,1,2
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,New YAHTZEE® With Buddies – Fun Game for Friends,591539d970abb44126000394,com.scopely.yux,649.5941,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.1833,2,3
Lihuhu,5d8880f1444f7200181b5e1d,APAC,Nam Trinh,Match Triple,61405fa047e8ae6d60071605,1530876832,698.5963,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.183,1,3
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Word Search - Word Puzzle Game,64a41f5638325e04da4db2f3,com.playvalve.wsjourney,698.0834,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.1829,1,3
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,QBlock iOS,5dbbcb0a073003001420bd62,1466197423,977.8359,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,0.1824,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Easy Words IOS,66db113537f8220673f9e833,6612024746,1458.7926,googll.store,googll.store,5f6413c9612b1a0015099993,BO,557.4858,0.00012484,0.1821,0,11
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,SHAREit,64db6180d4592a1f1c806bde,725215120,1482.4063,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,547.7526,0.00012266,0.1818,2,5
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Jigsaw iOS,622b3099f2283d7a001c007c,1589762792,1491.7453,googll.store,googll.store,5f6413c9612b1a0015099993,UZ,543.0219,0.0001216,0.1814,0,11
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINEウォーク,66469ff403a2e938b0e09a17,com.linecorp.LGWALK,984.3863,googll.store,googll.store,5f6413c9612b1a0015099993,DZ,822.4948,0.00018418,0.1813,0,11
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINEウォーク,66469ff403a2e938b0e09a17,com.linecorp.LGWALK,984.3863,googll.store,googll.store,5f6413c9612b1a0015099993,NP,821.8385,0.00018404,0.1812,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Easy Words IOS,66db113537f8220673f9e833,6612024746,1458.7926,fon.bet,fon.bet,60770b778d0e4a0015f20ea9,RU,552.4699,0.00012372,0.1805,1,2
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,SHAREit,64db6180d4592a1f1c806bde,725215120,1482.4063,googll.store,googll.store,5f6413c9612b1a0015099993,UZ,543.0219,0.0001216,0.1803,0,11
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Marble Sort!,693161fe713ec82bbfc4b736,com.microdose.balljam,1241.7543,tiktok.com,tiktok.com,5f6413c9612b1a0015099993,MY,648.0936,0.00014513,0.1802,19,39
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,QBlock iOS,5dbbcb0a073003001420bd62,1466197423,977.8359,googll.store,googll.store,5f6413c9612b1a0015099993,DZ,822.4948,0.00018418,0.1801,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,QBlock iOS,5dbbcb0a073003001420bd62,1466197423,977.8359,googll.store,googll.store,5f6413c9612b1a0015099993,NP,821.8385,0.00018404,0.18,0,11
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINEウォーク,66469ff403a2e938b0e09a17,com.linecorp.LGWALK,984.3863,googll.store,googll.store,5f6413c9612b1a0015099993,SO,816.3214,0.0001828,0.1799,0,11
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Skip-Bo Android,60891d3bc6ed3ae6ebd0cf3a,com.mattel163.skipbo,963.685,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,0.1798,0,11
HITAPPS GAMES LTD,6021599b8b3e5600159fcc76,EMEA,Beth Taylor-Lowen,Connect Words Android,66101aeac0c070078a9775cf,com.hitappsgames.connectwords,665.0986,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1206.1429,0.00027009,0.1796,2,5
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINEウォーク,66469fc26e3e372b114a92e3,6474006815,962.5528,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,0.1796,0,11
Dots,561e8d976b8d90f61a004735,EMEA,Louis Wallworth,Twdots Android,5b7c63748734f02f83929e90,com.weplaydots.twodotsandroid,635.4355,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.1793,2,3
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,BVC iOS,5bc876d889418b305edae87a,1342112505,821.4685,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.1792,0,11
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Dominoes Master: Classic Game,66cd6740334673785d02ece9,6467129396,683.7022,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.1791,1,3
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,QBlock iOS,5dbbcb0a073003001420bd62,1466197423,977.8359,googll.store,googll.store,5f6413c9612b1a0015099993,SO,816.3214,0.0001828,0.1787,0,11
Dots,561e8d976b8d90f61a004735,EMEA,Louis Wallworth,Twodots iOS,5b7c5bff274f5b2f7bc47219,880178264,1147.9624,hardrock.bet,hardrock.bet,60770b778d0e4a0015f20ea9,US,694.0674,0.00015542,0.1784,1,2
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Solitaire - Card Game,64a41edf830ec394da0090b7,com.playvalve.solitaire,815.1386,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.1778,0,11
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Skip-Bo Android,60891d3bc6ed3ae6ebd0cf3a,com.mattel163.skipbo,963.685,googll.store,googll.store,5f6413c9612b1a0015099993,DZ,822.4948,0.00018418,0.1775,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Easy Words IOS,66db113537f8220673f9e833,6612024746,1458.7926,googll.store,googll.store,5f6413c9612b1a0015099993,UZ,543.0219,0.0001216,0.1774,0,11
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Skip-Bo Android,60891d3bc6ed3ae6ebd0cf3a,com.mattel163.skipbo,963.685,googll.store,googll.store,5f6413c9612b1a0015099993,NP,821.8385,0.00018404,0.1774,0,11
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINEウォーク,66469fc26e3e372b114a92e3,6474006815,962.5528,googll.store,googll.store,5f6413c9612b1a0015099993,DZ,822.4948,0.00018418,0.1773,0,11
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINEウォーク,66469ff403a2e938b0e09a17,com.linecorp.LGWALK,984.3863,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.1772,0,2
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINEウォーク,66469fc26e3e372b114a92e3,6474006815,962.5528,googll.store,googll.store,5f6413c9612b1a0015099993,NP,821.8385,0.00018404,0.1771,0,11
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Water Sortpuz,64e4c1ec575deb9efd61dafb,1615960653,594.5179,draftkings.com,draftkings.com,5f6413c9612b1a0015099993,CA,1327.6837,0.00029731,0.1768,3,5
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Skip-Bo Android,60891d3bc6ed3ae6ebd0cf3a,com.mattel163.skipbo,963.685,googll.store,googll.store,5f6413c9612b1a0015099993,SO,816.3214,0.0001828,0.1762,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,QBlock iOS,5dbbcb0a073003001420bd62,1466197423,977.8359,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.1761,0,2
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINEウォーク,66469fc26e3e372b114a92e3,6474006815,962.5528,googll.store,googll.store,5f6413c9612b1a0015099993,SO,816.3214,0.0001828,0.176,0,11
Gametion,561e8d956b8d90f61a0026fb,Americas,Rutvij Jadav,Ludo King,57bd636e47a977322200001a,993090598,806.2307,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.1759,0,11
Gametion,561e8d956b8d90f61a0026fb,Americas,Rutvij Jadav,Ludo King,57bfce9a3ce6f97623000025,com.ludo.king,802.8256,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.1751,0,11
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Dominoes Masters,66166d8dc0c070078a977c88,com.playvalve.dominoes,801.3498,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.1748,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,BVC iOS,5bc876d889418b305edae87a,1342112505,821.4685,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,0.1746,0,11
HITAPPS GAMES LTD,6021599b8b3e5600159fcc76,EMEA,Beth Taylor-Lowen,Connect Words Android,66101aeac0c070078a9775cf,com.hitappsgames.connectwords,665.0986,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.1742,1,3
Gravity Labs,677cecb33b9ea20011273987,APAC,Ives Cui,Moneywalk_iOS,677cf457a18672e70722b88f,1638253339,1417.9879,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,547.7526,0.00012266,0.1739,3,5
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Skip-Bo iOS,60891c6075dd9017131842c0,1538912205,663.0106,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.1737,1,3
Rovio,561e8d946b8d90f61a002087,EMEA,Dina Eraksan,Angry Birds Friends iOS,542a4bc8e59c024d0b00009b,555936735,920.6755,tiktok.com,tiktok.com,63d743303639240014ba0dd0,ID,841.4057,0.00018842,0.1735,38,39
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Skip-Bo Android,60891d3bc6ed3ae6ebd0cf3a,com.mattel163.skipbo,963.685,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.1735,0,2
Playsimple Games,568b8cb3bb2089a80600000a,Americas,Rutvij Jadav,PlaySimple Cryptogram,66e16cd7d7770a6a369725c3,in.playsimple.cryptogram,614.3112,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.1734,2,3
LY Corporation,5efeed113191d60018f0f4e0,APAC,Ives Cui,LINEウォーク,66469fc26e3e372b114a92e3,6474006815,962.5528,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.1733,0,2
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Solitaire - Card Game,64a41edf830ec394da0090b7,com.playvalve.solitaire,815.1386,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,0.1733,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Backgammon iOS,63974e72c5c2a3f1faf76b37,6443484197,1306.6428,googll.store,googll.store,5f6413c9612b1a0015099993,BD,592.1037,0.00013259,0.1732,0,11
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Spades Stars,65ba16acd5857e078ac1c087,6467129657,581.0344,draftkings.com,draftkings.com,5f6413c9612b1a0015099993,CA,1327.6837,0.00029731,0.1727,3,5
Dots,561e8d976b8d90f61a004735,EMEA,Louis Wallworth,Twdots Android,5b7c63748734f02f83929e90,com.weplaydots.twodotsandroid,635.4355,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1206.1429,0.00027009,0.1716,2,5
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,BVC Android,5bc875c0be31ab306a216ab2,bible.wordgame.words.connect.crossword.cookies,786.3024,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.1715,0,11
Gametion,561e8d956b8d90f61a0026fb,Americas,Rutvij Jadav,Ludo King,57bd636e47a977322200001a,993090598,806.2307,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,0.1714,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Number Sums IOS,64de05bdabb23eee2a179c21,6449427809,917.2234,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,0.1711,0,11
Gametion,561e8d956b8d90f61a0026fb,Americas,Rutvij Jadav,Ludo King,57bfce9a3ce6f97623000025,com.ludo.king,802.8256,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,0.1706,0,11
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Dominoes Masters,66166d8dc0c070078a977c88,com.playvalve.dominoes,801.3498,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,0.1703,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Number Sums IOS,64de05bdabb23eee2a179c21,6449427809,917.2234,googll.store,googll.store,5f6413c9612b1a0015099993,DZ,822.4948,0.00018418,0.1689,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Number Sums IOS,64de05bdabb23eee2a179c21,6449427809,917.2234,googll.store,googll.store,5f6413c9612b1a0015099993,NP,821.8385,0.00018404,0.1688,0,11
SuperSonic Studios,5e3692d21cd3cb0018dd4329,EMEA,Beth Taylor-Lowen,Going Balls,5fa029b49f4c0275a7cf1372,1499081620,771.2801,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.1682,0,11
Severex,57c05f735b2bd4fa24000030,,Sales Ops,figgerits,63246d89d3a73abffd99d98b,1636821805,595.6902,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.1681,2,3
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Water Sortpuz,64e4c1ec575deb9efd61dafb,1615960653,594.5179,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.1678,1,3
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Backgammon iOS,63974e72c5c2a3f1faf76b37,6443484197,1306.6428,googll.store,googll.store,5f6413c9612b1a0015099993,PH,573.3343,0.00012839,0.1678,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Number Sums IOS,64de05bdabb23eee2a179c21,6449427809,917.2234,googll.store,googll.store,5f6413c9612b1a0015099993,SO,816.3214,0.0001828,0.1677,0,11
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,BVC Android,5bc875c0be31ab306a216ab2,bible.wordgame.words.connect.crossword.cookies,786.3024,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,0.1671,0,11
Dots,561e8d976b8d90f61a004735,EMEA,Louis Wallworth,Twdots Android,5b7c63748734f02f83929e90,com.weplaydots.twodotsandroid,635.4355,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.1665,1,3
HITAPPS GAMES LTD,6021599b8b3e5600159fcc76,EMEA,Beth Taylor-Lowen,Connect Word iOS,66ed44a4f909844620b79258,6692629257,1069.3365,hardrock.bet,hardrock.bet,60770b778d0e4a0015f20ea9,US,694.0674,0.00015542,0.1662,1,2
Playsimple Games,568b8cb3bb2089a80600000a,Americas,Rutvij Jadav,PlaySimple Cryptogram,66e16cd7d7770a6a369725c3,in.playsimple.cryptogram,614.3112,draftkings.com,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1206.1429,0.00027009,0.1659,2,5
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Number Sums IOS,64de05bdabb23eee2a179c21,6449427809,917.2234,ligastavok.ru,ligastavok.ru,60bdc983a982ad0017edb6f7,RU,804.0458,0.00018005,0.1651,0,2
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Solitaire Android,5e0b2841a36fdd0017617ba5,beetles.puzzle.solitaire,629.7253,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.165,1,3
Neron\'s Brother Sàrl,610a97385335b40017097b19,,Sales Ops,Supreme Duelist Stickman,610a9babaf13cf5a53374730,com.Neurononfire.SupremeDuelist,752.1409,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.1641,0,11
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Spades Stars,65ba16acd5857e078ac1c087,6467129657,581.0344,casino.draftkings.com,casino.draftkings.com,602442ef9f0893001526406b,US,1260.4014,0.00028224,0.164,1,3
SuperSonic Studios,5e3692d21cd3cb0018dd4329,EMEA,Beth Taylor-Lowen,Going Balls,5fa029b49f4c0275a7cf1372,1499081620,771.2801,googll.store,googll.store,5f6413c9612b1a0015099993,MR,949.1578,0.00021255,0.1639,0,11
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Backgammon iOS,63974e72c5c2a3f1faf76b37,6443484197,1306.6428,googll.store,googll.store,5f6413c9612b1a0015099993,BO,557.4858,0.00012484,0.1631,0,11
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Spades Stars - Card Game,659677f9c64ca439507c3d73,com.playvalve.spades,869.191,googll.store,googll.store,5f6413c9612b1a0015099993,CI,833.0209,0.00018654,0.1621,0,11
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Marble Sort!,693161fe713ec82bbfc4b736,com.microdose.balljam,1241.7543,tiktok.com,tiktok.com,5e89fcef428f870016d9e994,PH,582.418,0.00013042,0.162,19,39
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Backgammon iOS,63974e72c5c2a3f1faf76b37,6443484197,1306.6428,fon.bet,fon.bet,60770b778d0e4a0015f20ea9,RU,552.4699,0.00012372,0.1617,1,2
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,VitaSolitaire iOS,6482e37be6783160ceb11570,6446669987,615.8786,mintegral.com,mintegral.com,60bdc983a982ad0017edb6f7,US,1169.9494,0.00026199,0.1614,1,3
LLC East-Games,62ea666c62b76e001b3eca4f,EMEA,Kseniia Fesenko,Tanks Blitz,62f1051ffaf12b2a7ad9a1d1,com.tanksblitz,739.3919,googll.store,googll.store,5f6413c9612b1a0015099993,ID,974.1127,0.00021814,0.1613,0,11
